"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"17",17,"honey, i shrunk the kids",1989,"pg",93,"adventure, comedy, family",6.3,"63","the scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. now the teens must fight diminutive dangers as the father searches for them.","joe johnston","rick moranis, matt frewer, marcia strassman, kristine sutherland",117608,NA
"18",18,"field of dreams",1989,"pg",107,"drama, family, fantasy",7.5,"57","an iowa corn farmer, hearing voices, interprets them as a command to build a baseball diamond in his fields; he does, and the 1919 chicago white sox come.","phil alden robinson","kevin costner, james earl jones, ray liotta, amy madigan",92239,NA
"19",19,"when harry met sally...",1989,"r",96,"comedy, drama, romance",7.6,"76","harry and sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.","rob reiner","billy crystal, meg ryan, carrie fisher, bruno kirby",162301,NA
"20",20,"dead calm",1989,"r",96,"horror, thriller",6.8,"70","after a tragedy, john ingram and his wife rae are spending some time isolated at sea, when they come across a stranger who has abandoned a sinking ship.","phillip noyce","nicole kidman, sam neill, billy zane, rod mullinar",31563,NA
"21",21,"a nightmare on elm street 5: the dream child",1989,"r",89,"fantasy, horror, romance",5.1,NA,"the pregnant alice finds freddy krueger striking through the sleeping mind of her unborn child, hoping to be reborn into the real world.","stephen hopkins","robert englund, lisa wilcox, kelly jo minter, danny hassel",32902,NA
"22",22,"far from home",1989,"r",86,"crime, drama, mystery",5.7,NA,"a teenage girl and her father driving cross-country become stranded when their car runs out of gas in a remote nevada desert town and they're forced to stay in a dilapidated trailer park where a serial killer lurks.","meiert avis","matt frewer, drew barrymore, richard masur, karen austin",1619,NA
"23",23,"major league",1989,"r",107,"comedy, sport",7.2,"62","the new owner of the cleveland indians puts together a purposely horrible team so they'll lose and she can move the team. but when the plot is uncovered, they start winning just to spite her.","david s. ward","tom berenger, charlie sheen, corbin bernsen, margaret whitton",52506,NA
"24",24,"leviathan",1989,"r",98,"adventure, horror, mystery",5.8,NA,"an american deep-sea mining colony stumbles upon a sunken soviet vessel hiding a horrific secret.","george p. cosmatos","peter weller, richard crenna, amanda pays, daniel stern",14435,NA
"25",25,"bill & ted's excellent adventure",1989,"pg",90,"adventure, comedy, music",6.9,"44","two seemingly dumb teens set off on a quest to prepare the ultimate historical presentation with the help of a time machine.","stephen herek","keanu reeves, alex winter, george carlin, terry camilleri",91308,NA
"26",26,"society",1989,"r",99,"comedy, horror",6.6,NA,"an ordinary teenage boy discovers his family is part of a gruesome orgy cult for the social elite.","brian yuzna","billy warlock, devin devasquez, evan richards, ben meyerson",8651,NA
"27",27,"tango & cash",1989,"r",104,"action, comedy, crime",6.3,NA,"two cops are framed and must clear their names.","andrey konchalovskiy, albert magnoli","sylvester stallone, kurt russell, teri hatcher, jack palance",81683,NA
"28",28,"do the right thing",1989,"r",120,"comedy, drama",7.9,"91","on the hottest day of the year on a street in the bedford-stuyvesant section of brooklyn, everyone's hate and bigotry smolders and builds until it explodes into violence.","spike lee","danny aiello, ossie davis, ruby dee, richard edson",66105,NA
"29",29,"say anything...",1989,"pg-13",100,"comedy, drama, romance",7.4,"85","a noble underachiever and a beautiful valedictorian fall in love the summer before she goes off to college.","cameron crowe","john cusack, ione skye, john mahoney, lili taylor",71136,NA
"30",30,"glory",1989,"r",122,"biography, drama, history",7.9,NA,"robert gould shaw leads the u.s. civil war's first all-black volunteer company, fighting prejudices from both his own union army, and the confederates.","edward zwick","matthew broderick, denzel washington, cary elwes, morgan freeman",107605,NA
"31",31,"steel magnolias",1989,"pg",117,"comedy, drama, romance",7.2,NA,"a young beautician, newly arrived in a small louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.","herbert ross","shirley maclaine, olympia dukakis, sally field, julia roberts",37512,NA
"32",32,"parenthood",1989,"pg-13",124,"comedy, drama",7,"82","the buckmans are a midwestern family all dealing with their lives: estranged relatives, raising children, pressures of the job, and learning to be a good parent and spouse.","ron howard","steve martin, mary steenburgen, dianne wiest, jason robards",38076,NA
"33",33,"licence to kill",1989,"pg-13",133,"action, adventure, thriller",6.6,"58","james bond goes rogue and sets off to unleash vengeance on a drug lord who tortured his best friend, a c.i.a. agent, and left him for dead and murdered his bride after he helped capture him.","john glen","timothy dalton, robert davi, carey lowell, talisa soto",79538,NA
"34",34,"lethal weapon 2",1989,"r",114,"action, crime, thriller",7.2,"70","riggs and murtaugh are on the trail of south african diplomats who are using their immunity to engage in criminal activities.","richard donner","mel gibson, danny glover, joe pesci, patsy kensit",138425,NA
"35",35,"see no evil, hear no evil",1989,"r",103,"comedy, crime",6.8,NA,"dave is deaf, and wally is blind. they witness a murder, but it was dave who was looking at her, and wally who was listening.","arthur hiller","richard pryor, gene wilder, joan severance, kevin spacey",40390,NA
"36",36,"uncle buck",1989,"pg",100,"comedy",7,"51","bachelor and all round slob, buck, babysits his brother's rebellious teenage daughter and her cute younger brother and sister.","john hughes","john candy, macaulay culkin, jean louisa kelly, gaby hoffmann",68593,NA
"37",37,"kiki's delivery service",1989,"g",103,"animation, adventure, drama",7.9,NA,"a young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.","hayao miyazaki","kirsten dunst, minami takayama, rei sakuma, kappei yamaguchi",86513,NA
"38",38,"my left foot",1989,"r",103,"biography, drama",7.9,"97","christy brown, born with cerebral palsy, learns to paint and write with his only controllable limb - his left foot.","jim sheridan","daniel day-lewis, brenda fricker, alison whelan, kirsten sheridan",55048,NA
"39",39,"weekend at bernie's",1989,"pg-13",97,"adventure, comedy, crime",6.4,"32","two losers try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.","ted kotcheff","andrew mccarthy, jonathan silverman, catherine mary stewart, terry kiser",41085,NA
"40",40,"the punisher",1989,NA,89,"action, crime, drama",5.7,NA,"when frank castle's family is murdered by criminals, he wages war on crime as a vigilante assassin known only as the punisher.","mark goldblatt","dolph lundgren, louis gossett jr., jeroen krabbé, kim miyori",17786,NA
"41",41,"sex, lies, and videotape",1989,"r",100,"drama",7.2,"86","a sexually repressed woman's husband is having an affair with her sister. the arrival of a visitor with a rather unusual fetish changes everything.","steven soderbergh","james spader, andie macdowell, peter gallagher, laura san giacomo",40861,NA
"42",42,"clownhouse",1989,"r",81,"horror",5.8,NA,"just before halloween, three young brothers alone in a big house are menaced by three escaped mental patients who have murdered some traveling circus clowns and taken their identities.","victor salva","nathan forrest winters, brian mchugh, sam rockwell, michael jerome west",3657,NA
"43",43,"born on the fourth of july",1989,"r",145,"biography, drama, war",7.2,"75","the biography of ron kovic. paralyzed in the vietnam war, he becomes an anti-war and pro-human rights political activist after feeling betrayed by the country he fought for.","oliver stone","tom cruise, raymond j. barry, caroline kava, josh evans",83129,NA
"44",44,"henry v",1989,"pg-13",137,"action, biography, drama",7.7,"83","in the midst of the hundred years war, the young king henry v of england embarks on the conquest of france in 1415.","kenneth branagh","kenneth branagh, derek jacobi, simon shepherd, james larkin",24857,NA
"45",45,"black rain",1989,"r",125,"action, crime, thriller",6.6,"56","two nyc cops arrest a yakuza member and must escort him when he's extradited to japan.","ridley scott","michael douglas, andy garcia, ken takakura, kate capshaw",42267,NA
"46",46,"kickboxer",1989,"r",97,"action, sport, thriller",6.4,"33","kurt sloane must learn the ancient kick boxing art of muay thai in order to avenge his brother.","mark disalle, david worth","jean-claude van damme, dennis alexio, dennis chan, michel qissi",40702,NA
"47",47,"the cook, the thief, his wife & her lover",1989,"nc-17",124,"crime, drama",7.6,NA,"the wife of an abusive criminal finds solace in the arms of a kind regular guest in her husband's restaurant.","peter greenaway","richard bohringer, michael gambon, helen mirren, alan howard",29073,NA
"48",48,"next of kin",1989,"r",108,"action, crime, thriller",5.7,NA,"truman, a chicago cop, sets out to find the killer of his brother. meanwhile, another of his brothers, briar (a hillbilly) decides to find the killer himself.","john irvin","patrick swayze, liam neeson, adam baldwin, helen hunt",7692,NA
"49",49,"always",1989,"pg",122,"fantasy, romance",6.4,"50","the spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.","steven spielberg","richard dreyfuss, holly hunter, brad johnson, john goodman",23963,NA
"50",50,"great balls of fire!",1989,"pg-13",108,"biography, drama, music",6.2,NA,"the life and career of wildly controversial rock 'n' roll star jerry lee lewis.","jim mcbride","dennis quaid, winona ryder, john doe, stephen tobolowsky",13515,NA
"51",51,"look who's talking",1989,"pg-13",93,"comedy",5.8,"51","after a single, career-minded woman is left on her own to give birth to the child of a married man, she finds a new romantic chance in a cab driver. meanwhile, the point-of-view of the newborn boy is narrated through voice-over.","amy heckerling","john travolta, kirstie alley, olympia dukakis, george segal",67869,NA
"52",52,"driving miss daisy",1989,"pg",99,"drama",7.4,"81","an old jewish woman and her african-american chauffeur in the american south have a relationship that grows and improves over the years.","bruce beresford","morgan freeman, jessica tandy, dan aykroyd, patti lupone",79991,NA
"53",53,"wild orchid",1989,"r",105,"drama, romance",4.5,NA,"a female lawyer becomes mesmerized by a self-made millionaire during an encounter in rio setting off a series of erotic encounters.","zalman king","mickey rourke, jacqueline bisset, carré otis, assumpta serna",9734,NA
"54",54,"casualties of war",1989,"r",113,"crime, drama, war",7.1,NA,"during the vietnam war, a soldier finds himself the outsider of his own squad when they unnecessarily kidnap a female villager.","brian de palma","michael j. fox, sean penn, don harvey, john c. reilly",35606,NA
"55",55,"the fly ii",1989,"r",105,"horror, sci-fi",4.9,NA,"the almost-human son of ""brundlefly"" searches for a cure to his mutated genes while being monitored by a nefarious corporation that wishes to continue his father's experiments.","chris walas","eric stoltz, daphne zuniga, lee richardson, john getz",18147,NA
"56",56,"cyborg",1989,"r",86,"action, sci-fi, thriller",5,NA,"a martial artist hunts a killer in a plague-infested urban dump of the future.","albert pyun","jean-claude van damme, deborah richter, vincent klyn, alex daniels",25056,NA
"57",57,"harlem nights",1989,"r",116,"comedy, crime, drama",5.9,"16","during the 1930s, a new york illegal gambling house owner and his associates must deal with strong competition, gangsters and corrupt cops in order to stay in business.","eddie murphy","eddie murphy, richard pryor, redd foxx, danny aiello",15694,NA
"58",58,"the war of the roses",1989,"r",116,"comedy",6.8,"79","a married couple try everything to get each other to leave the house in a vicious divorce battle.","danny devito","michael douglas, kathleen turner, danny devito, marianne sägebrecht",40861,NA
"59",59,"the wizard",1989,"pg",100,"adventure, comedy, drama",6,NA,"a boy and his brother run away from home and hitch cross country with the help of a girl they meet to compete in the ultimate video game championship.","todd holland","fred savage, luke edwards, jenny lewis, vince trankina",11356,NA
"60",60,"lean on me",1989,"pg-13",108,"drama",7.4,NA,"the dedicated but tyrannical joe clark is appointed the principal of a decaying inner-city school and he is determined to improve by any and all means.","john g. avildsen","morgan freeman, beverly todd, robert guillaume, alan north",15503,NA
"61",61,"all dogs go to heaven",1989,"g",84,"animation, comedy, drama",6.7,"50","a dog returns from the dead looking for revenge on his killer using an orphan girl who can talk to animals.","don bluth, gary goldman, dan kuenster","dom deluise, burt reynolds, judith barsi, melba moore",29324,NA
"62",62,"turner & hooch",1989,"pg",97,"comedy, crime, drama",6.1,NA,"a detective must adopt the dog of a dead man to help him find the murderer.","roger spottiswoode","tom hanks, mare winningham, craig t. nelson, reginald veljohnson",52911,NA
"63",63,"the karate kid part iii",1989,"pg",112,"action, drama, family",5,NA,"ostracised villain john kreese attempts to gain revenge on daniel and miyagi, with the help of a vietnam war comrade, the wealthy owner of a toxic waste disposal business.","john g. avildsen","ralph macchio, pat morita, robyn lively, thomas ian griffith",38873,NA
"64",64,"lock up",1989,"r",109,"crime, drama, thriller",6.4,"52","with only six months left of his sentence, inmate frank leone is transferred from a minimum security prison to a maximum security prison by a vindictive warden.","john flynn","sylvester stallone, donald sutherland, john amos, sonny landham",32256,NA
"65",65,"drugstore cowboy",1989,"r",102,"crime, drama",7.4,"82","a pharmacy-robbing dope fiend and his crew pop pills and evade the law.","gus van sant","matt dillon, kelly lynch, james le gros, heather graham",27079,NA
"66",66,"warlock",1989,"r",103,"action, fantasy, horror",6.2,NA,"a warlock flees from the 17th to the 20th century, with a witch-hunter in hot pursuit.","steve miner","julian sands, lori singer, richard e. grant, mary woronov",12536,NA
"67",67,"troop beverly hills",1989,"pg",105,"adventure, comedy",5.5,NA,"a soon to be divorced beverly hills socialite is determined to prove to her husband and herself that she can finish what she starts out to do, by becoming a den mother to a troop of beverly hills girl scouts.","jeff kanew","shelley long, craig t. nelson, betty thomas, mary gross",7990,NA
"68",68,"star trek v: the final frontier",1989,"pg",107,"action, adventure, fantasy",5.4,"43","captain kirk and his crew must deal with mr. spock's long-lost half-brother who hijacks the enterprise for an obsessive search for god at the center of the galaxy.","william shatner","william shatner, leonard nimoy, deforest kelley, james doohan",47606,NA
"69",69,"santa sangre",1989,"nc-17",123,"drama, fantasy, horror",7.7,NA,"a former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".","alejandro jodorowsky","axel jodorowsky, blanca guerra, guy stockwell, thelma tixou",15286,NA
"70",70,"shocker",1989,"r",109,"comedy, horror, thriller",5.4,NA,"after being sent to the electric chair, a serial killer uses electricity to come back from the dead and carry out his vengeance on the football player who turned him in to the police.","wes craven","michael murphy, mitch pileggi, john tesh, heather langenkamp",12274,NA
"71",71,"gleaming the cube",1989,"pg-13",100,"action, drama, mystery",6.2,NA,"brian's adopted brother is killed when he discovers that the shop he works in sends weapons to vietnam instead of medications. to the police it looks like suicide, but brian knows better so...                see full summary »","graeme clifford","christian slater, steven bauer, richard herd, le tuan",5728,NA
"72",72,"sea of love",1989,"r",113,"crime, drama, mystery",6.8,"66","a detective investigating a series of murders becomes involved with a woman who may be the culprit.","harold becker","al pacino, ellen barkin, john goodman, michael rooker",32273,NA
"73",73,"valmont",1989,"r",137,"drama, romance",7,"55","set in baroque france, a scheming widow and her lover make a bet regarding the corruption of a recently married woman. the lover, valmont, bets that he can seduce her, even though she is an...                see full summary »","milos forman","colin firth, annette bening, meg tilly, fairuza balk",10843,NA
"74",74,"dark tower",1989,"r",91,"horror, mystery, thriller",4.1,NA,"the construction of a skyscraper is being haunted by a ghost.","freddie francis, ken wiederhorn","michael moriarty, jenny agutter, carol lynley, theodore bikel",413,NA
"75",75,"grave secrets",1989,"r",90,"horror",4.3,NA,"a woman tormented by ghostly apparitions and a professor of psychic phenomena investigate other-worldly disturbances and unlock the secret of a malevolent force reaching out for vengeance from beyond the grave.","donald p. borchers","paul le mat, renée soutendijk, lee ving, olivia barash",187,NA
"76",76,"she-devil",1989,"pg-13",99,"comedy",5.5,NA,"a cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.","susan seidelman","meryl streep, roseanne barr, ed begley jr., linda hunt",13585,NA
"77",77,"going overboard",1989,"r",99,"comedy",1.9,NA,"a struggling young comedian takes a menial job on a cruise ship where he hopes for his big chance to make it in the world of cruise ship comedy.","valerie breiman","adam sandler, billy bob thornton, billy zane, burt young",11093,NA
"78",78,"wicked stepmother",1989,"pg-13",90,"comedy, fantasy",4.1,NA,"a mother/daughter pair of witches descend on a yuppie family's home and cause havoc, one at a time since they share one body & the other must live in a cat the rest of the time. now it's up...                see full summary »","larry cohen","bette davis, barbara carrera, colleen camp, lionel stander",1376,NA
"79",79,"little nemo: adventures in slumberland",1989,"g",85,"family, animation, adventure",7.2,NA,"a young boy whose dreams transcend reality is sucked into his own fantasy, which is everything he has dreamed of until he unleashes a century old secret that may not only destroy this ...                see full summary »","masami hata, william t. hurtz","gabriel damon, mickey rooney, rene auberjonois, danny mann",5827,NA
"80",80,"best of the best",1989,"pg-13",97,"action, drama, sport",6.4,NA,"a team from the united states is going to compete against korea in a tae kwon do tournament. the team consists of fighters from all over the country--can they overcome their rivalry and work together to win?","robert radler","eric roberts, james earl jones, sally kirkland, phillip rhee",10276,NA
"81",81,"bride of re-animator",1989,"r",96,"comedy, horror, sci-fi",6.2,NA,"doctors herbert west and dan cain discover the secret to creating human life and proceed to create a perfect woman from dead tissue.","brian yuzna","jeffrey combs, bruce abbott, claude earl jones, fabiana udenio",10594,NA
"82",82,"crimes and misdemeanors",1989,"pg-13",104,"comedy, drama",8,"77","an ophthalmologist's mistress threatens to reveal their affair to his wife while a married documentary filmmaker is infatuated with another woman.","woody allen","martin landau, woody allen, bill bernstein, claire bloom",46525,NA
"83",83,"loverboy",1989,"pg-13",98,"comedy",5.9,NA,"college sophomore randy bodek is unfocused. the only thing he knows is that he loves his roommate, jenny gordon, who feels unappreciated as other things in his life seem to take precedence ...                see full summary »","joan micklin silver","patrick dempsey, kate jackson, robert ginty, nancy valen",5978,NA
"84",84,"dad",1989,"pg",117,"drama, comedy",6.2,NA,"a busy, ""always-on-the-run"" executive learns during a meeting that his mother may be dying and rushes home to her side. he ends up being his father's caretaker and becomes closer to him ...                see full summary »","gary david goldberg","jack lemmon, ted danson, olympia dukakis, kathy baker",3903,NA
"85",85,"who's harry crumb?",1989,"pg-13",94,"comedy, mystery",5.8,NA,"harry crumb is a bumbling and inept private investigator who is hired to solve the kidnapping of a young heiress which he's not expected to solve because his employer is the mastermind behind the kidnapping.","paul flaherty","john candy, jeffrey jones, annie potts, tim thomerson",13431,NA
"86",86,"the fabulous baker boys",1989,"r",114,"drama, music, romance",6.8,NA,"the lives of two struggling musicians, who happen to be brothers, inevitably change when they team up with a beautiful, up-and-coming singer.","steve kloves","jeff bridges, michelle pfeiffer, beau bridges, ellie raab",18851,NA
"87",87,"shag",1989,"pg",98,"comedy, drama, romance",6.3,NA,"summer of 1963. carson is getting married to her boyfriend so her friends melaina, pudge and luanne take her to myrtle beach for one last irresponsible weekend.","zelda barron","phoebe cates, bridget fonda, scott coffey, annabeth gish",3229,NA
"88",88,"blind fury",1989,"r",86,"action, comedy, crime",6.3,NA,"a blind vietnam vet, trained as a swordfighter, comes to america and helps to rescue the son of a fellow soldier.","phillip noyce","rutger hauer, terry o'quinn, brandon call, noble willingham",11674,NA
"89",89,"meet the feebles",1989,"not rated",97,"comedy, music, musical",6.7,NA,"multiple animals and insects experience the sleazier side of show business while working on a variety show.","peter jackson","danny mulheron, donna akersten, stuart devenie, mark hadlow",16690,NA
"90",90,"deepstar six",1989,"r",99,"action, horror, sci-fi",5.2,NA,"at the bottom of the ocean, the deepstar six has just discovered a new and deadly alien menace.","sean s. cunningham","greg evigan, nancy everhard, taurean blacque, miguel ferrer",7751,NA
"91",91,"tetsuo, the iron man",1989,"not rated",67,"horror, sci-fi",7,NA,"a businessman accidentally kills the metal fetishist, who gets his revenge by slowly turning the man into a grotesque hybrid of flesh and rusty metal.","shin'ya tsukamoto","kei fujiwara, tomorô taguchi, nobu kanaoka, shin'ya tsukamoto",15529,NA
"92",92,"blue steel",1989,"r",102,"action, crime, drama",5.6,NA,"a female rookie in the police force must engage in a cat-and-mouse game with a pistol-wielding psychopath who becomes obsessed with her.","kathryn bigelow","jamie lee curtis, ron silver, clancy brown, elizabeth peña",9997,NA
"93",93,"uhf",1989,"pg-13",97,"comedy, drama",7,"32","an unemployed visionary becomes the manager of a local public station. the station becomes a success, with all sorts of hilarious sight gags and wacky humor.","jay levey","'weird al' yankovic, victoria jackson, kevin mccarthy, michael richards",22475,NA
"94",94,"cutting class",1989,"r",91,"comedy, crime, horror",4.2,NA,"a murderer is loose in a high school in this 'whodunit' movie.","rospo pallenberg","donovan leitch jr., jill schoelen, brad pitt, roddy mcdowall",3444,NA
"95",95,"the killer",1989,"r",111,"action, crime, drama",7.9,NA,"a disillusioned assassin accepts one last hit in hopes of using his earnings to restore vision to a singer he accidentally blinded, only to be double-crossed by his boss.","john woo","yun-fat chow, danny lee, sally yeh, kong chu",40864,NA
"96",96,"chances are",1989,"pg",108,"comedy, fantasy, romance",6.4,NA,"a reincarnated man unknowingly falls in love with his own daughter from his previous life. once he realizes this, he tries to end their relationship before angels erase his memory.","emile ardolino","cybill shepherd, robert downey jr., ryan o'neal, mary stuart masterson",9135,NA
"97",97,"intruder",1989,"r",83,"horror, thriller",6.4,NA,"the overnight stock crew of a local supermarket find themselves being stalked and slashed by a mysterious maniac.","scott spiegel","elizabeth cox, renée estevez, dan hicks, david byrnes",5528,NA
"98",98,"shirley valentine",1989,"r",108,"comedy, drama, romance",7.2,NA,"shirley's a middle-aged liverpool housewife, who finds herself talking to the wall while she prepares her husband's chip'n'egg, wondering what happened to her life. she compares scenes in ...                see full summary »","lewis gilbert","pauline collins, tom conti, julia mckenzie, alison steadman",5740,NA
"99",99,"fat man and little boy",1989,"pg-13",127,"biography, drama, history",6.5,NA,"this film reenacts the manhattan project, the secret wartime project in new mexico where the first atomic bombs were designed and built.","roland joffé","paul newman, dwight schultz, bonnie bedelia, john cusack",5841,NA
"100",100,"death spa",1989,"r",88,"horror",5.1,NA,"bodies begin to mysterious pile up at a hip los angeles health club.","michael fischa","william bumiller, brenda bakke, merritt butrick, robert lipton",1219,NA
