"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"52",52,"an inspector calls",1954,"approved",80,"crime, drama, mystery",7.5,NA,"when a young girl is found dead an inspector is sent to investigate a prosperous yorkshire household. it emerges that each member of the family has a guilty secret - each one is partly responsible for her death.","guy hamilton","alastair sim, arthur young, olga lindo, brian worth",2256,NA
"53",53,"the belles of st. trinian's",1954,"not rated",91,"comedy, family",6.9,NA,"these schoolgirls are more interested in racing forms than books as they try to get-rich-quick. they are abetted by the head-mistress' brother, played by alastair sim, who also plays the head-mistress.","frank launder","alastair sim, joyce grenfell, george cole, hermione baddeley",1901,NA
"54",54,"touchez pas au grisbi",1954,"not rated",83,"crime, drama",7.9,"85","an aging, world-weary gangster is double-crossed and forced out of retirement when his best friend is kidnapped and their stash of eight stolen gold bars demanded as ransom.","jacques becker","jean gabin, rené dary, dora doll, vittorio sanipoli",5190,NA
"55",55,"destry",1954,"approved",95,"western",6.7,NA,"in his desire to control a frontier town, ruthless town boss decker appoints the town drunk as sheriff who, in return, hires gunfighter destry as his deputy.","george marshall","audie murphy, mari blanchard, lyle bettger, thomas mitchell",860,NA
"56",56,"black widow",1954,"approved",95,"drama, film-noir, mystery",6.8,NA,"a young writer insinuates herself into the life of a broadway producer.","nunnally johnson","ginger rogers, van heflin, gene tierney, george raft",1535,NA
"57",57,"three hours to kill",1954,"approved",77,"mystery, western",6.5,NA,"framed for murder, jim guthrie barely escapes lynching by the town mob, becomes a wanted fugitive for three years but returns to find the real killer.","alfred l. werker","dana andrews, donna reed, dianne foster, stephen elliott",421,NA
"58",58,"prince valiant",1954,"approved",100,"action, adventure, drama",6.3,NA,"a young viking prince strives to become a knight in king arthur's court and restore his exiled father to his rightful throne.","henry hathaway","james mason, janet leigh, robert wagner, debra paget",1970,NA
"59",59,"time is my enemy",1954,NA,64,"crime, drama",6.1,NA,"a happily-married woman is blackmailed by her first husband, who she wrongly believed was killed in the blitz.","don chaffey","dennis price, renée asherson, patrick barr, duncan lamont",70,NA
"60",60,"robinson crusoe",1954,"approved",90,"adventure, drama",6.9,NA,"the classic story of robinson crusoe, a man who is dragged to a desert island after a shipwreck","luis buñuel","dan o'herlihy, jaime fernández, felipe de alba, chel lópez",2727,NA
"61",61,"vera cruz",1954,"approved",94,"adventure, western",7.1,NA,"during the mexican rebellion of 1866, an unsavory group of american adventurers are hired by the forces of emporer maximilian to escort a countess to vera cruz.","robert aldrich","gary cooper, burt lancaster, denise darcel, cesar romero",7188,NA
"62",62,"human desire",1954,"approved",91,"drama, film-noir, romance",7.2,NA,"a korean war vet returns to his job as a railroad engineer and becomes involved in an affair with a co-worker's wife following a murder on a train where they meet.","fritz lang","glenn ford, gloria grahame, broderick crawford, edgar buchanan",2913,NA
"63",63,"arrow in the dust",1954,NA,79,"romance, western",5.6,NA,"a calvary deserter risks his life to warn and protect a wagon train from an impending indian attack.","lesley selander","sterling hayden, coleen gray, keith larsen, tom tully",248,NA
"64",64,"the egyptian",1954,"approved",139,"biography, drama, history",6.6,NA,"in ancient egypt, a poor orphan becomes a genial physician and is eventually appointed at the pharaoh's court where he witnesses palace intrigues and learns dangerous royal secrets.","michael curtiz","jean simmons, victor mature, gene tierney, michael wilding",2799,NA
"65",65,"rose marie",1954,"g",104,"musical, adventure, comedy",5.9,NA,"tomboy rose marie lemaitre, the orphaned ward of mountie mike malone, falls in love with him, and he with her. but when she goes to ""learn to be a lady"", she meets outlaw trapper james ...                see full summary »","mervyn leroy","ann blyth, howard keel, fernando lamas, bert lahr",328,NA
"66",66,"gog",1954,"approved",83,"drama, horror, romance",5.5,NA,"a security agent investigates sabotage and murder at a secret underground laboratory, home of two experimental robots.","herbert l. strock","richard egan, constance dowling, herbert marshall, john wengraf",809,NA
"67",67,"top banana",1954,"approved",100,"comedy, musical, romance",5.7,NA,"a filmed version of phil silvers' hit broadway show about a television comic who tried to regain his ratings on tv.","alfred e. green, albert zugsmith","phil silvers, rose marie, danny scholl, judy lynn",225,NA
"68",68,"elephant walk",1954,"approved",103,"drama",6.4,NA,"the young bride of a rich planter finds herself the only white woman at elephant walk tea plantation, british ceylon.","william dieterle","elizabeth taylor, dana andrews, peter finch, abraham sofaer",1762,NA
"69",69,"salt of the earth",1954,"not rated",94,"drama, history",7.5,NA,"mexican workers at a zinc mine call a general strike. it is only through the solidarity of the workers, and importantly the indomitable resolve of their wives, mothers and daughters, that they eventually triumph.","herbert j. biberman","juan chacón, rosaura revueltas, will geer, david wolfe",2350,NA
"70",70,"garden of eden",1954,NA,67,"drama",5.5,NA,"war widow and pre-teen daughter leave home of tyrannical father-in-law in florida, get lost on a detour, and find shelter at a nudist colony.","max nosseck","mickey knox, jamie o'hara, karen sue trent, r.g. armstrong",48,NA
"71",71,"jail bait",1954,"unrated",71,"crime, drama, film-noir",3.3,NA,"vic brady draws young don gregor into a life of crime. he then blackmails gregor's plastic surgeon father into fixing up his face so he can evade the cops.","edward d. wood jr.","lyle talbot, dolores fuller, herbert rawlinson, steve reeves",2023,NA
"72",72,"the story of vickie",1954,NA,108,"comedy, history, romance",6.5,NA,"england, the 19th century. young victoria is crowned to be the queen of england. she aims to do her best in order to help her country prosper. however, the family and her trustful advisor, ...                see full summary »","ernst marischka","romy schneider, adrian hoven, magda schneider, karl ludwig diehl",629,NA
"73",73,"naked alibi",1954,"approved",86,"crime, drama, film-noir",6.5,NA,"a police chief fired for brutality, tries to get evidence on a man suspected of killing 3 police detectives.","jerry hopper","sterling hayden, gloria grahame, gene barry, marcia henderson",476,NA
"74",74,"skanderbeg",1954,NA,95,"action, drama, history",7.9,NA,"this is the true story of the national hero of albanians, george kastrioti scanderbeg, from his birth to his death. 1405-1468. based mainly upon the monk writer marin barleti, the movie ...                see full summary »","sergei yutkevich","akaki khorava, besa imami, adivie alibali, semyon sokolovsky",420,NA
"75",75,"the student prince",1954,"approved",107,"musical, romance",6.7,NA,"a prince has a romance with a barmaid before he must give up personal happiness for duty.","richard thorpe","ann blyth, edmund purdom, john ericson, louis calhern",655,NA
"76",76,"phffft",1954,"approved",88,"comedy, romance",6.7,NA,"while pursing new companions, a former married couple keep running into one another all over town.","mark robson","judy holliday, jack lemmon, jack carson, kim novak",1122,NA
"77",77,"it should happen to you",1954,"approved",86,"comedy, romance",7.3,NA,"when her name is plastered on ten billboards all over new york city, a fame-seeker is bombarded by men from all over.","george cukor","judy holliday, jack lemmon, peter lawford, michael o'shea",2612,NA
"78",78,"athena",1954,"passed",95,"musical, romance, comedy",5.9,NA,"attorney, purdom, and singer, damone, romance two sisters, reynolds and powell, who live with and are strongly influenced by eccentric, health oriented and star gazing grandparents.","richard thorpe","jane powell, debbie reynolds, virginia gibson, nancy kilgas",318,NA
"79",79,"beau brummell",1954,"approved",113,"biography, drama, history",6.5,NA,"in 1796, captain george brummell of the 10th royal hussars regiment offends the prince of wales with his straightforward outspokenness and gets fired from the army but is chosen as the prince's personal advisor.","curtis bernhardt","stewart granger, elizabeth taylor, peter ustinov, robert morley",1078,NA
"80",80,"devil girl from mars",1954,"approved",77,"sci-fi",5,NA,"an uptight, leather-clad female alien, armed with a ray gun and accompanied by a menacing robot, comes to earth to collect earth's men as breeding stock.","david macdonald","patricia laffan, hugh mcdermott, hazel court, peter reynolds",890,NA
"81",81,"sitting bull",1954,"approved",105,"western",5.7,NA,"a cavalry officer sympathetic to the wronged sioux fixes a meeting between chief sitting bull and president grant but a dishonest indian agent and a hateful general custer test the sioux's patience, threatening to derail the peace-talks.","sidney salkow","dale robertson, mary murphy, j. carrol naish, john litel",452,NA
"82",82,"shield for murder",1954,"approved",82,"crime, drama, film-noir",6.9,NA,"when a brutal police detective lt. murders a bookmaker's runner for $25,000 in cash, a deaf mute sees him do it, and now he finds he must kill again to cover his tracks.","howard w. koch, edmond o'brien","edmond o'brien, john agar, marla english, emile meyer",679,NA
"83",83,"man with a million",1954,"approved",90,"comedy, romance",6.9,NA,"as part of a bet, two aristocrats offer a penniless american a loan, without telling him that the amount is £1,000,000 in the form of a single banknote.","ronald neame","gregory peck, jane griffiths, ronald squire, joyce grenfell",2564,NA
"84",84,"the purple plain",1954,"approved",100,"adventure, drama, war",6.6,NA,"in ww2 burma, a canadian bomber pilot becomes reckless after losing his bride in a luftwaffe air-raid.","robert parrish","gregory peck, bernard lee, win min than, brenda de banzie",1446,NA
"85",85,"dos mundos y un amor",1954,NA,102,"drama, romance",6.9,NA,"add a plot","alfredo b. crevenna","irasema dilián, pedro armendáriz, josé maría linares-rivas, nicolás rodríguez",7,NA
"86",86,"garden of evil",1954,"not rated",100,"action, adventure, drama",6.8,NA,"a trio of american adventurers marooned in rural mexico are recruited by a beautiful woman to rescue her husband trapped in a cave in apache territory.","henry hathaway","gary cooper, susan hayward, richard widmark, hugh marlowe",2153,NA
"87",87,"hell and high water",1954,"approved",103,"action, adventure, drama",6.2,NA,"during the cold war, a scientific team refits a japanese submarine and hires an ex-navy officer to find a secret chinese atomic island base and prevent a communist plot against america that could trigger ww3.","samuel fuller","richard widmark, bella darvi, victor francen, cameron mitchell",1132,NA
"88",88,"the mad magician",1954,"unrated",72,"horror, mystery, thriller",6.5,NA,"a master magician murders his greedy employer, who legally owns every trick he can invent, and finds himself having to kill again.","john brahm","vincent price, mary murphy, eva gabor, john emery",1022,NA
"89",89,"saskatchewan",1954,"approved",87,"adventure, western",6.4,NA,"in 1877 western canada, a police inspector revolts against his inept commander, taking a safer route to the u.s. border in order to stop invading hostile indians.","raoul walsh","alan ladd, shelley winters, j. carrol naish, hugh o'brian",703,NA
"90",90,"high and dry",1954,"passed",92,"comedy",7.1,NA,"an american businessman in scotland is conned into shipping a valuable load of cargo to a scottish island via a coal powered boat.","alexander mackendrick","paul douglas, alex mackenzie, james copeland, abe barker",863,NA
"91",91,"doctor in the house",1954,"not rated",92,"comedy",6.7,NA,"simon sparrow is a newly arrived medical student at st swithin's hospital in london. falling in with three longer-serving hopefuls he is soon immersed in the wooing, imbibing and fast ...                see full summary »","ralph thomas","dirk bogarde, muriel pavlow, kenneth more, donald sinden",1046,NA
"92",92,"riot in cell block 11",1954,"not rated",80,"crime, drama, film-noir",7,NA,"fed up with the inhumane prison living conditions, a general prison riot breaks out, leading to hostage-taking, a stand-off with the guards and eventual negotiations with the prison administration officials.","don siegel","neville brand, emile meyer, frank faylen, leo gordon",1244,NA
"93",93,"night people",1954,"approved",93,"adventure, crime, mystery",6.6,NA,"during the cold war, an american soldier is abducted by soviet agents in west berlin, sparking a recovery effort led by colonel steve van dyke.","nunnally johnson","gregory peck, broderick crawford, anita björk, rita gam",708,NA
"94",94,"princess of the nile",1954,"approved",71,"adventure, fantasy, romance",6.5,NA,"in 1249, an egyptian princess allies herself with the son of the caliph of bagdad in order to rid egypt of its bedouin invaders.","harmon jones","debra paget, jeffrey hunter, michael rennie, dona drake",238,NA
"95",95,"ratha kanneer",1954,NA,154,"drama",7.7,NA,"the story revolves around mohanasundaram, a returned-from-abroad, westernized, rich man who shows arrogance and contempt towards anything part of indian culture and anyone below his social standards.","r. krishnan, s. panju","m.r. radha, s.s. rajendran, m.n. rajam, chandrababu",211,NA
"96",96,"killers from space",1954,"passed",71,"mystery, sci-fi",3.1,NA,"an atomic scientist claims he was abducted by aliens after being injured in a plane crash.","w. lee wilder","peter graves, james seay, steve pendleton, frank gerstle",1559,NA
"97",97,"border river",1954,"approved",80,"romance, western",6.3,NA,"a confederate officer and his men journey to mexico to buy guns to continue the war effort. a union officer determines to stop them.","george sherman","joel mccrea, yvonne de carlo, pedro armendáriz, alfonso bedoya",225,NA
"98",98,"the sleeping tiger",1954,"approved",89,"drama, film-noir, thriller",6.6,NA,"a psychotherapist attempts to rehabilitate a convict in his home after he breaks in. the criminal cooperates rather than being handed over to the police. the therapist's wife becomes ...                see full summary »","joseph losey","dirk bogarde, alexis smith, alexander knox, hugh griffith",511,NA
"99",99,"pushover",1954,"approved",88,"crime, drama, film-noir",7,NA,"a larcenous undercover cop falls for the beautiful moll of a bank robber on the run and together they double-cross the hood nd the cops.","richard quine","fred macmurray, kim novak, philip carey, dorothy malone",1558,NA
"100",100,"target earth",1954,"approved",75,"horror, sci-fi",5.7,NA,"giant robots from venus invade chicago. stranded in the deserted city are strangers frank and nora.","sherman a. rose","richard denning, kathleen crowley, virginia grey, richard reeves",813,NA
