"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"53",53,"bedazzled",2000,"pg-13",93,"comedy, fantasy",6,"49","hopeless dweeb elliot richards is granted seven wishes by the devil to snare allison, the girl of his dreams, in exchange for his soul.","harold ramis","brendan fraser, elizabeth hurley, frances o'connor, miriam shor",86453,NA
"54",54,"psycho beach party",2000,"unrated",95,"comedy, horror, mystery",6.3,"42","spoof of 1960s beach party/gidget surfing movies mixed with slasher horror films. florence forrest, a not-so-innocent girl in 1960s malibu, becomes ""chicklet"", the first girl surfer at ...                see full summary »","robert lee king","lauren ambrose, nicholas brendon, thomas gibson, kimberley davies",4848,NA
"55",55,"the replacements",2000,"pg-13",118,"comedy, sport",6.5,"30","during a pro football strike, the owners hire substitute players.","howard deutch","keanu reeves, gene hackman, brooke langton, orlando jones",51196,NA
"56",56,"the road to el dorado",2000,"pg",89,"animation, adventure, comedy",6.9,"51","two swindlers get their hands on a map to the fabled city of gold, el dorado.","bibo bergeron, don paul, jeffrey katzenberg","kevin kline, kenneth branagh, rosie perez, armand assante",66377,NA
"57",57,"shadow of the vampire",2000,"r",92,"drama, horror",6.9,"71","the filming of nosferatu (1922) is hampered by the fact that its star max schreck is taking the role of a vampire far more seriously than seems humanly possible.","e. elias merhige","john malkovich, willem dafoe, udo kier, cary elwes",35757,NA
"58",58,"frequency",2000,"pg-13",118,"crime, drama, mystery",7.4,"67","an accidental cross-time radio link connects father and son across 30 years. the son tries to save his father's life, but then must fix the consequences.","gregory hoblit","dennis quaid, jim caviezel, shawn doyle, elizabeth mitchell",88279,NA
"59",59,"the gift",2000,"r",111,"drama, fantasy, horror",6.7,"62","a woman with extrasensory perception is asked to help find a young woman who has disappeared.","sam raimi","cate blanchett, katie holmes, keanu reeves, giovanni ribisi",55475,NA
"60",60,"dinosaur",2000,"pg",82,"animation, adventure, family",6.5,"56","an orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.","eric leighton, ralph zondag","d.b. sweeney, julianna margulies, alfre woodard, ossie davis",42472,NA
"61",61,"chicken run",2000,"g",84,"animation, adventure, comedy",7,"88","when a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.","peter lord, nick park","mel gibson, julia sawalha, phil daniels, lynn ferguson",151412,NA
"62",62,"sexy beast",2000,"r",89,"crime, drama, thriller",7.3,"79","brutal gangster don logan recruits ""retired"" safecracker gal for one last job, but it goes badly for both of them.","jonathan glazer","ray winstone, ben kingsley, ian mcshane, amanda redman",46526,NA
"63",63,"next friday",2000,"r",98,"comedy",6.1,"41","uncle elroy and day day owe money on taxes so craig finds a way to steal from the next door neighbors to pay off the taxes so uncle elroy's house doesn't get put up for auction.","steve carr","ice cube, mike epps, justin pierce, john witherspoon",30402,NA
"64",64,"the perfect storm",2000,"pg-13",130,"action, adventure, drama",6.4,"59","an unusually intense storm pattern catches some commercial fishermen unaware and puts them in mortal danger.","wolfgang petersen","george clooney, mark wahlberg, john c. reilly, diane lane",139895,NA
"65",65,"best in show",2000,"pg-13",90,"comedy",7.5,"78","a colorful array of characters compete at a national dog show.","christopher guest","fred willard, eugene levy, catherine o'hara, jennifer coolidge",48529,NA
"66",66,"space cowboys",2000,"pg-13",130,"action, adventure, thriller",6.4,"73","when a retired engineer is called upon to rescue a failing satellite, he insists that his equally old teammates accompany him into space.","clint eastwood","clint eastwood, tommy lee jones, donald sutherland, james garner",63993,NA
"67",67,"tra(sgre)dire",2000,NA,86,"comedy, drama",5.6,NA,"while scouting out apartments in london for her venetian boyfriend, carla rents an apartment that overlooks the thames. there she meet the lesbian hyper-horny real estate agent moira.","tinto brass","yuliya mayarchuk, jarno berardi, francesca nunzi, max parodi",3761,NA
"68",68,"the flintstones in viva rock vegas",2000,"pg",90,"comedy, family, romance",3.6,"27","in this live-action prequel to the 1994 comedy hit, the flintstones and the rubbles go on a trip to rock vegas, where wilma is pursued by playboy chip rockefeller.","brian levant","mark addy, stephen baldwin, kristen johnston, jane krakowski",16961,NA
"69",69,"boiler room",2000,"r",120,"crime, drama, thriller",7,"63","a college dropout, attempting to win back his father's high standards he gets a job as a broker for a suburban investment firm, which puts him on the fast track to success, but the job might not be as legitimate as it once appeared to be.","ben younger","giovanni ribisi, vin diesel, nia long, nicky katt",43993,NA
"70",70,"vertical limit",2000,"pg-13",124,"action, adventure, drama",5.9,"48","a climber must rescue his sister on top of k2, one of the world's biggest mountains.","martin campbell","scott glenn, chris o'donnell, bill paxton, robin tunney",52332,NA
"71",71,"shaft",2000,"r",99,"action, crime, thriller",5.9,"50","new york city police detective john shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.","john singleton","samuel l. jackson, vanessa williams, christian bale, jeffrey wright",61784,NA
"72",72,"big momma's house",2000,"pg-13",99,"action, comedy, crime",5.1,"33","in order to protect a beautiful woman and her son from a robber, a male fbi agent disguises himself as a large grandmother.","raja gosnell","martin lawrence, nia long, paul giamatti, jascha washington",71512,NA
"73",73,"28 days",2000,"pg-13",103,"comedy, drama",6,"46","a big-city newspaper columnist is forced to enter a drug and alcohol rehab center after ruining her sister's wedding and crashing a stolen limousine.","betty thomas","sandra bullock, viggo mortensen, dominic west, elizabeth perkins",37220,NA
"74",74,"autumn in new york",2000,"pg-13",103,"drama, romance",5.5,"24","romantic drama about an aging playboy who falls for a sweet, but terminally ill, young woman.","joan chen","richard gere, winona ryder, anthony lapaglia, elaine stritch",21625,NA
"75",75,"quills",2000,"r",124,"biography, drama",7.3,"70","in a napoleonic era insane asylum, an inmate, the irrepressible marquis de sade, fights a battle of wills against a tyrannically prudish doctor.","philip kaufman","geoffrey rush, kate winslet, joaquin phoenix, michael caine",46891,NA
"76",76,"book of shadows: blair witch 2",2000,"r",90,"adventure, fantasy, horror",4,"15","a group of tourists arrive in burkittsville, maryland after seeing the blair witch project (1999) to explore the mythology and phenomenon, only to come face to face with their own neuroses and possibly the witch herself.","joe berlinger","jeffrey donovan, stephen barker turner, erica leerhsen, kurt loder",31747,NA
"77",77,"center stage",2000,"pg-13",115,"drama, music, romance",6.7,"52","a group of 12 teenagers from various backgrounds enroll at the american ballet academy in new york to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.","nicholas hytner","amanda schull, ethan stiefel, sascha radetsky, christine dunham",16628,NA
"78",78,"love & basketball",2000,"pg-13",124,"drama, romance, sport",7.2,"70","in 1981 in l.a., monica moves in next door to quincy. they're 11, and both want to play in the nba, just like quincy's dad. their love-hate relationship lasts into high school, with ...                see full summary »","gina prince-bythewood","sanaa lathan, omar epps, glenndon chatman, jess willard",15514,NA
"79",79,"the ghost of greville lodge",2000,"tv-pg",88,"family, mystery",5.6,NA,"inquisitive teenage orphan james is invited to stay at his uncle's country mansion. he explores the property and discovers the house holds many mysterious secrets.","niall johnson","jon newman, prunella scales, marc danbury, george cole",242,NA
"80",80,"proof of life",2000,"r",135,"action, drama, thriller",6.2,"45","alice hires a professional negotiator to obtain the release of her engineer husband, who has been kidnapped by anti-government guerrillas in south america.","taylor hackford","meg ryan, russell crowe, david morse, pamela reed",51103,NA
"81",81,"u-571",2000,"pg-13",116,"action, war",6.6,"62","a german submarine is boarded by disguised american submariners trying to capture their enigma cipher machine.","jonathan mostow","matthew mcconaughey, bill paxton, harvey keitel, jon bon jovi",68919,NA
"82",82,"romeo must die",2000,"r",115,"action, crime, thriller",6.1,"52","an avenging cop seeks out his brother's killer and falls for the daughter of a businessman who is involved in a money-deal with his father.","andrzej bartkowiak","jet li, aaliyah, isaiah washington, russell wong",60052,NA
"83",83,"where the heart is",2000,"pg-13",120,"comedy, drama, romance",6.8,"30","a pregnant 17-year-old rebuilds her life after being abandoned by her boyfriend at a wal-mart in sequoyah, oklahoma.","matt williams","natalie portman, james frain, ashley judd, stockard channing",28613,NA
"84",84,"men of honor",2000,"r",129,"biography, drama",7.2,"56","the story of carl brashear, the first african-american, then also the first amputee, u.s. navy diver, and the man who trained him.","george tillman jr.","cuba gooding jr., robert de niro, charlize theron, aunjanue ellis",95303,NA
"85",85,"chopper",2000,"unrated",94,"biography, crime, drama",7.2,"65","chopper tells the intense story of mark ""chopper"" read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison. his book, ""from the inside"", upon which the film is based, was a best-seller.","andrew dominik","eric bana, simon lyndon, vince colosimo, renée brack",32988,NA
"86",86,"supernova",2000,"pg-13",90,"horror, sci-fi, thriller",4.8,"19","supernova chronicles the search and rescue patrol of a medical ship in deep space in the early 22nd century and its six-member crew which includes a captain and pilot, a co-pilot, a medical...                see full summary »","walter hill","james spader, peter facinelli, robin tunney, angela bassett",15385,NA
"87",87,"titan a.e.",2000,"pg",94,"animation, action, adventure",6.6,"48","a young man learns that he has to find a hidden earth ship before an enemy alien species does in order to secure the survival of humanity.","don bluth, gary goldman, art vitello","matt damon, drew barrymore, bill pullman, john leguizamo",54241,NA
"88",88,"shanghai noon",2000,"pg-13",110,"action, adventure, comedy",6.6,"77","a chinese man who travels to the wild west to rescue a kidnapped princess. after teaming up with a train robber, the unlikely duo takes on a chinese traitor and his corrupt boss.","tom dey","jackie chan, owen wilson, lucy liu, brandon merrill",104112,NA
"89",89,"all the pretty horses",2000,"pg-13",116,"drama, romance, western",5.8,"55","two texas cowboys head to mexico in search of work, but soon find themselves in trouble with the law after one of them falls in love with a wealthy rancher's daughter.","billy bob thornton","matt damon, penélope cruz, henry thomas, angelina torres",11896,NA
"90",90,"thirteen days",2000,"pg-13",145,"drama, history, thriller",7.3,"67","a dramatization and a fictionalized account of the kennedy administration's struggle to contain the cuban missile crisis in october 1962.","roger donaldson","kevin costner, bruce greenwood, shawn driscoll, drake cook",47898,NA
"91",91,"rape me",2000,"unrated",77,"crime, drama, thriller",4.5,"35","two young women, marginalised by society, go on a destructive tour of sex and violence. breaking norms and killing men - and shattering the complacency of polite cinema audiences.","virginie despentes, coralie","raffaëla anderson, karen lancaume, céline beugnot, adama niane",15285,NA
"92",92,"loser",2000,"pg-13",98,"comedy, romance",5.3,"35","a college student, branded a loser by his roommates and booted from the dorm, falls in love with a coed who has eyes for their condescending professor.","amy heckerling","jason biggs, mena suvari, zak orth, thomas sadoski",24072,NA
"93",93,"dungeons & dragons",2000,"pg-13",107,"action, adventure, fantasy",3.7,"14","profion, a tyrant, attempts to overthrow a peaceful kingdom ruled by a tough empress.","courtney solomon","justin whalin, jeremy irons, zoe mclellan, bruce payne",28772,NA
"94",94,"100 girls",2000,"r",94,"comedy, romance",5.9,NA,"this sexy, teen-comedy is about a freshman, matthew, at college who meets his dream girl in a dorm elevator during a blackout. he never sees her face, but instantly falls in love. in the ...                see full summary »","michael davis","jonathan tucker, emmanuelle chriqui, james debello, katherine heigl",19184,NA
"95",95,"the kid",2000,"pg",104,"comedy, family, fantasy",6.1,"45","an unhappy and disliked image consultant gets a second shot at life when he is mysteriously confronted by an eight-year-old version of himself.","jon turteltaub","bruce willis, spencer breslin, emily mortimer, lily tomlin",36224,NA
"96",96,"the legend of bagger vance",2000,"pg-13",126,"drama, fantasy, sport",6.7,"47","a down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.","robert redford","will smith, matt damon, charlize theron, bruce mcgill",48182,NA
"97",97,"mission to mars",2000,"pg",114,"adventure, sci-fi, thriller",5.6,"34","when the first manned mission to mars meets with a catastrophic and mysterious disaster after reporting an unidentified structure, a rescue mission is launched to investigate the tragedy and bring back any survivors.","brian de palma","tim robbins, gary sinise, don cheadle, connie nielsen",63766,NA
"98",98,"the 6th day",2000,"pg-13",123,"action, mystery, sci-fi",5.9,"49","futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.","roger spottiswoode","arnold schwarzenegger, michael rapaport, tony goldwyn, michael rooker",105169,NA
"99",99,"under suspicion",2000,"r",110,"crime, drama, thriller",6.5,"43","a lawyer is asked to come to the police station to clear up a few loose ends in his witness report of a foul murder. this will only take ten minutes, they say, but it turns out to be one ...                see full summary »","stephen hopkins","morgan freeman, gene hackman, thomas jane, monica bellucci",19357,NA
"100",100,"finding forrester",2000,"pg-13",136,"drama",7.3,"62","a young writing prodigy finds a mentor in a reclusive author.","gus van sant","sean connery, rob brown, f. murray abraham, anna paquin",75872,NA
