"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"20",20,"letter from an unknown woman",1948,"not rated",87,"drama, romance",8,NA,"a pianist about to flee from a duel receives a letter from a woman he cannot remember, who may hold the key to his downfall.","max ophüls","joan fontaine, louis jourdan, mady christians, marcel journet",8967,NA
"21",21,"the naked city",1948,"not rated",96,"crime, drama, film-noir",7.7,NA,"new york city film noir about two detectives investigating the death of an attractive young woman. the apparent suicide turns out to be murder.","jules dassin","barry fitzgerald, howard duff, dorothy hart, don taylor",9541,NA
"22",22,"the three musketeers",1948,"not rated",125,"action, adventure, drama",7.2,NA,"d'artagnan and his musketeer comrades thwart the plans of royal prime minister richelieu to usurp the king's power.","george sidney","lana turner, gene kelly, june allyson, van heflin",4850,NA
"23",23,"anna karenina",1948,"approved",139,"drama, romance",6.7,NA,"a married woman's affair with a dashing young officer has tragic results.","julien duvivier","vivien leigh, ralph richardson, kieron moore, hugh dempster",2053,NA
"24",24,"mr. blandings builds his dream house",1948,"approved",94,"comedy, romance",7.3,NA,"a man and his wife decide they can afford to have a house in the country built to their specifications. it's a lot more trouble than they think.","h.c. potter","cary grant, myrna loy, melvyn douglas, reginald denny",8556,NA
"25",25,"a foreign affair",1948,"approved",116,"comedy, drama, romance",7.4,NA,"in occupied berlin, an army captain is torn between an ex-nazi café singer and the u.s. congresswoman investigating her.","billy wilder","jean arthur, marlene dietrich, john lund, millard mitchell",5294,NA
"26",26,"joan of arc",1948,"unrated",145,"biography, drama, history",6.5,NA,"the abbreviated life of the 15th century french heroine.","victor fleming","ingrid bergman, josé ferrer, francis l. sullivan, j. carrol naish",2198,NA
"27",27,"macbeth",1948,"passed",92,"drama, history, war",7.6,NA,"in 11th century scotland, nobleman macbeth and his wife plot to murder the king and usurp the throne in order to fulfill an evil prophecy made by three witches.","orson welles","orson welles, jeanette nolan, dan o'herlihy, roddy mcdowall",5107,NA
"28",28,"he walked by night",1948,"approved",79,"crime, film-noir, thriller",7.2,NA,"this film-noir piece, told in semi-documentary style, follows police on the hunt for a resourceful criminal who shoots and kills a cop.","alfred l. werker, anthony mann","richard basehart, scott brady, roy roberts, whit bissell",3602,NA
"29",29,"melody time",1948,"approved",75,"animation, family, music",6.5,NA,"an anthology of animated vignettes set to contemporary music.","clyde geronimi, wilfred jackson, jack kinney, hamilton luske","roy rogers, trigger, dennis day, the andrews sisters",3579,NA
"30",30,"the snake pit",1948,"approved",108,"drama, mystery",7.7,NA,"a detailed chronicle of a woman during her stay in a mental institution.","anatole litvak","olivia de havilland, mark stevens, leo genn, celeste holm",5386,NA
"31",31,"the street with no name",1948,"approved",91,"crime, drama, film-noir",7.1,NA,"a covert fbi agent infiltrates a ruthless gangster mob, but his life is at risk from a mysterious informant who funnels inside information to the hoodlums.","william keighley","mark stevens, richard widmark, lloyd nolan, barbara lawrence",2194,NA
"32",32,"call northside 777",1948,"approved",112,"drama, film-noir",7.4,NA,"chicago reporter p.j. mcneal re-opens a ten year old murder case.","henry hathaway","james stewart, richard conte, lee j. cobb, helen walker",6717,NA
"33",33,"easter parade",1948,"approved",107,"musical, romance",7.5,NA,"a nightclub performer hires a naive chorus girl to become his new dance partner to make his former partner jealous and to prove he can make any partner a star.","charles walters","judy garland, fred astaire, peter lawford, ann miller",7013,NA
"34",34,"two guys from texas",1948,"approved",86,"animation, comedy, musical",6.1,NA,"song-and-dance men steve carroll and danny foster walk to a texas dude ranch after their car runs out of gas. the team's friend, singer maggie reed, gets the boys a job. with their auto ...                see full summary »","david butler","dennis morgan, jack carson, dorothy malone, penny edwards",199,NA
"35",35,"state of the union",1948,"approved",124,"comedy, drama",7.4,NA,"an industrialist is urged to run for president, but this requires uncomfortable compromises on both political and marital levels.","frank capra","spencer tracy, katharine hepburn, van johnson, angela lansbury",2796,NA
"36",36,"april showers",1948,"approved",94,"musical",6.3,NA,"a married couple who have a song-and-dance act in vaudeville are in trouble. their struggling act is going nowhere, they're almost broke and they have to do something to get them back on ...                see full summary »","james v. kern","jack carson, ann sothern, robert alda, s.z. sakall",202,NA
"37",37,"drunken angel",1948,"unrated",102,"crime, drama, romance",7.8,NA,"a drunken doctor with a hot temper and a violence-prone gangster with tuberculosis form a quicksilver bond.","akira kurosawa","takashi shimura, toshirô mifune, reizaburô yamamoto, michiyo kogure",7598,NA
"38",38,"the big clock",1948,"approved",95,"crime, drama, film-noir",7.7,NA,"when powerful publishing tycoon earl janoth commits an act of murder at the height of passion, he cleverly begins to cover his tracks and frame an innocent man whose identity he doesn't ...                see full summary »","john farrow","ray milland, maureen o'sullivan, charles laughton, george macready",6231,NA
"39",39,"3 godfathers",1948,"passed",106,"drama, western",7.2,NA,"when 3 outlaws on the run find a dying woman and her newborn baby in the desert they vow to save the child.","john ford","john wayne, pedro armendáriz, harry carey jr., ward bond",6673,NA
"40",40,"yellow sky",1948,"approved",98,"crime, western",7.5,NA,"a pistol-packing tomboy and her grandfather discover a band of bank robbing bandits taking refuge in the neighboring ghost town.","william a. wellman","gregory peck, anne baxter, richard widmark, robert arthur",3422,NA
"41",41,"the pirate",1948,"approved",102,"adventure, comedy, musical",7.1,NA,"a girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate macoco. a traveling singer falls in love with her and to impress her he poses as the pirate.","vincente minnelli","judy garland, gene kelly, walter slezak, gladys cooper",3576,NA
"42",42,"relentless",1948,"passed",93,"romance, western",6.5,NA,"framed for a murder he didn't commit, a cowboy must stay one step ahead of the law as he hunts for the real killer.","george sherman","robert young, marguerite chapman, willard parker, akim tamiroff",206,NA
"43",43,"house of darkness",1948,NA,63,"horror",5.3,NA,"a young man visiting a house that turns out to be haunted is terrorized by the ghost of a man who had been murdered there years before.","oswald mitchell","henry oscar, laurence harvey, lesley osmond, alexander archdale",86,NA
"44",44,"force of evil",1948,"not rated",78,"crime, drama, film-noir",7.4,NA,"an unethical lawyer, with an older brother he wants to help, becomes a partner with a client in the numbers racket.","abraham polonsky","john garfield, thomas gomez, marie windsor, howland chamberlain",4551,NA
"45",45,"all my sons",1948,"approved",94,"drama, film-noir",7.4,NA,"during ww2, industrialist joe keller commits a crime and frames his business partner herbert deever but years later his sin comes back to haunt him when joe's son plans to marry deever's daughter.","irving reis","edward g. robinson, burt lancaster, mady christians, louisa horton",1270,NA
"46",46,"pitfall",1948,"not rated",86,"crime, film-noir, thriller",7.2,NA,"insurance executive john forbes falls for femme fatale mona stevens while her boyfriend is in jail and he suffers serious consequences as a result.","andré de toth","dick powell, lizabeth scott, jane wyatt, raymond burr",1820,NA
"47",47,"johnny belinda",1948,"unrated",102,"drama",7.8,NA,"in post-war cape breton, a doctor's efforts to tutor a deaf/mute woman are undermined when she is raped, and the resulting pregnancy causes scandal to swirl.","jean negulesco","jane wyman, lew ayres, charles bickford, agnes moorehead",3480,NA
"48",48,"wake of the red witch",1948,"approved",106,"action, adventure, romance",6.7,NA,"during the 1860s in the south pacific, capt. ralls, skipper of the red witch, has a series of adventures involving sunken gold bullion, pearls, natives, an unscrupulous ship owner and a giant octopus.","edward ludwig","john wayne, gail russell, gig young, adele mara",1990,NA
"49",49,"the search",1948,"passed",104,"drama, war",7.9,NA,"in post-war berlin, an american private helps a lost czech boy find his mother.","fred zinnemann","montgomery clift, ivan jandl, aline macmahon, wendell corey",3069,NA
"50",50,"quartet",1948,"approved",120,"drama, romance",7.4,NA,"four of somerset maugham's short stories are brought to the screen with each introduced by the author himself. in the first story, the facts of life, a young man with great potential on the...                see full summary »","ken annakin, arthur crabtree, harold french, ralph smart","basil radford, naunton wayne, ian fleming, jack raine",618,NA
"51",51,"the boy with green hair",1948,"approved",82,"comedy, drama, family",6.8,NA,"this parable looks at public reaction when the hair of an american war orphan mysteriously turns green.","joseph losey","pat o'brien, robert ryan, barbara hale, dean stockwell",2066,NA
"52",52,"one touch of venus",1948,"approved",82,"comedy, fantasy, musical",6.8,NA,"fantasy comedy about a young window dresser who kisses a statue of venus, which then comes to life in the form of ava gardner. the problems begin, however, when venus falls in love with him.","william a. seiter, gregory la cava","robert walker, ava gardner, dick haymes, eve arden",976,NA
"53",53,"superman",1948,"approved",244,"sci-fi",7.2,NA,"superman comes to earth as a child and grows up to be his home's first superhero with his first major challenge being to oppose the spider lady.","spencer gordon bennet, thomas carr","kirk alyn, noel neill, tommy bond, carol forman",735,NA
"54",54,"so dear to my heart",1948,"passed",79,"animation, drama, family",7.2,NA,"this heartwarming classic tells the tale of a country boy who adopts a mischevious black lamb and learns valuable lessons about love and dedication.","harold d. schuster, hamilton luske","burl ives, beulah bondi, bobby driscoll, luana patten",993,NA
"55",55,"mr. peabody and the mermaid",1948,"approved",89,"comedy, fantasy, romance",6.6,NA,"while on vacation in the caribbean with his wife, a middle-aged man unexpectedly finds, and falls in love with, a mermaid.","irving pichel","william powell, ann blyth, irene hervey, andrea king",854,NA
"56",56,"albuquerque",1948,"approved",90,"western",6.7,NA,"cole armin, recruited by his corrupt uncle as heir apparent to his freight-hauling empire, defects to his honest rival.","ray enright","randolph scott, barbara britton, george 'gabby' hayes, lon chaney jr.",444,NA
"57",57,"cry of the city",1948,"passed",95,"crime, drama, film-noir",7.3,NA,"police lieut. candella, longtime friend of the rome family, walks a tightrope in the case of cop-killer martin rome.","robert siodmak","victor mature, richard conte, fred clark, shelley winters",1550,NA
"58",58,"the man from colorado",1948,"approved",100,"romance, western",6.7,NA,"at the end of the civil war, two friends return home but one of them suffers from ptsd and his behavior is violent and erratic.","henry levin","glenn ford, william holden, ellen drew, ray collins",1121,NA
"59",59,"the arizona ranger",1948,"approved",64,"action, drama, western",6.5,NA,"bob morgan returns home but alienates his father by not staying at his ranch. instead he becomes the head of the new arizona rangers. matters get worse between father and son when when his ...                see full summary »","john rawlins","tim holt, jack holt, nan leslie, richard martin",114,NA
"60",60,"the time of your life",1948,"approved",109,"comedy, drama",6.4,NA,"a wide variety of persons come into nick's pacific street saloon, some to ask for work and others just to pass the time.","h.c. potter","james cagney, william bendix, wayne morris, jeanne cagney",907,NA
"61",61,"ladies of the chorus",1948,"approved",61,"musical, romance",6.1,NA,"a faded burlesque queen passes on a chance to return to the spotlight so her chorus-girl daughter can have a shot at the headliner spot. but she grows concerned when her daughter's new fame attracts the attention of a wealthy society man.","phil karlson","adele jergens, marilyn monroe, rand brooks, nana bryant",719,NA
"62",62,"the paleface",1948,"not rated",91,"comedy, family, western",6.9,NA,"calamity jane is despatched to find out who's smuggling rifles to the indians, and winds up married to a hapless correspondence school dentist as part of her cover.","norman z. mcleod","bob hope, jane russell, robert armstrong, iris adrian",3035,NA
"63",63,"la terra trema",1948,NA,160,"drama",7.9,NA,"in rural sicily, the fishermen live at the mercy of the greedy wholesalers. one family risks everything to buy their own boat and operate independently.","luchino visconti","luchino visconti, antonio pietrangeli, antonio arcidiacono, giuseppe arcidiacono",3298,NA
"64",64,"a date with judy",1948,"not rated",113,"comedy, musical, romance",6.6,NA,"developed from a radio program which began in 1941, hyperactive teenager judy challenges and is challenged by her overly proper parents, pest of a brother randolph and boyfriend oogie.","richard thorpe","wallace beery, jane powell, elizabeth taylor, carmen miranda",867,NA
"65",65,"words and music",1948,"not rated",120,"biography, comedy, musical",6.6,NA,"fictionalized story of the songwriting partnership of richard rodgers and lorenz hart.","norman taurog","mickey rooney, tom drake, june allyson, perry como",944,NA
"66",66,"stage struck",1948,"passed",71,"crime, drama, romance",6.1,NA,"the police find the body of hostess helen howard (wanda mckay), disposed of by petty racketeer nick mantee (kane richmond) after she was shot in his bluejay night club by benny nordick (...                see full summary »","william nigh","kane richmond, audrey long, conrad nagel, ralph byrd",55,NA
"67",67,"the woman in white",1948,"approved",109,"drama, mystery, romance",6.6,NA,"a young painter stumbles upon an assortment of odd characters at an english estate where he has been hired to give art lessons to beautiful laura fairlie. among them are anne catherick, a ...                see full summary »","peter godfrey","alexis smith, eleanor parker, sydney greenstreet, gig young",972,NA
"68",68,"nosotros, los pobres",1948,"not rated",128,"drama",8,NA,"two kids take a book from a trash can. they begin to read the story of a poor neighborhood in mexico city. carpenter pepe ""el toro"" (infante) lives with his daughter chachita (munoz) and ...                see full summary »","ismael rodríguez","pedro infante, evita muñoz 'chachita', carmen montejo, blanca estela pavón",702,NA
"69",69,"adventures of don juan",1948,"not rated",110,"action, adventure, romance",7,NA,"the great lover don juan comes to the assistance of his queen.","vincent sherman","errol flynn, viveca lindfors, robert douglas, alan hale",2255,NA
"70",70,"rachel and the stranger",1948,"approved",80,"adventure, western",7,NA,"a widowed farmer takes an indentured servant as his new wife, but the arrival of his old friend threatens their burgeoning relationship.","norman foster","loretta young, william holden, robert mitchum, gary gray",1543,NA
"71",71,"berlin express",1948,"approved",87,"crime, drama, film-noir",6.8,NA,"a multinational group of train passengers become involved in a post-world war ii nazi assassination plot.","jacques tourneur","merle oberon, robert ryan, charles korvin, paul lukas",2314,NA
"72",72,"the amazing mr. x",1948,"approved",78,"film-noir, horror, thriller",6.4,NA,"on the beach one night, christine faber, two years a widow, thinks she hears her late husband paul calling out of the surf...then meets a tall dark man, alexis, who seems to know all about ...                see full summary »","bernard vorhaus","turhan bey, lynn bari, cathy o'donnell, richard carlson",1075,NA
"73",73,"hollow triumph",1948,"not rated",83,"crime, drama, film-noir",6.8,NA,"pursued by the big-time gambler he robbed, john muller takes a new identity, with ironic results.","steve sekely","paul henreid, joan bennett, eduard franz, leslie brooks",1521,NA
"74",74,"blanche fury",1948,"approved",90,"crime, drama, film-noir",6.8,NA,"the childless widow of allan fury bequeaths the fury estate to her fuller relatives but allan's illegitimate son who masquerades as a servant hopes to grab the estate for himself.","marc allégret","valerie hobson, stewart granger, michael gough, walter fitzgerald",606,NA
"75",75,"scott of the antarctic",1948,"pg",111,"action, adventure, biography",7.1,NA,"the story of british explorer robert falcon scott's 1912 expedition and his quest to be the first to reach the south pole in antarctica.","charles frend","john mills, derek bond, diana churchill, harold warrender",1256,NA
"76",76,"road house",1948,"passed",95,"action, drama, film-noir",7.3,NA,"a night club owner becomes infatuated with a torch singer and frames his best friend/manager for embezzlement when the chanteuse falls in love with him.","jean negulesco","ida lupino, celeste holm, richard widmark, cornel wilde",1776,NA
"77",77,"miranda",1948,"not rated",80,"fantasy, comedy, romance",6.9,NA,"a young married physician discovers a mermaid, and gives into her request to be taken to see london. comedy and romantic entanglements ensue soon after.","ken annakin","glynis johns, googie withers, griffith jones, john mccallum",730,NA
"78",78,"a song is born",1948,"passed",113,"comedy, music, musical",7.1,NA,"with her gangster boyfriend under investigation by the police, a nightclub singer hides out in a musical research institution staffed by bachelor professors - one of whom begins to fall for her.","howard hawks","danny kaye, virginia mayo, benny goodman, tommy dorsey",1684,NA
"79",79,"corridor of mirrors",1948,NA,96,"drama, mystery",6.8,NA,"a man falls in love with a beautiful young woman and begins to suspect that he may have also loved her in a previous life.","terence young","eric portman, edana romney, barbara mullen, hugh sinclair",221,NA
"80",80,"unfaithfully yours",1948,"approved",105,"comedy, music, romance",7.7,NA,"set to music, a symphony conductor envisions multiple possible scenarios for dealing with his wife's infidelity.","preston sturges","rex harrison, linda darnell, rudy vallee, barbara lawrence",3883,NA
"81",81,"blood on the moon",1948,"passed",88,"western",6.9,NA,"unemployed cowhand jim garry is hired by his dishonest friend tate riling as muscle in a dispute between homesteaders and cattleman john lufton.","robert wise","robert mitchum, barbara bel geddes, robert preston, walter brennan",1582,NA
"82",82,"germany year zero",1948,"not rated",78,"drama, war",7.9,NA,"a young german boy faces the problems of the tough life in the immediate post wwii berlin.","roberto rossellini","edmund moeschke, ernst pittschau, ingetraud hinze, franz-otto krüger",7757,NA
"83",83,"the iron curtain",1948,"approved",87,"biography, crime, history",6.4,NA,"the story of soviet cypher-clerk igor gouzenko who was posted to the soviet embassy in ottawa,canada in 1943 and defected in 1945 to reveal the extent of soviet espionage activities directed against canada.","william a. wellman","dana andrews, gene tierney, june havoc, berry kroeger",567,NA
"84",84,"four faces west",1948,"approved",89,"western",7.1,NA,"in new mexico, a cowpoke forces a banker at gunpoint to give him a loan without collateral, in exchange for an iou but the marshal and his posse chase after him.","alfred e. green","joel mccrea, frances dee, charles bickford, joseph calleia",502,NA
"85",85,"homecoming",1948,"approved",113,"drama, romance, war",6.8,NA,"self-absorbed dr. lee johnson enlists with the army medical corps during world war ii, more out of a feeling that it's ""the thing to do"" rather than deep-seated patriotism. on his first day...                see full summary »","mervyn leroy","clark gable, lana turner, anne baxter, john hodiak",545,NA
"86",86,"arch of triumph",1948,"approved",120,"drama, romance, war",6.4,NA,"illegal refugees lead dark lives in pre-world war ii paris.","lewis milestone","ingrid bergman, charles boyer, charles laughton, louis calhern",1113,NA
"87",87,"fighter squadron",1948,NA,96,"action, war",6.3,NA,"during world war ii, an insubordinate fighter pilot finds the shoe on the other foot when he's promoted.","raoul walsh","edmond o'brien, robert stack, john rodney, tom d'andrea",501,NA
"88",88,"the monkey's paw",1948,NA,64,"horror, thriller",5.9,NA,"a mother wishes for the return of her dead son, and that wish is granted by a charm made from a severed monkey's paw.","norman lee","milton rosmer, megs jenkins, michael martin harvey, eric micklewood",122,NA
"89",89,"l'amore",1948,NA,69,"drama",7.1,NA,"in the first episode, a heartbroken woman talks to her ex-lover on the phone. in the second, a pregnant woman believes she is carrying the child of saint joseph.","roberto rossellini","anna magnani, federico fellini, peparuolo, amelia robert",1022,NA
"90",90,"every girl should be married",1948,"approved",85,"comedy",6.3,NA,"a willful woman concocts an elaborate scheme to trap a handsome pediatrician into marriage.","don hartman","cary grant, betsy drake, franchot tone, diana lynn",1754,NA
"91",91,"ruthless",1948,"approved",104,"drama, film-noir",7,NA,"horace vendig shows himself to the world as a rich philanthropist. in fact, the history of his rise from his unhappy broken home shows this to be far from the case. after being taken in by ...                see full summary »","edgar g. ulmer","zachary scott, louis hayward, diana lynn, sydney greenstreet",808,NA
"92",92,"my dear secretary",1948,"approved",94,"comedy, romance",5.7,NA,"a romance novelist appoints a would-be writer as his secretary. although she is initially dismayed by his work ethic and playboy attitude, they begin to fall in love.","charles martin","laraine day, kirk douglas, keenan wynn, helen walker",689,NA
"93",93,"june bride",1948,"approved",96,"comedy",7.3,NA,"a magazine's staff, including bickering ex-lovers linda and carey, cover an indiana wedding, which goes slightly wrong...","bretaigne windust","bette davis, robert montgomery, fay bainter, betty lynn",1222,NA
"94",94,"command decision",1948,"passed",112,"action, drama, war",7.3,NA,"army generals struggle with the decision to prioritize bombing the german factories producing new jet fighters over the extremely high casualties the mission will cost.","sam wood","clark gable, walter pidgeon, van johnson, brian donlevy",1607,NA
"95",95,"night has a thousand eyes",1948,"approved",81,"drama, film-noir, thriller",7.1,NA,"when phony stage mentalist triton mysteriously acquires supernatural powers of precognition, he becomes frightened and abandons his act to live of anonymity.","john farrow","edward g. robinson, gail russell, john lund, virginia bruce",794,NA
"96",96,"the three weird sisters",1948,NA,82,"crime, drama",7.3,NA,"a secretary suspects that her employer's three elderly sisters are plotting to kill him after he announces he'll no longer finance their philanthropic endeavors.","daniel birt","nancy price, mary clare, mary merrall, nova pilbeam",85,NA
"97",97,"sitting pretty",1948,"not rated",83,"comedy",7.6,NA,"tacey and harry king are a suburban couple with three sons and a serious need of a babysitter. tacey puts an ad in the paper for a live-in babysitter, and the ad is answered by lynn ...                see full summary »","walter lang","robert young, maureen o'hara, clifton webb, richard haydn",1559,NA
"98",98,"the winslow boy",1948,"g",117,"drama",7.8,NA,"in pre-wwi england, a youngster is expelled from a naval academy over a petty theft, and his parents raise a political furor by demanding a trial.","anthony asquith","robert donat, cedric hardwicke, basil radford, margaret leighton",891,NA
"99",99,"on our merry way",1948,"approved",107,"comedy, music, romance",6,NA,"three short stories revolving around the topic of the daily question posed by the roving reporter to the readers of a daily newspaper.","leslie fenton, king vidor, john huston, george stevens","paulette goddard, james stewart, henry fonda, dorothy lamour",488,NA
"100",100,"you gotta stay happy",1948,NA,100,"comedy, romance",6.8,NA,"indecisive heiress dee dee dillwood is pushed into marrying her sixth fiancée, but unable to face the wedding night, she flees into the adjacent hotel room of commercial pilot marvin payne,...                see full summary »","h.c. potter","joan fontaine, james stewart, eddie albert, roland young",517,NA
