"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"16",16,"east lynne",1916,NA,50,"drama",6.2,NA,"miscasting of everybody's favorite vamp as the long-suffering lady isabel cast in a modern setting.","bertram bracken","theda bara, ben deeley, stuart holmes, claire whitney",11,NA
"17",17,"the black butterfly",1916,NA,50,NA,NA,NA,"sonia smirnov, a paris opera singer known as ""the black butterfly"", starts an affair with young alan hall. hall, however, is still pining over his previous lover, a young peasant girl. ...                see full summary »","burton l. king",NA,NA,NA
"18",18,"blind justice",1916,NA,100,"crime, drama, mystery",7.1,NA,"a criminal escapes from prison, however a betrayal leads to his second arrest.","benjamin christensen","benjamin christensen, karen caspersen, peter fjelstrup, charles wilken",186,NA
"19",19,"pikovaya dama",1916,NA,63,"drama, fantasy, horror",7,NA,"while hosting a game of cards one night, narumov tells his friends a story about his grandmother, a countess. as a young woman, she had once incurred an enormous gambling debt, which she ...                see full summary »","yakov protazanov","tamara duvan, ivan mozzhukhin, vera orlova, nikolai panov",419,NA
"20",20,"the good bad man",1916,NA,50,"romance, western",6.9,NA,"an outlaw calling himself passin' through halts his ""evil"" ways long enough to help out some children in difficulty.","allan dwan","douglas fairbanks, sam de grasse, pomeroy cannon, joseph singleton",70,NA
"21",21,"snow white",1916,"unrated",63,"fantasy, romance",6.2,NA,"snow white is a motherless princess, who arouses the jealousy and hatred of mary jane, her mother's former lady-in-waiting, who is the ugliest woman in the kingdom, but aspires to the ...                see full summary »","j. searle dawley","dorothy cumming, creighton hale, lionel braham, alice washburn",298,NA
"22",22,"hell's hinges",1916,"unrated",64,"romance, western",6.8,NA,"in the wayward western town known as hell's hinges, a local tough guy is reformed by the faith of a good woman.","charles swickard, william s. hart, clifford smith","william s. hart, clara williams, jack standing, alfred hollingsworth",663,NA
"23",23,"homunculus, teil",1916,NA,69,"horror, sci-fi",6.4,NA,"part of the artificial-creature series encompassing der golem (1914 and 1920), alraune (1918, 1928, 1930) and metropolis (1926), 'homunculus' was the most popular serial in germany during ...                see full summary »","otto rippert","olaf fønss, ernst ludwig, adolf paul, albert paul",52,NA
"24",24,"vingarne",1916,NA,69,"drama",6.2,NA,"an adaptation of herman bang's 1902 novel ""mikaël."" a sculptor befriends a young painter who becomes his model. their friendship is thrown into turmoil when they both fall in love with the same woman.","mauritz stiller","nils asther, lili beck, egil eide, lars hanson",61,NA
"25",25,"shoes",1916,NA,60,"drama",6.6,NA,"a young working girl must suport her family on only five dollars a week. the strain of trying to feed, house and clothe her mother, her father and three brothers finally gets to be too much...                see full summary »","lois weber","mary maclaren, harry griffith, mattie witting, jessie arnold",78,NA
"26",26,"homunculus",1916,NA,360,"horror, sci-fi",7.3,NA,"a group of scientists, led by a professor ortmann, produce a living human child using scientific processes - a ""homunculus."" this creature is human in every way, except that he cannot experience love.","otto rippert","olaf fønss, ernst ludwig, albert paul, lore rückert",13,NA
"27",27,"schuhpalast pinkus",1916,NA,45,"comedy",5.8,NA,"sally pinkus is an german-jewish boy who takes a job as a shoe store clerk after being expelled from school for goofing around. soon fired for trying to court the owner's daughter, pinkus ...                see full summary »","ernst lubitsch","ernst lubitsch, else kentner, guido herzfeld, ossi oswalda",116,NA
"28",28,"war brides",1916,"passed",72,"drama, romance, war",7.4,NA,"joan is loved by a young man of the village and they are married. in a few weeks the husband, a soldier, is sent to the war-front along with his three brothers. word is received that her ...                see full summary »","herbert brenon","alla nazimova, charles hutchison, charles bryant, william bailey",5,NA
"29",29,"the yellow menace",1916,NA,320,NA,NA,NA,"add a plot","aubrey m. kennedy",NA,NA,NA
"30",30,"the return of draw egan",1916,NA,50,"action, adventure, romance",6.8,NA,"outlaw leader ""draw"" egan, believed dead, turns up in the town of yellow dog. the townsfolk believe him to be william blake, a strong and law-abiding man. they appoint him sheriff to rid ...                see full summary »","william s. hart","william s. hart, margery wilson, robert mckim, louise glaum",90,NA
"31",31,"la vie de bohème",1916,NA,NA,NA,NA,NA,"add a plot","albert capellani","alice brady, paul capellani, june elvidge, leslie stowe",10,NA
"32",32,"a sister of six",1916,NA,50,NA,NA,NA,"a young woman and her six little brothers and sisters are left orphans by the murder of their father over gold found on his ranch. together the seven offspring fight against their greedy ...                see full summary »","chester m. franklin, sidney franklin",NA,NA,NA
"33",33,"flirting with fate",1916,NA,50,"adventure, comedy",6.4,NA,"in the midst of an emotional depression, a man hires a murderer to kill him. but the despair soon passes, and the man must now escape the killer he's hired to end his life.","christy cabanne","douglas fairbanks, jewel carmen, howard gaye, w.e. lawrence",97,NA
"34",34,"the sex lure",1916,NA,NA,NA,NA,NA,"wealthy capitalist, clinton reynolds, and his wife, laura, have lost their son, arthur, kidnapped and possibly dead. attempting to write a wrong in his factory, he adopts the daughter of ...                see full summary »","ivan abramson",NA,NA,NA
"35",35,"redeeming love",1916,NA,50,"drama",4.8,NA,"naomi sterling and john bancroft are lovers. the girl loves frivolous things and bancroft, a divinity student, finally estranges himself from her by his continual efforts to preach to her. ...                see full summary »","william desmond taylor","kathlyn williams, thomas holding, wyndham standing, herbert standing",8,NA
"36",36,"the aryan",1916,NA,50,NA,NA,NA,"steve denton, rich from years of prospecting, is fleeced by the citizens of yellow ridge. in his rage, he kidnaps the woman most responsible and makes her his slave in a desert hideaway. he...                see full summary »","reginald barker, william s. hart, clifford smith",NA,NA,NA
"37",37,"the microscope mystery",1916,NA,NA,NA,NA,NA,"when a wealthy hypochondriac is dissatisfied by the care of the town doctor (doc arnold), he consults with a new physician in town who swindles him out of a large sum of money. when his ...                see full summary »","paul powell","wilfred lucas, constance talmadge, f.a. turner, pomeroy cannon",5,NA
"38",38,"il fuoco (la favilla - la vampa - la cenere)",1916,NA,45,"drama",7.2,NA,"add a plot","giovanni pastrone","pina menichelli, febo mari",64,NA
"39",39,"arms and the woman",1916,NA,50,NA,NA,NA,"rozika is a hungarian girl who can sing quite nice. she goes to the place known as the united states with her brother whose name happens to be young carl. rozika marries a chap named trevor...                see full summary »","george fitzmaurice",NA,NA,NA
"40",40,"the devil's needle",1916,NA,59,"drama",7.2,NA,"wynne mortimer, a pampered society girl and daughter of william mortimer, a prominent business man, chances to meet david white, a young artist whose fame is already assured, at an art ...                see full summary »","chester withey","tully marshall, norma talmadge, marguerite marsh, f.a. turner",91,NA
"41",41,"peggy",1916,NA,70,"comedy",4.7,NA,"peggy, a rambunctious young american girl, goes to scotland to visit her uncle. her american ways both shock and eventually delight the people of the old village - especially the handsome ...                see full summary »","charles giblyn, thomas h. ince","billie burke, william h. thompson, william desmond, charles ray",11,NA
"42",42,"her sister's rival",1916,NA,66,"drama",6.5,NA,"wealthy mrs. khromova has a natural daughter, musya, and an adopted daughter, nata. the merchant zhurov is in love with nata, and hopes to marry her, but she is non-committal. when zhurov ...                see full summary »","yevgeni bauer","olga rakhmanova, lidiya koreneva, vera kholodnaya, vitold polonsky",298,NA
"43",43,"the half-breed",1916,NA,73,"western",6.8,NA,"an outcast named lo dorman encounters a young woman lost in the woods. he defends her from danger in the forest and from sheriff dunn.","allan dwan","douglas fairbanks, alma rubens, sam de grasse, tom wilson",85,NA
"44",44,"per il trono",1916,NA,NA,NA,NA,NA,"add a plot",NA,NA,NA,NA
"45",45,"purity",1916,NA,70,NA,NA,NA,"purity, a simple country girl, comes to the city and is hired as an artist's model. a young poet becomes obsessed with her, and is distraught when he learns she has been posing nude. but ...                see full summary »","rae berger",NA,NA,NA
"46",46,"the foolish virgin",1916,NA,NA,NA,NA,NA,"mary adams, a young school teacher, when not engaged in her work, dreams of the days when the world was peopled by knights and beautiful ladies in distress. she is so imbued with the spirit...                see full summary »","albert capellani",NA,NA,NA
"47",47,"più forte del destino",1916,NA,NA,NA,NA,NA,"add a plot","attilio fabbri",NA,NA,NA
"48",48,"christus",1916,NA,88,"drama",6,NA,"the story of the life of christ.","giulio antamoro","alberto pasquali, amleto novelli, leda gys, augusto mastripietri",33,NA
"49",49,"the three godfathers",1916,NA,NA,NA,NA,NA,"three outlaws fleeing a posse through the desert come upon a dying woman and her baby in a wagon. before she passes away, she makes the men promise to take care of her baby and get it safely through the desert.","edward lesaint","stella lesaint, harry carey, george berrell, joe rickson",15,NA
"50",50,"a night out",1916,NA,50,NA,NA,NA,"add a plot","george d. baker",NA,NA,NA
"51",51,"going straight",1916,NA,60,"crime, drama",6.6,NA,"a man and his wife both have criminal pasts, but have quit crime and are now respectable citizens. one day a member of their old gang shows up and threatens to expose them if they don't ...                see full summary »","chester m. franklin, sidney franklin","norma talmadge, ralph lewis, ninon fovieri, francis carpenter",571,NA
"52",52,"dödskyssen",1916,NA,60,"comedy, crime, drama",6.1,NA,"dr monro is found dead in his home. three people are testifying before the police about what happened.","victor sjöström","victor sjöström, albin lavén, mathias taube, wanda rothgardt",160,NA
"53",53,"the mutiny of the bounty",1916,NA,55,"drama, thriller",7.6,NA,"add a plot","raymond longford","gwil adams, mere amohau, harry beaumont, reginald collins",18,NA
"54",54,"gloria's romance",1916,NA,NA,"action, adventure, drama",4.8,NA,"an adventurous young girl in florida gets herself lost in the everglades and finds terror and excitement, as well as the rivalry of two men in love with her.","colin campbell, walter edwin","billie burke, henry kolker, david powell, william roselle",5,NA
"55",55,"the right to be happy",1916,NA,50,"drama, fantasy",5.8,NA,"scrooge was a ""grouch,"" the greatest the world of literature has ever known. his former partner, jacob marley, had been dead more than seven years when the eventful christmas eve closed in ...                see full summary »","rupert julian","rupert julian, john cook, claire mcdowell, frankie lee",14,NA
"56",56,"the dumb girl of portici",1916,NA,112,"drama, history, romance",6.7,NA,"fenella, a poor italian girl, falls in love with a spanish nobleman, but their affair triggers a revolution and national catastrophe.","phillips smalley, lois weber","anna pavlova, rupert julian, wadsworth harris, douglas gerrard",31,NA
"57",57,"sweet kitty bellairs",1916,NA,50,NA,NA,NA,"kitty bellairs is a flirtatious young girl on a holiday trip to bath, in 18 century england. her sister becomes involved in a scandal, from which kitty rescues her from, all the while ...                see full summary »","james young",NA,NA,NA
"58",58,"little mary sunshine",1916,NA,46,"drama",7.3,NA,"just after bob's fiancée breaks off their engagement, he meets young mary, whose mother has just died, and the two of them comfort each other.","henry king","marie osborne, henry king, marguerite nichols, andrew arbuckle",17,NA
"59",59,"the strange case of mary page",1916,NA,NA,NA,NA,NA,"episode 1: mary page, actress, is playing the leading role in ""the king's daughter,"" in rehearsal at the opening of the story. the show is secretly backed by david pollock, man about town, ...                see full summary »","j. charles haydon",NA,NA,NA
"60",60,"the place beyond the winds",1916,NA,NA,NA,NA,NA,"priscilla glenn is a product of the woods, a wild, impulsive, nature-loving child. her father is her antithesis, seeing none of the beauties of nature, thinking women only creatures to be ...                see full summary »","joseph de grasse","dorothy phillips, jack mulhall, lon chaney, joseph de grasse",6,NA
"61",61,"de voortrekkers",1916,NA,54,"drama, history",7,NA,"add a plot","harold m. shaw","dick cruikshanks, caroline frances cooke, jackie turnbull, bobby rowson",5,NA
"62",62,"sold for marriage",1916,"passed",50,"drama, romance",6.5,NA,"a poor russian girl's beauty leads her unscrupulous uncle to bring her to the united states. there he is going to sell her into a marriage with a rich old man she has never met. but her ...                see full summary »","christy cabanne","lillian gish, frank bennett, walter long, allan sears",31,NA
"63",63,"the shielding shadow",1916,NA,NA,NA,NA,NA,"add a plot","louis j. gasnier, donald mackenzie",NA,NA,NA
"64",64,"pudd'nhead wilson",1916,NA,50,NA,NA,NA,"a slave switches her light-skinned baby with her master's baby. the child grows up raised by whites.","frank reicher",NA,NA,NA
"65",65,"the house with the golden windows",1916,NA,NA,NA,NA,NA,"add a plot","george melford",NA,NA,NA
"66",66,"mice and men",1916,NA,NA,NA,NA,NA,"mark embury sets out to create the perfect wife by adopting peggy. his work is a success until the girl falls in love with another man. ultimately, he must give her up and become satisfied ...                see full summary »","j. searle dawley",NA,NA,NA
"67",67,"manhattan madness",1916,NA,50,"comedy",6.4,NA,"steve o'dare, a young new yorker who has gone off to nevada to be a cowboy, returns to new york to sell some horses. he bores his friends with tales of the exciting western life, so they ...                see full summary »","allan dwan","douglas fairbanks, jewel carmen, george beranger, ruth darling",39,NA
"68",68,"the spider and the fly",1916,NA,NA,NA,NA,NA,"a young frenchman kills his best friend in a drunken fight. he vows never to touch another drop of liquor again, but he goes back to the bottle when he hooks up with seductive blanche le ...                see full summary »","j. gordon edwards",NA,NA,NA
"69",69,"his picture in the papers",1916,NA,62,"comedy",6.2,NA,"a young man can only get the woman he loves if he becomes famous and manages to get his picture in the newspapers. he determines to let nothing stand in the way of his doing exactly that, ...                see full summary »","john emerson","douglas fairbanks, clarence handyside, rene boucicault, jean temple",84,NA
"70",70,"the vagabond prince",1916,NA,45,"drama",5,NA,"add a plot","charles giblyn","h.b. warner, dorothy dalton, roy laidlaw, katherine kirkwood",5,NA
"71",71,"the cossack whip",1916,NA,NA,NA,NA,NA,"feodor turov, chief of the russian czar's secret police, orders his cossacks to attack a village he believes to be infested with rebels. the cossacks attack the village and massacre almost ...                see full summary »","john h. collins","viola dana, grace williams, robert walker, frank farrington",13,NA
"72",72,"the black crook",1916,NA,NA,NA,NA,NA,"amina loves rudolph and turns the powerful count wolfenstein down when he proposes to her. in a jealous rage, wolfenstein throws rudolph into a dungeon. meanwhile, hertzog, ""the black crook...                see full summary »","robert g. vignola",NA,NA,NA
"73",73,"the ocean waif",1916,"unrated",40,"comedy, drama, romance",6.4,NA,"an abused woman finds love in the arms of a famous novelist.","alice guy","carlyle blackwell, doris kenyon, edgar norton, fraunie fraunholz",142,NA
"74",74,"the fatal glass of beer",1916,NA,NA,NA,NA,NA,"an ex-convict reunites with his father.","tod browning","jack brammall, elmo lincoln, tully marshall, teddy sampson",9,NA
"75",75,"the world and the woman",1916,NA,66,"drama",6.4,NA,"add a plot","frank lloyd, eugene moore","jeanne eagels, boyd marshall, thomas a. curran, grace decarlton",29,NA
"76",76,"the dividend",1916,NA,NA,NA,NA,NA,"wealthy john steele has a handsome young son, frank, on whom he pins his hopes. but riches lead frank not into social standing and duty, but into depravity, drug-addiction, criminal ...                see full summary »","walter edwards, thomas h. ince",NA,NA,NA
"77",77,"the big sister",1916,"passed",50,NA,NA,NA,"add a plot","john b. o'brien",NA,NA,NA
"78",78,"slander",1916,NA,50,NA,NA,NA,"add a plot","will s. davis",NA,NA,NA
"79",79,"freitag, der - das unheimliche haus, teil",1916,NA,NA,NA,NA,NA,"a curse ? every friday the 13th dies a family member of the family eulenstein. the last victim is the herbert von eulenstein and his son engages the detectives fix and fox.they caught a ...                see full summary »","richard oswald",NA,NA,NA
"80",80,"she",1916,NA,NA,NA,NA,NA,"an explorer is the reincarnated lover of a 2000-year-old queen.","william barker, horace lisle lucoque",NA,NA,NA
"81",81,"the picture of dorian gray",1916,NA,NA,NA,NA,NA,"a rake remains young while his portrait grows old.","fred w. durrant","henry victor, pat o'malley, sydney bland, dorothy fane",16,NA
"82",82,"the habit of happiness",1916,NA,NA,NA,NA,NA,"sunny wiggins is convinced that laughter can cure any ailment. he tries his thesis out on a dyspeptic millionaire, to great success. he turns his attention to easing the plight of the ...                see full summary »","allan dwan","douglas fairbanks, george fawcett, macey harlam, dorothy west",21,NA
"83",83,"through the wall",1916,NA,60,NA,NA,NA,"add a plot","rollin s. sturgeon",NA,NA,NA
"84",84,"american aristocracy",1916,"passed",52,"adventure, comedy, drama",6.3,NA,"a young man fights to overcome a piratical arms smuggler and to win the heart of a rich man's daughter.","lloyd ingraham","douglas fairbanks, jewel carmen, c.a. de lima, albert parker",40,NA
"85",85,"the heart of nora flynn",1916,NA,50,NA,NA,NA,"nora is nursemaid to a wealthy family and in love with their chauffeur nolan. when she hides her mistress' lover in her room, jealous nolan shoots him and nora, who refuses to tell about her mistress affair, is dismissed.","cecil b. demille",NA,NA,NA
"86",86,"pearl of the army",1916,NA,NA,NA,NA,NA,"add a plot","edward josé",NA,NA,NA
"87",87,"christophe colomb",1916,NA,NA,NA,NA,NA,"add a plot","gérard bourgeois",NA,NA,NA
"88",88,"hoffmanns erzählungen",1916,NA,NA,NA,NA,NA,"add a plot","richard oswald","kurt wolowsky, erich kaiser-titz, max ruhbeck, paula ronay",20,NA
"89",89,"im angesicht des toten",1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",90,"still waters run deep",1916,NA,NA,NA,NA,NA,"a captain installs himself in a wealthy home and uses letters for blackmail.","fred paul",NA,NA,NA
"91",91,"the crimson stain mystery",1916,NA,NA,NA,NA,NA,"in attempting to develop a chemical which would make a person super-intelligent, dr. montrose fails and the subjects of his experiments metamorphose into hideous monsters who band together ...                see full summary »","t. hayes hunter",NA,NA,NA
"92",92,"the flying torpedo",1916,NA,50,"drama",4.8,NA,"in the future (1921), an alliance of several foreign countries plot to attack the us. american officials, coming to the realization that the country is basically defenseless, offer ...                see full summary »","john b. o'brien, christy cabanne","john emerson, spottiswoode aitken, w.e. lawrence, fred j. butler",8,NA
"93",93,"the three musketeers",1916,NA,63,"adventure",6.4,NA,"the young gascon d'artagnan arrives in paris, his heart set on joining the king's musketeers. he is taken under the wings of three of the most respected and feared musketeers, porthos, ...                see full summary »","charles swickard","orrin johnson, dorothy dalton, louise glaum, harvey clark",17,NA
"94",94,"the iron claw",1916,NA,NA,NA,NA,NA,"add a plot","edward josé, george b. seitz","pearl white, creighton hale, sheldon lewis, harry l. fraser",10,NA
"95",95,"lest we forget",1916,NA,NA,NA,NA,NA,"a story of the first world war, told in semi-documentary style, focusing on the iniquities of the german war machine, and with its dramatic center the sinking by a german u-boat of the ...                see full summary »","léonce perret",NA,NA,NA
"96",96,"the children in the house",1916,NA,50,"drama",6.6,NA,"roy somerville has turned out a rather interesting story that will hold the interest of the majority of audiences as produced by the triangle-fine arts company. it is a five-reel feature ...                see full summary »","chester m. franklin, sidney franklin","norma talmadge, alice wilson, jewel carmen, william hinckley",537,NA
"97",97,"hoodoo ann",1916,NA,65,"comedy, drama, romance",6.7,NA,"a little orphan girl believes that her life is falling apart. it seems that everything that could possibly go wrong does go wrong. however, certain things happen that begin to make her ...                see full summary »","lloyd ingraham","mae marsh, robert harron, william h. brown, wilbur higby",761,NA
"98",98,"reggie mixes in",1916,"not rated",50,"action, comedy, drama",6.6,NA,"reggie, a wealthy young man about town, is eager for excitement, so he takes to visiting the rougher sections of the city in search of thrills. he meets and falls for a cabaret singer, but ...                see full summary »","christy cabanne","douglas fairbanks, bessie love, joseph singleton, william lowery",532,NA
"99",99,"gretchen the greenhorn",1916,"not rated",58,"crime, drama, romance",6.5,NA,"a kindly dutch immigrant and her bumbling father are blackmailed by a gang of counterfeiters.","chester m. franklin, sidney franklin","dorothy gish, ralph lewis, eugene pallette, elmo lincoln",453,NA
"100",100,"the purple mask",1916,NA,NA,NA,NA,NA,"add a plot","grace cunard, francis ford","francis ford, grace cunard, jean hathaway, peter gerald",8,NA
