"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"56",56,"el espíritu de la colmena",1973,"unrated",95,"drama, fantasy",8,"87","in 1940, after watching and being traumatized by the movie frankenstein (1931), a sensitive seven year-old girl living in a small spanish village drifts into her own fantasy world.","víctor erice","fernando fernán gómez, teresa gimpera, ana torrent, isabel tellería",13358,NA
"57",57,"the paper chase",1973,"pg",113,"comedy, drama",7.2,NA,"a first-year law student at harvard law school struggles with balancing his coursework and his relationship with the daughter of his sternest professor.","james bridges","timothy bottoms, lindsay wagner, john houseman, graham beckel",6164,NA
"58",58,"la nuit des étoiles filantes",1973,"not rated",92,"horror",4.7,NA,"a girl arrives from london to visit her estranged relatives in a remote castle for the reading of her father's will. after a while she discovers that they are all in fact dead and her ...                see full summary »","jesús franco, jean rollin, pierre quérut","christina von blanc, carmen yazalde, rosa palomar, anne libert",1746,NA
"59",59,"malicious",1973,"r",98,"comedy, drama, romance",6.5,NA,"a widower and two of his sons become infatuated by their beautiful housekeeper, and all three set out to seduce her using their own unique methods.","salvatore samperi","laura antonelli, turi ferro, alessandro momo, tina aumont",1720,NA
"60",60,"lisa and the devil",1973,"r",95,"horror, mystery",6.4,NA,"surreal goings-on at a spanish villa in this poetic horror fairytale, which was crassly re-edited into the house of exorcism (1975) for us release.","mario bava","telly savalas, elke sommer, sylva koscina, alessio orano",3101,NA
"61",61,"the devil's wedding night",1973,"r",83,"horror",5.6,NA,"lady dracula uses dracula's ring to lure beautiful girls to her castle, where she murders them so she can bathe in their blood.","luigi batzella, joe d'amato","mark damon, rosalba neri, esmeralda barros, xiro papas",497,NA
"62",62,"torso",1973,"r",92,"horror, mystery, thriller",6.6,NA,"a string of appalling lust murders shocks the university of perugia as a sadistic serial killer strangles to death beautiful college girls with a red and black scarf.","sergio martino","suzy kendall, tina aumont, luc merenda, john richardson",4008,NA
"63",63,"messiah of evil",1973,"r",90,"horror",6.6,NA,"a young woman goes searching for her missing artist father. her journey takes her to a strange californian seaside town governed by a mysterious undead cult.","willard huyck, gloria katz","michael greer, marianna hill, joy bang, anitra ford",2143,NA
"64",64,"dværgen",1973,"unrated",95,"adult, crime, horror",4.6,NA,"olaf and his mother run a boarding house and a white slavery ring. they also smuggle heroin to keep the addict girls happy so they do not try and escape. a young couple move into the house ...                see full summary »","eduardo fuller","anne sparrow, tony eades, clara keller, werner hedman",1077,NA
"65",65,"nothing but the night",1973,"pg",90,"crime, horror, mystery",5.3,NA,"already three trustees of the van traylen fund have died during the last months, looking like suicides. however after a mysterious accident of a bus with the last three trustees and 30 ...                see full summary »","peter sasdy","christopher lee, peter cushing, diana dors, georgia brown",913,NA
"66",66,"the friends of eddie coyle",1973,"r",102,"crime, drama",7.6,NA,"after his last crime has him looking at a long prison sentence for repeat offenses, a low level boston gangster decides to snitch on his friends to avoid jail time.","peter yates","robert mitchum, peter boyle, richard jordan, steven keats",6555,NA
"67",67,"breezy",1973,"r",106,"drama, romance",7,NA,"breezy is a teen-aged hippy with a big heart. after taking a ride with a man who only wants her for sex, breezy manages to escape. she runs to hide on a secluded property where stands the ...                see full summary »","clint eastwood","william holden, kay lenz, roger c. carmel, marj dusay",3400,NA
"68",68,"invasion of the bee girls",1973,"r",86,"horror, sci-fi",5.1,NA,"a powerful cosmic force is turning earth women into queen bees who kill men by wearing them out sexually.","denis sanders","william smith, anitra ford, victoria vetri, cliff osmond",1923,NA
"69",69,"ludwig",1973,"pg",238,"biography, drama, history",7.7,NA,"the reign of the tormented ludwig, king of bavaria, from 1864 to 1886.","luchino visconti","helmut berger, romy schneider, trevor howard, silvana mangano",3488,NA
"70",70,"heavy traffic",1973,"r",77,"animation, comedy, drama",6.7,NA,"an ""underground"" cartoonist contends with life in the inner city, where various unsavory characters serve as inspiration for his artwork.","ralph bakshi","joseph kaufmann, beverly hope atkinson, frank dekova, terri haven",2199,NA
"71",71,"white lightning",1973,"pg",101,"action, drama, crime",6.4,NA,"an ex con teams up with federal agents to help them with breaking up a moonshine ring.","joseph sargent","burt reynolds, jennifer billingsley, ned beatty, bo hopkins",2855,NA
"72",72,"kanashimi no beradonna",1973,"unrated",86,"animation, drama, fantasy",7.4,"70","after being banished from her village, a peasant woman makes a pact with the devil to gain magical ability.","eiichi yamamoto","tatsuya nakadai, katsuyuki itô, aiko nagayama, shigako shimegi",1840,NA
"73",73,"tom sawyer",1973,"g",103,"adventure, musical, family",6.5,NA,"tom sawyer and his pal huckleberry finn have great adventures on the mississippi river, pretending to be pirates, attending their own funeral, and witnessing a murder.","don taylor","johnny whitaker, celeste holm, warren oates, jeff east",1641,NA
"74",74,"carta de amor de un asesino",1973,NA,98,"drama",5.8,NA,"blanca, the of the municipal library of a spanish provincial city, receives a letter from antonio gómez, a partner she does not remember, in which he confesses his passionate love,...                see full summary »","francisco regueiro","serena vergano, rosa maría mateo, josé calvo, manuel tejada",51,NA
"75",75,"scorpio",1973,"pg",114,"action, drama, thriller",6.5,NA,"during the cold war, the cia orders free-lance operative scorpio to assassinate his former cia mentor cross and a deadly cat-and-mouse game ensues.","michael winner","burt lancaster, alain delon, paul scofield, john colicos",3040,NA
"76",76,"the best pair of legs in the business",1973,"not rated",88,"comedy, drama",5.8,NA,"with his life crumbling around him in a dingy holiday camp, middle-aged female impersonator, sherry.sheridan stays rooted in the past,but will his son alan, and long-suffering wife mary, stay with him?","christopher hodson","reg varney, diana coupland, lee montague, jean harvey",102,NA
"77",77,"wicked, wicked",1973,"pg",95,"horror, mystery, thriller",5.3,NA,"a tongue-in-cheek psycho movie in ""duo-vision."" the entire feature employs the split-screen technique used in parts of brian de palma's ""sisters"" that same year. as a handyman at a seacoast...                see full summary »","richard l. bare","david bailey, tiffany bolling, randolph roberts, scott brady",400,NA
"78",78,"terminal island",1973,"r",88,"action, drama, thriller",5.3,NA,"it's every man and woman for himself on an island where convicted murderers are dumped, rather than kept in prison.","stephanie rothman","don marshall, phyllis davis, ena hartman, marta kristen",605,NA
"79",79,"o lucky man!",1973,"r",178,"comedy, drama, fantasy",7.8,NA,"this sprawling, surrealist musical serves as an allegory for the pitfalls of capitalism, as it follows the adventures of a young coffee salesman in europe. many actors play multiple roles, giving the film a stagy tone.","lindsay anderson","malcolm mcdowell, ralph richardson, rachel roberts, arthur lowe",6491,NA
"80",80,"executive action",1973,"pg",91,"crime, drama, history",6.7,NA,"rogue intelligence agents, right-wing politicians, greedy capitalists, and free-lance assassins plot and carry out the jfk assassination in this speculative agitprop.","david miller","burt lancaster, robert ryan, will geer, gilbert green",1906,NA
"81",81,"cannibal girls",1973,"r",84,"comedy, horror",4.5,NA,"a young couple spend the night in a restaurant, only to find out that it is haunted by three dead women who hunger for human flesh.","ivan reitman","eugene levy, andrea martin, ronald ulrich, randall carpenter",692,NA
"82",82,"the seven-ups",1973,"pg",103,"action, crime, drama",6.8,NA,"a tough detective who is part of an elite new york city unit is trying to find out who killed his partner, but uncovers a plot to kidnap mobsters for money.","philip d'antoni","roy scheider, tony lo bianco, victor arnold, jerry leon",3589,NA
"83",83,"the creeping flesh",1973,"pg",92,"horror, sci-fi",6.3,NA,"a victorian-age scientist returns to london with his paleontological bag-of-bones discovery from papua new guinea. unfortunately, when exposed to water, flesh returns to the bones ...                see full summary »","freddie francis","christopher lee, peter cushing, lorna heilbron, george benson",2464,NA
"84",84,"the iceman cometh",1973,"pg",239,"drama",7.4,NA,"a salesman with a sudden passion for reform has an idea to sell to his barfly buddies: throw away your pipe dreams. the drunkards, living in a flophouse above a saloon, resent the idea.","john frankenheimer","lee marvin, fredric march, robert ryan, jeff bridges",1140,NA
"85",85,"carry on girls",1973,"not rated",88,"comedy, romance",5.5,NA,"local councillor sidney fiddler persuades the mayor to help improve the image of their rundown seaside town by holding a beauty contest. but formidable councillor prodworthy, head of the ...                see full summary »","gerald thomas","sidney james, barbara windsor, joan sims, kenneth connor",1999,NA
"86",86,"frühreifen-report",1973,"x",87,"comedy",5.3,NA,"a series of morality stories told by a social welfare case worker, centering around the budding sexuality of young teens, similar in vein to the schoolgirl report series:(1) 13-year-old ...                see full synopsis »","ernst hofbauer","harald baerow, hans billian, ulrike butz, elke deuringer",182,NA
"87",87,"black mama white mama",1973,"r",87,"crime, drama, thriller",5.6,NA,"when two troublemaking female prisoners (one a revolutionary, the other a former harem-girl) can't seem to get along, they are chained together and extradited for safekeeping. the women, ...                see full summary »","eddie romero","pam grier, margaret markov, sid haig, lynn borden",2072,NA
"88",88,"wonder women",1973,"pg",82,"action, horror, sci-fi",4.9,NA,"an insurance investigator battles dr. tsu and her sexy all-girl army.","robert vincent o'neill","nancy kwan, ross hagen, maria de aragon, roberta collins",301,NA
"89",89,"the last of sheila",1973,"pg",120,"crime, drama, mystery",7.4,NA,"a year after sheila is killed in a hit-and-run, her multi-millionaire husband invites a group of friends to spend a week on his yacht playing a scavenger hunt-style mystery game. the game turns out to be all too real and all too deadly.","herbert ross","richard benjamin, james coburn, james mason, dyan cannon",4012,NA
"90",90,"electra glide in blue",1973,"pg",114,"crime, drama, mystery",7.2,NA,"bored with his highway traffic duties, arizona motorcycle patrolman john wintergreen is assigned to homicide where his polite investigative style irks his macho boss.","james william guercio","robert blake, billy green bush, mitchell ryan, jeannine riley",3950,NA
"91",91,"lost horizon",1973,"g",150,"fantasy, musical, adventure",5.2,NA,"this retelling of the classic tale of james hilton's utopian lost world plays out uneasily amid musical production numbers and bacharach pop music. while escaping war-torn china, a group of...                see full summary »","charles jarrott","peter finch, liv ullmann, sally kellerman, george kennedy",1692,NA
"92",92,"la rose de fer",1973,"tv-ma",86,"fantasy, horror",6.3,NA,"a young couple out for a walk decide to take a stroll through a large cemetery. as darkness begins to fall they realize they can't find their way out, and soon their fears begin to overtake them.","jean rollin","françoise pascal, hugues quester, natalie perrey, mireille dargent",1249,NA
"93",93,"existence",1973,NA,105,"drama",6.3,NA,"""the 14"" or ""existance"" has a mother of 14 children living in poor working class england falling sick and the children try to carry on as a family. convincing acting from young actors raises this gritty tale above the horizon.","david hemmings","jack wild, june brown, liz edmiston, john bailey",121,NA
"94",94,"idaho transfer",1973,"pg",86,"sci-fi",5.4,NA,"during a time of waning global resources, a crew of young researchers travel into the future to escape an apocalypse before the shutdown of their time transfer project. they find that some ...                see full summary »","peter fonda","kelly bohanon, kevin hearst, caroline hildebrand, keith carradine",646,NA
"95",95,"the death wheelers",1973,"pg",85,"adventure, horror",5.8,NA,"a gang of young people call themselves the living dead. they terrorize the population from their small town. after an agreement with the devil, if they kill themselves firmly believing in ...                see full summary »","don sharp","george sanders, beryl reid, nicky henson, mary larkin",1860,NA
"96",96,"save the tiger",1973,"r",100,"drama",6.9,NA,"a disillusioned aging decent man and once proud wwii veteran is dealing with midlife crisis as well as a tough moral dilemma. if he wants his small near-bankrupt clothing company to survive, he has two days to let go of his shaken morals.","john g. avildsen","jack lemmon, jack gilford, laurie heineman, norman burton",3819,NA
"97",97,"the train robbers",1973,"pg",92,"comedy, romance, western",6.4,NA,"a gunhand named lane is hired by a widow, mrs. lowe, to find gold stolen by her husband so that she may return it and start fresh.","burt kennedy","john wayne, ann-margret, rod taylor, ben johnson",4197,NA
"98",98,"pigs",1973,"r",80,"horror",4.3,NA,"lynn hart is a disturbed young woman who escapes from a mental hospital where she was committed for killing her abusive father who raped her. stealing a nurse's uniform and car, lynn ends ...                see full summary »","marc lawrence","toni lawrence, jesse vint, catherine ross, paul hickey",717,NA
"99",99,"the stone killer",1973,"r",95,"action, crime, drama",6.2,NA,"a top new york detective is sent to los angeles where he must solve a case involving an old sicilian mafia family feud.","michael winner","charles bronson, martin balsam, jack colvin, paul koslo",2038,NA
"100",100,"thriller: a cruel picture",1973,NA,104,"action, thriller",6.5,NA,"a young woman, muted after a sexual assault as a child, is trained to seek violent revenge on those who have wronged her after being kidnapped and forced to work as a prostitute.","bo arne vibenius","christina lindberg, heinz hopf, despina tomazani, per-axel arosenius",5739,NA
