"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"12",12,"batman forever",1995,"pg-13",121,"action, adventure, fantasy",5.4,"51","batman must battle former district attorney harvey dent, who is now two-face and edward nygma, the riddler with help from an amorous psychologist and a young circus acrobat who becomes his sidekick, robin.","joel schumacher","val kilmer, tommy lee jones, jim carrey, nicole kidman",204991,NA
"13",13,"species",1995,"r",108,"action, horror, sci-fi",5.8,NA,"a group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.","roger donaldson","natasha henstridge, michael madsen, ben kingsley, alfred molina",64936,NA
"14",14,"casino",1995,"r",178,"crime, drama",8.2,"73","a tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive, compete against each other over a gambling empire and over a fast living and fast loving socialite.","martin scorsese","robert de niro, sharon stone, joe pesci, james woods",370133,NA
"15",15,"tommy boy",1995,"pg-13",97,"adventure, comedy",7.1,"46","an incompetent, immature, and dimwitted heir to an auto parts factory must save the business to keep it out of the hands of his new, con-artist relatives and big business.","peter segal","chris farley, david spade, brian dennehy, bo derek",66458,NA
"16",16,"kids",1995,"unrated",91,"drama",7,NA,"a day in the life of a group of teens as they travel around new york city skating, drinking, smoking, and deflowering virgins.","larry clark","leo fitzpatrick, justin pierce, chloë sevigny, sarah henderson",63388,NA
"17",17,"sense and sensibility",1995,"pg",136,"drama, romance",7.7,"84","rich mr. dashwood dies, leaving his second wife and her three daughters poor by the rules of inheritance. the two eldest daughters are the titular opposites.","ang lee","emma thompson, kate winslet, james fleet, tom wilkinson",84745,NA
"18",18,"before sunrise",1995,"r",101,"drama, romance",8.1,"77","a young man and woman meet on a train in europe, and wind up spending one evening together in vienna. unfortunately, both know that this will probably be their only night together.","richard linklater","ethan hawke, julie delpy, andrea eckert, hanno pöschl",208847,NA
"19",19,"showgirls",1995,"nc-17",128,"drama",4.7,"16","nomi, a young drifter, arrives in las vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the vegas showgirls.","paul verhoeven","elizabeth berkley, kyle maclachlan, gina gershon, glenn plummer",53559,NA
"20",20,"pocahontas",1995,"g",81,"animation, adventure, drama",6.7,"58","an english soldier and the daughter of an algonquin chief share a romance when english colonists invade seventeenth-century virginia.","mike gabriel, eric goldberg","mel gibson, linda hunt, christian bale, joe baker",134899,NA
"21",21,"goldeneye",1995,"pg-13",130,"action, adventure, thriller",7.2,"65","james bond teams up with the lone survivor of a destroyed russian research center to stop the hijacking of a nuclear space weapon by a fellow agent formerly believed to be dead.","martin campbell","pierce brosnan, sean bean, izabella scorupco, famke janssen",210481,NA
"22",22,"bad boys",1995,"r",119,"action, comedy, crime",6.8,"41","two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.","michael bay","will smith, martin lawrence, lisa boyle, michael taliferro",188168,NA
"23",23,"apollo 13",1995,"pg",140,"adventure, drama, history",7.6,"77","nasa must devise a strategy to return apollo 13 to earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.","ron howard","tom hanks, bill paxton, kevin bacon, gary sinise",225816,NA
"24",24,"while you were sleeping",1995,"pg",103,"comedy, drama, romance",6.7,"67","a hopeless romantic chicago transit authority token collector is mistaken for the fiancée of a coma patient.","jon turteltaub","sandra bullock, bill pullman, peter gallagher, peter boyle",77307,NA
"25",25,"ghost in the shell",1995,"not rated",83,"animation, action, crime",8,"76","a cyborg policewoman and her partner hunt a mysterious and powerful hacker called the puppet master.","mamoru oshii","atsuko tanaka, iemasa kayumi, akio ôtsuka, kôichi yamadera",102946,NA
"26",26,"waterworld",1995,"pg-13",135,"action, adventure, sci-fi",6.1,"56","in a future where the polar ice-caps have melted and earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.","kevin reynolds","kevin costner, jeanne tripplehorn, dennis hopper, tina majorino",154563,NA
"27",27,"mortal kombat",1995,"pg-13",101,"action, adventure, fantasy",5.8,"58","three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.","paul w.s. anderson","christopher lambert, robin shou, linden ashby, cary-hiroyuki tagawa",87392,NA
"28",28,"desperado",1995,"r",104,"action, thriller",7.2,"55","a gunslinger is embroiled in a war with a local drug runner.","robert rodriguez","antonio banderas, salma hayek, joaquim de almeida, cheech marin",148746,NA
"29",29,"leaving las vegas",1995,"r",111,"drama, romance",7.6,"82","ben sanderson, a hollywood screenwriter who lost everything because of his alcoholism, arrives in las vegas to drink himself to death. there, he meets and forms an uneasy friendship and non-interference pact with prostitute sera.","mike figgis","nicolas cage, elisabeth shue, julian sands, richard lewis",99673,NA
"30",30,"village of the damned",1995,"r",99,"horror, sci-fi, thriller",5.6,"41","a small town's women give birth to unfriendly alien children posing as humans.","john carpenter","christopher reeve, kirstie alley, linda kozlowski, michael paré",23753,NA
"31",31,"ace ventura: when nature calls",1995,"pg-13",90,"adventure, comedy, crime",6.3,"45","ace ventura, pet detective, returns from a spiritual quest to investigate the disappearance of a rare white bat, the sacred animal of a tribe in africa.","steve oedekerk","jim carrey, ian mcneice, simon callow, maynard eziashi",173507,NA
"32",32,"major payne",1995,"pg-13",95,"adventure, comedy, family",6.2,NA,"a recently discharged major, finds himself commanding a group of mismatched cadets.","nick castle","damon wayans, michael ironside, scott bigelow, joseph blaire",24502,NA
"33",33,"hackers",1995,"pg-13",107,"comedy, crime, drama",6.2,"46","this movie is about hackers who are blamed for making a virus that will capsize 5 oil tankers.","iain softley","jonny lee miller, angelina jolie, jesse bradford, matthew lillard",58035,NA
"34",34,"empire records",1995,"pg-13",90,"comedy, drama, music",6.7,"30","the employees of an independent music store learn about each other as they try anything to stop the store being absorbed by a large chain.","allan moyle","anthony lapaglia, debi mazar, maxwell caulfield, rory cochrane",41104,NA
"35",35,"billy madison",1995,"pg-13",89,"comedy",6.4,"16","in order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.","tamra davis","adam sandler, darren mcgavin, bridgette wilson-sampras, bradley whitford",112941,NA
"36",36,"now and then",1995,"pg-13",100,"comedy, drama, romance",6.8,NA,"four 12-year-old girls grow up together during an eventful small-town summer in 1970.","lesli linka glatter","christina ricci, demi moore, rosie o'donnell, thora birch",22816,NA
"37",37,"la haine",1995,"not rated",98,"crime, drama",8.1,NA,"24 hours in the lives of three young men in the french suburbs the day after a violent riot.","mathieu kassovitz","vincent cassel, hubert koundé, saïd taghmaoui, abdel ahmed ghili",116331,NA
"38",38,"the basketball diaries",1995,"r",102,"biography, crime, drama",7.3,"46","a teenager finds his dreams of becoming a basketball star threatened after he free falls into the harrowing world of drug addiction.","scott kalvert","leonardo dicaprio, lorraine bracco, marilyn sokol, james madio",87124,NA
"39",39,"heavy weights",1995,"pg",100,"comedy, drama, family",6.7,NA,"plump kids are lured into joining a posh fat camp with the promise of quick weight loss and good times, only to find that the facility is a woodland hellhole run by a psycho ex-fitness instructor.","steven brill","tom mcgowan, aaron schwartz, ben stiller, david goldman",21248,NA
"40",40,"die hard with a vengeance",1995,"r",128,"action, adventure, thriller",7.6,"58","john mcclane and a harlem store owner are targeted by german terrorist simon gruber in new york city, where he plans to rob the federal reserve building.","john mctiernan","bruce willis, jeremy irons, samuel l. jackson, graham greene",319259,NA
"41",41,"strange days",1995,"r",145,"action, crime, drama",7.2,NA,"a former cop turned street-hustler accidentally uncovers a conspiracy in los angeles in 1999.","kathryn bigelow","ralph fiennes, angela bassett, juliette lewis, tom sizemore",58054,NA
"42",42,"tank girl",1995,"r",104,"action, comedy, sci-fi",5.3,NA,"a girl is among the few survivors of a dystopian earth. riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.","rachel talalay","lori petty, ice-t, naomi watts, don harvey",26380,NA
"43",43,"the american president",1995,"pg-13",114,"comedy, drama, romance",6.8,"67","comedy-drama about a widowed u.s. president and a lobbyist who fall in love. it's all above-board, but ""politics is perception"", and sparks fly anyway.","rob reiner","michael douglas, annette bening, martin sheen, michael j. fox",45451,NA
"44",44,"judge dredd",1995,"r",96,"action, crime, sci-fi",5.5,NA,"in a dystopian future, joseph dredd, the most famous judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.","danny cannon","sylvester stallone, armand assante, rob schneider, jürgen prochnow",95548,NA
"45",45,"dead presidents",1995,"r",119,"action, crime, drama",6.9,NA,"a vietnam vet adjusts to life after the war while trying to support his family, but the chance of a better life may involve crime and bloodshed.","albert hughes, allen hughes","larenz tate, keith david, chris tucker, freddy rodríguez",16488,NA
"46",46,"four rooms",1995,"r",98,"comedy",6.7,NA,"four interlocking tales that take place in a fading hotel on new year's eve.","allison anders, alexandre rockwell, robert rodriguez, quentin tarantino","tim roth, amanda de cadenet, david proval, jennifer beals",84200,NA
"47",47,"powder",1995,"pg-13",111,"drama, fantasy, mystery",6.6,NA,"an off the charts genius who is home schooled and shunned after his last relative dies shows the unconscious residents of his town about connection awareness and the generosity of the spirit.","victor salva","mary steenburgen, sean patrick flanery, lance henriksen, jeff goldblum",25709,NA
"48",48,"a walk in the clouds",1995,"pg-13",102,"drama, romance",6.7,NA,"a married soldier returning from world war ii poses as a pregnant woman's husband to save her from her father's anger and honor.","alfonso arau","keanu reeves, aitana sánchez-gijón, anthony quinn, giancarlo giannini",26688,NA
"49",49,"dracula: dead and loving it",1995,"pg-13",88,"comedy, fantasy, horror",5.8,NA,"mel brooks' parody of the classic vampire story and its famous film adaptations.","mel brooks","leslie nielsen, mel brooks, peter macnicol, steven weber",32850,NA
"50",50,"outbreak",1995,"r",127,"action, drama, thriller",6.6,"65","extreme measures are necessary to contain an epidemic of a deadly airborne virus. but how extreme, exactly?","wolfgang petersen","dustin hoffman, rene russo, morgan freeman, kevin spacey",95917,NA
"51",51,"dead man",1995,"r",121,"drama, fantasy, western",7.7,"62","on the run after murdering a man, accountant william blake encounters a strange north american man named nobody who prepares him for his journey into the spiritual world.","jim jarmusch","johnny depp, gary farmer, crispin glover, lance henriksen",77836,NA
"52",52,"mallrats",1995,"r",94,"comedy, romance",7.2,"41","both dumped by their girlfriends, two best friends seek refuge in the local mall.","kevin smith","shannen doherty, jeremy london, jason lee, claire forlani",103796,NA
"53",53,"to wong foo thanks for everything, julie newmar",1995,"pg-13",109,"comedy, drama",6.4,NA,"three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.","beeban kidron","wesley snipes, patrick swayze, john leguizamo, stockard channing",23094,NA
"54",54,"a goofy movie",1995,"g",78,"animation, adventure, comedy",6.8,NA,"when max makes an preposterous promise to a girl he has a crush on, his chances to fulfilling it seem hopeless when he is dragged onto a cross-country trip with his embarrassing father, goofy.","kevin lima","bill farmer, jason marsden, jim cummings, kellie martin",37152,NA
"55",55,"sabrina",1995,"pg",127,"comedy, drama",6.3,"56","an ugly duckling having undergone a remarkable change, still harbors feelings for her crush: a carefree playboy, but not before his business-focused brother has something to say about it.","sydney pollack","harrison ford, julia ormond, greg kinnear, nancy marchand",31573,NA
"56",56,"a little princess",1995,"g",97,"drama, family, fantasy",7.7,"83","a young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.","alfonso cuarón","liesel matthews, eleanor bron, liam cunningham, rusty schwimmer",27086,NA
"57",57,"crimson tide",1995,"r",116,"action, drama, thriller",7.3,"66","on a u.s. nuclear missile sub, a young first officer stages a mutiny, to prevent his trigger happy captain from launching his missiles, before confirming his orders to do so.","tony scott","gene hackman, denzel washington, matt craven, george dzundza",87003,NA
"58",58,"mighty morphin power rangers: the movie",1995,"pg",95,"action, adventure, family",5.1,NA,"a giant egg is unearthed at a construction site and soon opened, releasing the terrible ivan ooze, who wreaks vengeance on zordon for imprisoning him millennia ago. with zordon dying and their powers lost, the rangers head to a distant planet to find the mystic warrior dulcea.","bryan spicer","karan ashley, johnny yong bosch, steve cardenas, jason david frank",21746,NA
"59",59,"the bridges of madison county",1995,"pg-13",135,"drama, romance",7.6,"66","photographer robert kincaid wanders into the life of housewife francesca johnson, for four days in the 1960s.","clint eastwood","clint eastwood, meryl streep, annie corley, victor slezak",59318,NA
"60",60,"it takes two",1995,"pg",101,"comedy, family, romance",5.8,"45","alyssa (a rich girl) and amanda (an orphan) are two little girls who are identical, but complete strangers, that accidentally meet one day. in an attempt to stop alyssa's father from ...                see full summary »","andy tennant","kirstie alley, steve guttenberg, mary-kate olsen, ashley olsen",16304,NA
"61",61,"the quick and the dead",1995,"r",107,"action, romance, thriller",6.4,"49","a female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.","sam raimi","sharon stone, gene hackman, russell crowe, leonardo dicaprio",73503,NA
"62",62,"the babysitter",1995,"r",90,"drama, thriller",4.3,NA,"a teenage babysitter is the focus of two boys and a man's separate obsessions.","guy ferland","alicia silverstone, jeremy london, j.t. walsh, lee garlington",3828,NA
"63",63,"to die for",1995,"r",106,"comedy, crime, drama",6.8,"86","a beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.","gus van sant","nicole kidman, matt dillon, joaquin phoenix, casey affleck",37143,NA
"64",64,"babe",1995,"g",91,"comedy, drama, family",6.8,"83","babe, a pig raised by sheepdogs, learns to herd sheep with a little help from farmer hoggett.","chris noonan","james cromwell, magda szubanski, christine cavanaugh, miriam margolyes",100985,NA
"65",65,"dangerous minds",1995,"r",99,"biography, drama",6.4,"47","an ex-marine turned teacher struggles to connect with her students in an inner city school.","john n. smith","michelle pfeiffer, george dzundza, courtney b. vance, robin bartlett",41118,NA
"66",66,"dolores claiborne",1995,"r",132,"crime, drama, mystery",7.4,"62","a big-city reporter travels to the small town where her mother has been arrested for the murder of an elderly woman that she works for as a maid.","taylor hackford","kathy bates, jennifer jason leigh, christopher plummer, judy parfitt",31225,NA
"67",67,"higher learning",1995,"r",127,"crime, drama, romance",6.5,"54","people from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus.","john singleton","omar epps, kristy swanson, michael rapaport, jennifer connelly",15651,NA
"68",68,"screamers",1995,"r",108,"sci-fi, thriller",6.4,NA,"(sirius 6b, year 2078) on a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as...                see full summary »","christian duguay","peter weller, roy dupuis, jennifer rubin, andrew lauer",21696,NA
"69",69,"under siege 2: dark territory",1995,"r",100,"action, thriller",5.4,NA,"casey ryback hops on a colorado to la train to start a vacation with his niece. early into the trip, terrorists board the train and use it as a mobile hq to hijack a top secret destructive us satellite.","geoff murphy","steven seagal, eric bogosian, everett mcgill, katherine heigl",38412,NA
"70",70,"kicking and screaming",1995,"r",96,"comedy, drama, romance",7,"75","after college graduation, grover's girlfriend jane tells him she's moving to prague to study writing. grover declines to accompany her, deciding instead to move in with several friends, all...                see full summary »","noah baumbach","josh hamilton, eric stoltz, samuel gould, catherine kellner",7726,NA
"71",71,"tales from the crypt: demon knight",1995,"r",92,"action, fantasy, horror",6.7,NA,"a man on the run is hunted by a demon known as the collector.","ernest r. dickerson","billy zane, william sadler, john kassir, jada pinkett smith",17896,NA
"72",72,"congo",1995,"pg-13",109,"action, adventure, mystery",5.1,"22","when an expedition to the african congo ends in disaster, a new team is assembled to find out what went wrong.","frank marshall","laura linney, tim curry, dylan walsh, ernie hudson",36862,NA
"73",73,"virtuosity",1995,"r",106,"action, crime, sci-fi",5.6,"39","when a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.","brett leonard","denzel washington, russell crowe, kelly lynch, stephen spinella",24832,NA
"74",74,"dead man walking",1995,"r",122,"crime, drama",7.6,"80","a nun, while comforting a convicted killer on death row, empathizes with both the killer and his victim's families.","tim robbins","susan sarandon, sean penn, robert prosky, raymond j. barry",77646,NA
"75",75,"get shorty",1995,"r",105,"comedy, crime, thriller",6.9,"82","a mobster travels to hollywood to collect a debt and discovers that the movie business is much the same as his current job.","barry sonnenfeld","gene hackman, rene russo, danny devito, john travolta",66632,NA
"76",76,"the city of lost children",1995,"r",112,"fantasy, sci-fi",7.7,"73","a scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.","marc caro, jean-pierre jeunet","ron perlman, daniel emilfork, judith vittet, dominique pinon",58690,NA
"77",77,"cutthroat island",1995,"pg-13",124,"action, adventure, comedy",5.6,"37","a female pirate and her companion race against their rivals to find a hidden island that contains a fabulous treasure.","renny harlin","geena davis, matthew modine, frank langella, maury chaykin",22611,NA
"78",78,"johnny mnemonic",1995,"r",96,"action, crime, sci-fi",5.6,NA,"a data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the yakuza.","robert longo","keanu reeves, dolph lundgren, dina meyer, ice-t",59098,NA
"79",79,"rob roy",1995,"r",139,"adventure, biography, history",6.9,"55","in 1713 scotland, rob roy macgregor is wronged by a nobleman and his nephew, becomes an outlaw in search of revenge while fleeing the redcoats, and faces charges of being a jacobite.","michael caton-jones","liam neeson, jessica lange, john hurt, tim roth",36366,NA
"80",80,"first knight",1995,"pg-13",134,"action, adventure, romance",5.9,NA,"lancelot falls in love with guinevere, who is due to be married to king arthur. meanwhile, a violent warlord tries to seize power from arthur and his knights of the round table.","jerry zucker","sean connery, richard gere, julia ormond, ben cross",59386,NA
"81",81,"copycat",1995,"r",123,"drama, mystery, thriller",6.6,"54","an agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.","jon amiel","sigourney weaver, holly hunter, dermot mulroney, william mcnamara",45279,NA
"82",82,"mr. holland's opus",1995,"pg",143,"drama, music",7.3,NA,"a frustrated composer finds fulfillment as a high school music teacher.","stephen herek","richard dreyfuss, glenne headly, jay thomas, olympia dukakis",31702,NA
"83",83,"how to make an american quilt",1995,"pg-13",117,"comedy, drama, romance",6.2,NA,"bride-to-be finn dodd hears tales of romance and sorrow from her elders as they construct a quilt.","jocelyn moorhouse","winona ryder, ellen burstyn, anne bancroft, kaelynn craddick",9201,NA
"84",84,"lord of illusions",1995,"r",109,"horror, mystery, thriller",6,NA,"during a routine case in l.a., ny private investigator harry d'amour stumbles over members of a fanatic cult, who are waiting for the resurrection of their leader nix. 13 years ago, nix was...                see full summary »","clive barker","scott bakula, kevin j. o'connor, joseph latimore, sheila tousey",11983,NA
"85",85,"the scarlet letter",1995,"r",135,"drama, romance",5.2,NA,"an affair between a young woman and a pastor has disastrous consequences.","roland joffé","demi moore, gary oldman, robert duvall, lisa andoh",12770,NA
"86",86,"home for the holidays",1995,"pg-13",103,"comedy, drama, romance",6.6,"56","after losing her job, making out with her soon-to-be former boss and finding out that her daughter plans to spend thanksgiving with her boyfriend, claudia larson faces spending the holiday with her family.","jodie foster","holly hunter, anne bancroft, robert downey jr., charles durning",9602,NA
"87",87,"vampire in brooklyn",1995,"r",100,"comedy, fantasy, horror",4.5,"27","maximillian is the only survivor from a race of vampires on a caribbean island, and as a vampire, he must find a mate to keep the line from ending. he knows that a child had been born to a ...                see full summary »","wes craven","eddie murphy, angela bassett, allen payne, kadeem hardison",18453,NA
"88",88,"when night is falling",1995,"r",94,"drama, romance",6.7,NA,"an uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town.","patricia rozema","pascale bussières, rachael crawford, henry czerny, david fox",5741,NA
"89",89,"man of the house",1995,"pg",96,"comedy, family",5,NA,"a young boy refuses to accept his mother's new boyfriend, a lawyer, despite the man's attempts to win his respect, while disgruntled relatives of a criminal he prosecuted seek revenge.","james orr","chevy chase, farrah fawcett, jonathan taylor thomas, george wendt",7094,NA
"90",90,"assassins",1995,"r",132,"action, crime, thriller",6.3,NA,"professional hit-man robert rath wants to fulfill a few more contracts before retiring but unscrupulous ambitious newcomer hit-man miguel bain keeps killing rath's targets.","richard donner","sylvester stallone, antonio banderas, julianne moore, anatoli davydov",67686,NA
"91",91,"the doom generation",1995,"r",83,"action, comedy, crime",6,NA,"jordan white and amy blue, two troubled teens, pick up an adolescent drifter, xavier red. together, the threesome embark on a sex and violence-filled journey through an america of psychos and quickiemarts.","gregg araki","james duval, rose mcgowan, johnathon schaech, cress williams",12158,NA
"92",92,"french kiss",1995,"pg-13",111,"comedy, drama, romance",6.6,"50","a woman flies to france to confront her straying fiancé, but gets into trouble when the charming crook seated next to her uses her for smuggling.","lawrence kasdan","meg ryan, kevin kline, timothy hutton, jean reno",41122,NA
"93",93,"the indian in the cupboard",1995,"pg",96,"drama, family, fantasy",5.9,NA,"on his ninth birthday a boy receives many presents. two of them first seem to be less important: an old cupboard from his brother and a little indian figure made of plastic from his best ...                see full summary »","frank oz","hal scardino, litefoot, lindsay crouse, richard jenkins",22123,NA
"94",94,"the net",1995,"pg-13",114,"action, crime, drama",5.9,"51","a computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.","irwin winkler","sandra bullock, jeremy northam, dennis miller, diane baker",52085,NA
"95",95,"balto",1995,"g",78,"animation, adventure, drama",7.1,NA,"an outcast half-wolf risks his life to prevent a deadly epidemic from ravaging nome, alaska.","simon wells","kevin bacon, bob hoskins, bridget fonda, jim cummings",33186,NA
"96",96,"mimi wo sumaseba",1995,"g",111,"animation, drama, family",8,NA,"a love story between a girl who loves reading books, and the boy who has previously checked out all of the library books she chooses.","yoshifumi kondô","yoko honna, issei takahashi, takashi tachibana, shigeru muroi",34708,NA
"97",97,"the brady bunch movie",1995,"pg-13",90,"comedy",5.9,NA,"the original '70s t.v. family is now placed in the 1990s, where they're even more square and out of place than ever.","betty thomas","shelley long, gary cole, christine taylor, christopher daniel barnes",18284,NA
"98",98,"mighty aphrodite",1995,"r",95,"comedy, fantasy, romance",7.1,"59","when he discovers his adopted son is a genius, a new york sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute.","woody allen","woody allen, mira sorvino, pamela blair, rene ceballos",33855,NA
"99",99,"nixon",1995,"r",192,"biography, drama, history",7.1,"66","a biographical story of former u.s. president richard milhous nixon, from his days as a young boy, to his eventual presidency, which ended in shame.","oliver stone","anthony hopkins, joan allen, powers boothe, ed harris",25509,NA
"100",100,"total eclipse",1995,"r",111,"biography, drama, romance",6.6,"42","young, wild poet arthur rimbaud and his mentor paul verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.","agnieszka holland","leonardo dicaprio, david thewlis, romane bohringer, dominique blanc",11375,NA
