"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"33",33,"marie antoinette",2006,"pg-13",123,"biography, drama, history",6.4,"65","the retelling of france's iconic but ill-fated queen, marie antoinette. from her betrothal and marriage to louis xvi at 15 to her reign as queen at 19 and to the end of her reign as queen, and ultimately the fall of versailles.","sofia coppola","kirsten dunst, jason schwartzman, rip torn, judy davis",86316,NA
"34",34,"penelope",2006,"pg",104,"comedy, fantasy, romance",6.8,"48","a modern romantic tale about a young aristocratic heiress born under a curse that can only be broken when she finds true love with ""one who will accept her as one of their own.""","mark palansky","christina ricci, james mcavoy, reese witherspoon, richard e. grant",54018,NA
"35",35,"the illusionist",2006,"pg-13",110,"drama, mystery, romance",7.6,"68","in turn-of-the-century vienna, a magician uses his abilities to secure the love of a woman far above his social standing.","neil burger","edward norton, jessica biel, paul giamatti, rufus sewell",317811,NA
"36",36,"little children",2006,"r",136,"drama, romance",7.6,"75","the lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban massachusetts.","todd field","kate winslet, jennifer connelly, patrick wilson, jackie earle haley",96557,NA
"37",37,"the da vinci code",2006,"pg-13",149,"mystery, thriller",6.6,"46","a murder inside the louvre, and clues in da vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of christianity.","ron howard","tom hanks, audrey tautou, jean reno, ian mckellen",346763,NA
"38",38,"click",2006,"pg-13",107,"comedy, drama, fantasy",6.4,"45","a workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. complications arise when the remote starts to overrule his choices.","frank coraci","adam sandler, kate beckinsale, christopher walken, david hasselhoff",265145,NA
"39",39,"eragon",2006,"pg",104,"action, adventure, family",5.1,"38","in his homeland of alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.","stefen fangmeier","ed speleers, sienna guillory, jeremy irons, john malkovich",112683,NA
"40",40,"rocky balboa",2006,"pg",102,"drama, sport",7.2,"63","thirty years after the ring of the first bell, rocky balboa comes out of retirement and dons his gloves for his final fight; against the reigning heavyweight champ mason 'the line' dixon.","sylvester stallone","sylvester stallone, antonio tarver, milo ventimiglia, burt young",175421,NA
"41",41,"babel",2006,"r",143,"drama",7.5,"69","tragedy strikes a married couple on vacation in the moroccan desert, touching off an interlocking story involving four different families.","alejandro gonzález iñárritu","brad pitt, cate blanchett, gael garcía bernal, mohamed akhzam",258501,NA
"42",42,"the fall",2006,"r",117,"adventure, comedy, drama",7.9,"64","in a hospital on the outskirts of 1920s los angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.","tarsem singh","lee pace, catinca untaru, justine waddell, kim uylenbroek",95412,NA
"43",43,"black snake moan",2006,"r",116,"drama, music",7,"52","a god-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, looks everywhere for love, never quite finding it.","craig brewer","christina ricci, samuel l. jackson, justin timberlake, s. epatha merkerson",55753,NA
"44",44,"when a stranger calls",2006,"pg-13",87,"horror, thriller",5.1,"27","during a babysitting gig, a high-school student is harassed by an increasingly threatening prank caller.","simon west","camilla belle, tommy flanagan, katie cassidy, tessa thompson",37522,NA
"45",45,"stay alive",2006,"pg-13",85,"horror, thriller",5.1,"24","for a group of teens, the answer to the mysterious death of their old friend lies within the world of an online video game based on the true story of an ancient noblewoman known as the blood countess.","william brent bell","jon foster, samaire armstrong, frankie muniz, jimmi simpson",27043,NA
"46",46,"a scanner darkly",2006,"r",100,"animation, crime, drama",7.1,"73","an undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.","richard linklater","keanu reeves, winona ryder, robert downey jr., rory cochrane",94911,NA
"47",47,"night at the museum",2006,"pg",108,"adventure, comedy, family",6.4,"48","a newly recruited night security guard at the museum of natural history discovers that an ancient curse causes the animals and exhibits on display to come to life and wreak havoc.","shawn levy","ben stiller, carla gugino, ricky gervais, dick van dyke",259697,NA
"48",48,"stranger than fiction",2006,"pg-13",113,"comedy, drama, fantasy",7.6,"67","an irs auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.","marc forster","will ferrell, emma thompson, dustin hoffman, queen latifah",197616,NA
"49",49,"the host",2006,"r",120,"action, horror, sci-fi",7,"85","a monster emerges from seoul's han river and focuses its attention on attacking people. one victim's loving family does what it can to rescue her from its clutches.","joon-ho bong","kang-ho song, hee-bong byun, hae-il park, doona bae",77065,NA
"50",50,"step up",2006,"pg-13",104,"crime, drama, music",6.5,"48","tyler gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, nora.","anne fletcher","channing tatum, jenna dewan tatum, damaine radcliff, de'shawn washington",98167,NA
"51",51,"charlotte's web",2006,"g",97,"comedy, family, fantasy",6.3,"68","wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. he hatches a plan with charlotte, a spider that lives in his pen, to ensure that this will never happen.","gary winick","dakota fanning, julia roberts, oprah winfrey, steve buscemi",30572,NA
"52",52,"grandma's boy",2006,"r",94,"comedy",7,"33","a 35 year old video game tester has to move in with his grandma and her two old lady roommates.","nicholaus goossen","allen covert, linda cardellini, shirley jones, peter dante",70812,NA
"53",53,"the lake house",2006,"pg",99,"drama, fantasy, romance",6.8,"52","a lonely doctor, who once occupied an unusual lakeside house, begins exchanging love letters with its former resident, a frustrated architect. they must try to unravel the mystery behind their extraordinary romance before it's too late.","alejandro agresti","keanu reeves, sandra bullock, christopher plummer, ebon moss-bachrach",121646,NA
"54",54,"borat: cultural learnings of america for make benefit glorious nation of kazakhstan",2006,"r",84,"comedy",7.3,"89","kazakh tv talking head borat is dispatched to the united states to report on the greatest country in the world. with a documentary crew in tow, borat becomes more interested in locating and marrying pamela anderson.","larry charles","sacha baron cohen, ken davitian, luenell, chester",314129,NA
"55",55,"slither",2006,"r",95,"comedy, horror, sci-fi",6.5,"69","a small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.","james gunn","nathan fillion, elizabeth banks, michael rooker, don thompson",65776,NA
"56",56,"half nelson",2006,"r",106,"drama",7.2,"85","an inner-city junior high school teacher with a drug habit forms an unlikely friendship with one of his students after she discovers his secret.","ryan fleck","ryan gosling, anthony mackie, shareeka epps, jeff lima",75803,NA
"57",57,"smokin' aces",2006,"r",108,"action, crime, drama",6.7,"45","when a las vegas performer-turned-snitch named buddy israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.","joe carnahan","jeremy piven, ryan reynolds, ray liotta, joseph ruskin",126215,NA
"58",58,"mission: impossible iii",2006,"pg-13",126,"action, adventure, thriller",6.9,"66","agent ethan hunt comes into conflict with a dangerous and sadistic arms dealer who threatens his life and his fianceé in response .","j.j. abrams","tom cruise, michelle monaghan, ving rhames, philip seymour hoffman",276901,NA
"59",59,"lucky number slevin",2006,"r",110,"crime, drama, mystery",7.8,"53","a case of mistaken identity lands slevin into the middle of a war being plotted by two of the city's most rival crime bosses: the rabbi and the boss. slevin is under constant surveillance by relentless detective brikowski as well as the infamous assassin goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.","paul mcguigan","josh hartnett, ben kingsley, morgan freeman, lucy liu",276902,NA
"60",60,"final destination 3",2006,"r",93,"horror, thriller",5.8,"41","a student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from death itself, which seeks out those who escaped their fate.","james wong","mary elizabeth winstead, ryan merriman, kris lemche, alexz johnson",111304,NA
"61",61,"nacho libre",2006,"pg",92,"comedy, family, sport",5.7,"52","berated all his life by those around him, a monk follows his dream and dons a mask to moonlight as a luchador (mexican wrestler).","jared hess","jack black, ana de la reguera, héctor jiménez, darius rose",70058,NA
"62",62,"rv",2006,"pg",99,"adventure, comedy, family",5.5,"33","bob munro and his dysfunctional family rent an rv for a road trip to the colorado rockies, where they ultimately have to contend with a bizarre community of campers.","barry sonnenfeld","robin williams, cheryl hines, kristin chenoweth, joanna 'jojo' levesque",49350,NA
"63",63,"scary movie 4",2006,"pg-13",83,"comedy, horror",5.1,"40","cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. also, alien ""tr-ipods"" are invading the world and she has to uncover the secret in order to stop them.","david zucker","anna faris, regina hall, craig bierko, bill pullman",100013,NA
"64",64,"underworld: evolution",2006,"r",106,"action, adventure, fantasy",6.7,"36","picking up directly from the previous film, vampire warrior selene and the half werewolf michael hunt for clues to reveal the history of their races and the war between them.","len wiseman","kate beckinsale, scott speedman, bill nighy, tony curran",170522,NA
"65",65,"john tucker must die",2006,"pg-13",89,"comedy, romance",5.8,"41","three ex-girlfriends of a serial cheater set up their former lover to fall for the new girl in town so they can watch him get his heart broken.","betty thomas","jesse metcalfe, arielle kebbel, sophia bush, brittany snow",71597,NA
"66",66,"this is england",2006,"unrated",101,"crime, drama",7.7,"86","a young boy becomes friends with a gang of skinheads. friends soon become like family, and relationships will be pushed to the very limit.","shane meadows","thomas turgoose, stephen graham, jo hartley, andrew shim",104400,NA
"67",67,"dreamgirls",2006,"pg-13",130,"drama, music, musical",6.5,"76","a trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.","bill condon","beyoncé, jamie foxx, eddie murphy, danny glover",60363,NA
"68",68,"deja vu",2006,"pg-13",126,"action, crime, sci-fi",7,"59","after a ferry is bombed in new orleans, an a.t.f. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.","tony scott","denzel washington, paula patton, jim caviezel, val kilmer",259307,NA
"69",69,"the good shepherd",2006,"r",167,"drama, history, thriller",6.7,"61","the tumultuous early history of the central intelligence agency is viewed through the prism of one man's life.","robert de niro","matt damon, angelina jolie, robert de niro, alec baldwin",90484,NA
"70",70,"black christmas",2006,"r",84,"horror",4.6,"22","an escaped maniac returns to his childhood home on christmas eve, which is now a sorority house, and begins to murder the sorority sisters one by one.","glen morgan","michelle trachtenberg, mary elizabeth winstead, lacey chabert, katie cassidy",21227,NA
"71",71,"alpha dog",2006,"r",122,"biography, crime, drama",6.9,"53","johnny and a couple pals kidnap jake's 15-year-old brother, zach, then assigns his buddy frankie to be zach's minder. they develop a brotherly friendship. zach parties with his captors as things begin to spin out of control.","nick cassavetes","emile hirsch, justin timberlake, anton yelchin, bruce willis",91687,NA
"72",72,"accepted",2006,"pg-13",93,"comedy",6.5,"47","a high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the south harmon institute of technology, on a rundown piece of property near his hometown.","steve pink","justin long, jonah hill, blake lively, adam herschman",111126,NA
"73",73,"poseidon",2006,"pg-13",98,"action, adventure, drama",5.6,"50","on new year's eve, the luxury ocean liner poseidon capsizes after being swamped by a rogue wave. the survivors are left to fight for their lives as they attempt to escape the sinking ship.","wolfgang petersen","richard dreyfuss, kurt russell, emmy rossum, josh lucas",86837,NA
"74",74,"severance",2006,"r",96,"comedy, horror, thriller",6.5,"62","during a team-building retreat in the mountains a group of sales representatives are hunted down one by one.","christopher smith","danny dyer, laura harris, tim mcinnerny, toby stephens",33316,NA
"75",75,"the omen",2006,"r",110,"horror",5.5,"43","an american official realizes that his young son may literally be the devil incarnate.","john moore","liev schreiber, julia stiles, seamus davey-fitzpatrick, david thewlis",51137,NA
"76",76,"happy feet",2006,"pg",108,"animation, comedy, family",6.5,"77","into the world of the emperor penguins, who find their soul mates through song, a penguin is born who cannot sing. but he can tap dance something fierce!","george miller, warren coleman, judy morris","elijah wood, brittany murphy, hugh jackman, robin williams",145003,NA
"77",77,"the black dahlia",2006,"r",121,"crime, drama, mystery",5.6,"49","two policemen see their personal and professional lives fall apart in the wake of the ""black dahlia"" murder investigation.","brian de palma","josh hartnett, aaron eckhart, scarlett johansson, hilary swank",65740,NA
"78",78,"aquamarine",2006,"pg",104,"comedy, family, fantasy",5.3,"51","two teenage girls discover a mermaid in their beach club's swimming pool.","elizabeth allen rosenbaum","emma roberts, joanna 'jojo' levesque, sara paxton, jake mcdorman",33161,NA
"79",79,"ultraviolet",2006,"pg-13",88,"action, sci-fi, thriller",4.4,"18","a beautiful hemophage infected with a virus that gives her superhuman powers has to protect a boy in a futuristic world, who is thought to be carrying antigens that would destroy all hemophages.","kurt wimmer","milla jovovich, cameron bright, nick chinlund, sebastien andrieu",73509,NA
"80",80,"the last king of scotland",2006,"r",123,"biography, drama, history",7.7,"74","based on the events of the brutal ugandan dictator idi amin's regime as seen by his personal physician during the 1970's.","kevin macdonald","james mcavoy, forest whitaker, gillian anderson, kerry washington",155694,NA
"81",81,"lady in the water",2006,"pg-13",110,"drama, fantasy, mystery",5.6,"36","apartment building superintendent cleveland heep rescues what he thinks is a young woman from the pool he maintains. when he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.","m. night shyamalan","paul giamatti, bryce dallas howard, jeffrey wright, bob balaban",84401,NA
"82",82,"tenacious d in the pick of destiny",2006,"r",93,"adventure, comedy, music",6.8,"55","to become the greatest band of all time, two slacker, wannabe-rockers set out on a quest to steal a legendary guitar pick that gives its holders incredible guitar skills, from a maximum security rock and roll museum.","liam lynch","jack black, kyle gass, jr reed, ronnie james dio",91202,NA
"83",83,"the break-up",2006,"pg-13",106,"comedy, drama, romance",5.8,"45","in a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.","peyton reed","jennifer aniston, vince vaughn, jon favreau, joey lauren adams",108762,NA
"84",84,"crank",2006,"r",88,"action, crime, thriller",7,"57","professional assassin chev chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.","mark neveldine, brian taylor","jason statham, amy smart, carlos sanz, jose pablo cantillo",209326,NA
"85",85,"open water 2: adrift",2006,"r",94,"adventure, drama, horror",5.1,NA,"when a group of friends fail to lower the ladder of their boat, they find themselves stranded in the surrounding waters and struggle to survive.","hans horn","susan may pratt, richard speight jr., niklaus lange, ali hillis",14769,NA
"86",86,"it's a boy girl thing",2006,"pg-13",95,"comedy, fantasy, romance",6.3,NA,"sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives.","nick hurran","samaire armstrong, kevin zegers, sherry miller, robert joy",34835,NA
"87",87,"miami vice",2006,"r",134,"action, crime, thriller",6,"65","based on the 1980s tv action/drama, this update focuses on vice detectives crockett and tubbs as their respective personal and professional lives become dangerously intertwined.","michael mann","colin farrell, jamie foxx, li gong, naomie harris",97748,NA
"88",88,"shortbus",2006,"unrated",101,"drama, romance",6.5,"64","a group of new yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.","john cameron mitchell","sook-yin lee, peter stickles, pj deboy, paul dawson",28915,NA
"89",89,"over the hedge",2006,"pg",83,"animation, adventure, comedy",6.7,"67","a scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.","tim johnson, karey kirkpatrick","bruce willis, garry shandling, steve carell, wanda sykes",136965,NA
"90",90,"southland tales",2006,"r",145,"comedy, mystery, sci-fi",5.5,"44","during a three day heat wave just before a huge 4th of july celebration, an action star stricken with amnesia meets up with a porn star who is developing her own reality tv project, and a policeman who holds the key to a vast conspiracy.","richard kelly","dwayne johnson, sarah michelle gellar, seann william scott, carlos amezcua",33742,NA
"91",91,"black book",2006,"r",145,"drama, thriller, war",7.8,"71","in the nazi-occupied netherlands during world war ii, a jewish singer infiltrates the regional gestapo headquarters for the dutch resistance.","paul verhoeven","carice van houten, sebastian koch, thom hoffman, halina reijn",64290,NA
"92",92,"cashback",2006,"r",102,"comedy, drama, romance",7.2,"54","after a painful breakup, ben develops insomnia. to kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.","sean ellis","sean biggerstaff, emilia fox, michelle ryan, erica ellis",76368,NA
"93",93,"doa: dead or alive",2006,"pg-13",87,"action, adventure",4.8,"38","world's best fighters are invited to doa, an invitational martial arts contest. there, four female rival fighters will have to work together to uncover the secret that the organizer of the tournament is trying to hide. (the movie adaptation of the best selling video game series dead or alive.)","corey yuen","jaime pressly, devon aoki, sarah carter, holly valance",40064,NA
"94",94,"madea's family reunion",2006,"pg-13",107,"comedy, drama, romance",5.1,"45","while planning her family reunion, a pistol-packing grandma must contend with the other dramas on her plate, including the runaway who has been placed under her care, and her love-troubled nieces.","tyler perry","tyler perry, blair underwood, lynn whitfield, boris kodjoe",9440,NA
"95",95,"snakes on a plane",2006,"r",105,"action, adventure, crime",5.6,"58","an fbi agent takes on a plane full of deadly and venomous snakes, deliberately released to kill a witness being flown from honolulu to los angeles to testify against a mob boss.","david r. ellis","samuel l. jackson, julianna margulies, nathan phillips, rachel blanchard",120651,NA
"96",96,"littleman",2006,"pg-13",98,"comedy, crime",4.3,"26","a wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.","keenen ivory wayans","shawn wayans, marlon wayans, kerry washington, john witherspoon",42593,NA
"97",97,"the wicker man",2006,"pg-13",102,"horror, mystery, thriller",3.7,"36","a sheriff investigating the disappearance of a young girl from a small island discovers there's a larger mystery to solve among the island's secretive, neo-pagan community.","neil labute","nicolas cage, ellen burstyn, leelee sobieski, kate beahan",56468,NA
"98",98,"the guardian",2006,"pg-13",139,"action, adventure, drama",6.9,"53","a high school swim champion with a troubled past enrolls in the u.s. coast guard's ""a"" school, where legendary rescue swimmer ben randall teaches him some hard lessons about loss, love, and self-sacrifice.","andrew davis","kevin costner, ashton kutcher, sela ward, melissa sagemiller",79261,NA
"99",99,"letters from iwo jima",2006,"r",141,"drama, history, war",7.9,"89","the story of the battle of iwo jima between the united states and imperial japan during world war ii, as told from the perspective of the japanese who fought it.","clint eastwood","ken watanabe, kazunari ninomiya, tsuyoshi ihara, ryo kase",139491,NA
"100",100,"hatchet",2006,"r",85,"comedy, horror",5.7,"57","when a group of tourists in a new orleans haunted swamp tour, find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.","adam green","kane hodder, joel david moore, deon richmond, amara zaragoza",24834,NA
