"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"11",11,"in bruges",2008,"r",107,"comedy, crime, drama",7.9,"67","guilt-stricken after a job gone wrong, hitman ray and his partner await orders from their ruthless boss in bruges, belgium, the last place in the world ray wants to be.","martin mcdonagh","colin farrell, brendan gleeson, ciarán hinds, elizabeth berrington",329946,NA
"12",12,"the reader",2008,"r",124,"drama, romance",7.6,"58","post-wwii germany: nearly a decade after his affair with an older woman came to a mysterious end, law student michael berg re-encounters his former lover as she defends herself in a war-crime trial.","stephen daldry","kate winslet, ralph fiennes, bruno ganz, jeanette hain",203300,NA
"13",13,"tropic thunder",2008,"r",107,"action, comedy",7,"71","through a series of freak occurrences, a group of actors shooting a big-budget war movie are forced to become the soldiers they are portraying.","ben stiller","ben stiller, jack black, robert downey jr., jeff kahn",329230,NA
"14",14,"taken",2008,"pg-13",93,"action, crime, thriller",7.8,"50","a retired cia agent travels across europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to paris.","pierre morel","liam neeson, maggie grace, famke janssen, leland orser",511597,NA
"15",15,"martyrs",2008,"r",99,"horror",7.1,NA,"a young woman's quest for revenge against the people who kidnapped and tormented her as a child leads her and a friend, who is also a victim of child abuse, on a terrifying journey into a living hell of depravity.","pascal laugier","morjana alaoui, mylène jampanoï, catherine bégin, robert toupin",66451,NA
"16",16,"step brothers",2008,"r",98,"comedy",6.9,"51","two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.","adam mckay","will ferrell, john c. reilly, mary steenburgen, richard jenkins",228570,NA
"17",17,"cloverfield",2008,"pg-13",85,"action, horror, sci-fi",7,"64","a group of friends venture deep into the streets of new york on a rescue mission during a rampaging monster attack.","matt reeves","mike vogel, jessica lucas, lizzy caplan, t.j. miller",321480,NA
"18",18,"wall·e",2008,"g",98,"animation, adventure, family",8.4,"95","in the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.","andrew stanton","ben burtt, elissa knight, jeff garlin, fred willard",805561,NA
"19",19,"gran torino",2008,"r",116,"drama",8.2,"72","disgruntled korean war veteran walt kowalski sets out to reform his neighbor, a hmong teenager who tried to steal kowalski's prized possession: a 1972 gran torino.","clint eastwood","clint eastwood, bee vang, christopher carley, ahney her",613381,NA
"20",20,"sex and the city",2008,"r",145,"comedy, drama, romance",5.6,"53","a new york city writer on sex and love is finally getting married to her mr. big. but her three best girlfriends must console her after one of them inadvertently leads mr. big to jilt her.","michael patrick king","sarah jessica parker, kim cattrall, cynthia nixon, kristin davis",104466,NA
"21",21,"rocknrolla",2008,"r",114,"action, crime, thriller",7.3,"53","in london, a real-estate scam puts millions of pounds up for grabs, attracting some of the city's scrappiest tough guys and its more established underworld types, all of whom are looking to get rich quick. while the city's seasoned criminals vie for the cash, an unexpected player -- a drugged-out rock 'n' roller presumed to be dead but very much alive -- has a multi-million-dollar prize fall into...                see full summary »","guy ritchie","gerard butler, tom wilkinson, idris elba, thandie newton",208134,NA
"22",22,"let the right one in",2008,"r",115,"drama, horror, romance",7.9,"82","oskar, an overlooked and bullied boy, finds love and revenge through eli, a beautiful but peculiar girl.","tomas alfredson","kåre hedebrant, lina leandersson, per ragnar, henrik dahl",184530,NA
"23",23,"mamma mia!",2008,"pg-13",108,"comedy, family, musical",6.4,"51","the story of a bride-to-be trying to find her real father told using hit songs by the popular 1970s group abba.","phyllida lloyd","meryl streep, pierce brosnan, amanda seyfried, stellan skarsgård",158208,NA
"24",24,"the happening",2008,"r",91,"comedy, sci-fi, thriller",5,"34","a science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.","m. night shyamalan","mark wahlberg, zooey deschanel, john leguizamo, ashlyn sanchez",174723,NA
"25",25,"slumdog millionaire",2008,"r",120,"drama",8,"86","a mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the indian version of ""who wants to be a millionaire?""","danny boyle, loveleen tandan","dev patel, freida pinto, saurabh shukla, anil kapoor",693642,NA
"26",26,"the house bunny",2008,"pg-13",97,"comedy, romance",5.5,"55","after playboy bunny shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.","fred wolf","anna faris, colin hanks, emma stone, kat dennings",68760,NA
"27",27,"seven pounds",2008,"pg-13",123,"drama, romance",7.7,"36","a man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.","gabriele muccino","will smith, rosario dawson, woody harrelson, michael ealy",251139,NA
"28",28,"bronson",2008,"r",92,"action, biography, crime",7.1,"71","a young man who was sentenced to seven years in prison for robbing a post office ends up spending three decades in solitary confinement. during this time, his own personality is supplanted by his alter-ego, charles bronson.","nicolas winding refn","tom hardy, kelly adams, luing andrews, katy barker",98375,NA
"29",29,"forgetting sarah marshall",2008,"r",111,"comedy, drama, romance",7.2,"67","devastated peter takes a hawaiian vacation in order to deal with the recent break-up with his tv star girlfriend, sarah. little does he know, sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.","nicholas stoller","kristen bell, jason segel, paul rudd, mila kunis",231046,NA
"30",30,"the boy in the striped pajamas",2008,"pg-13",94,"drama, war",7.8,"55","set during wwii, a story seen through the innocent eyes of bruno, the eight-year-old son of the commandant at a german concentration camp, whose forbidden friendship with a jewish boy on the other side of the camp fence has startling and unexpected consequences.","mark herman","asa butterfield, david thewlis, rupert friend, zac mattoon o'brien",150776,NA
"31",31,"the midnight meat train",2008,"r",100,"horror, mystery",6.1,"58","a photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters, ultimately butchering them in the most gruesome ways imaginable.","ryûhei kitamura","vinnie jones, bradley cooper, leslie bibb, brooke shields",51716,NA
"32",32,"the hurt locker",2008,"r",131,"drama, history, thriller",7.6,"94","during the iraq war, a sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.","kathryn bigelow","jeremy renner, anthony mackie, brian geraghty, guy pearce",361321,NA
"33",33,"revolutionary road",2008,"r",119,"drama, romance",7.3,"69","a young couple living in a connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.","sam mendes","leonardo dicaprio, kate winslet, christopher fitzgerald, jonathan roumie",163252,NA
"34",34,"pineapple express",2008,"r",111,"action, comedy, crime",7,"64","a process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.","david gordon green","seth rogen, james franco, gary cole, danny mcbride",274210,NA
"35",35,"hancock",2008,"pg-13",92,"action, crime, drama",6.4,"49","hancock is a superhero whose ill considered behavior regularly causes damage in the millions. he changes when the person he saves helps him improve his public image.","peter berg","will smith, charlize theron, jason bateman, jae head",377354,NA
"36",36,"body of lies",2008,"r",128,"action, drama, romance",7.1,"57","a cia agent on the ground in jordan hunts down a powerful terrorist leader while being caught between the unclear intentions of his american supervisors and jordan intelligence.","ridley scott","leonardo dicaprio, russell crowe, mark strong, golshifteh farahani",186425,NA
"37",37,"indiana jones and the kingdom of the crystal skull",2008,"pg-13",122,"action, adventure, fantasy",6.2,"65","famed archaeologist and adventurer dr. henry ""indiana"" jones, jr. is called back into action, when he becomes entangled in a soviet plot to uncover the secret behind mysterious artifacts known as the crystal skulls.","steven spielberg","harrison ford, cate blanchett, shia labeouf, karen allen",360542,NA
"38",38,"the day the earth stood still",2008,"pg-13",104,"drama, sci-fi, thriller",5.5,"40","a remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit earth.","scott derrickson","keanu reeves, jennifer connelly, kathy bates, jaden smith",147237,NA
"39",39,"21",2008,"pg-13",123,"crime, drama, thriller",6.8,"48","""21"" is the fact-based story about six mit students who were trained to become experts in card counting and subsequently took vegas casinos for millions in winnings.","robert luketic","jim sturgess, kate bosworth, kevin spacey, aaron yoo",202540,NA
"40",40,"made of honor",2008,"pg-13",101,"comedy, romance",5.9,"37","a guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.","paul weiland","patrick dempsey, michelle monaghan, kevin mckidd, kadeem hardison",58659,NA
"41",41,"vicky cristina barcelona",2008,"pg-13",96,"drama, romance",7.1,"70","two girlfriends on a summer holiday in spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.","woody allen","rebecca hall, scarlett johansson, javier bardem, christopher evan welch",213876,NA
"42",42,"eden lake",2008,"r",91,"horror, thriller",6.8,"65","refusing to let anything spoil their romantic weekend break, a young couple confront a gang of loutish youths with terrifyingly brutal consequences.","james watkins","kelly reilly, michael fassbender, tara ellis, jack o'connell",63883,NA
"43",43,"kung fu panda",2008,"pg",92,"animation, action, adventure",7.6,"73","the dragon warrior has to clash against the savage tai lung as china's fate hangs in the balance: however, the dragon warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a tyro in martial arts.","mark osborne, john stevenson","jack black, ian mcshane, angelina jolie, dustin hoffman",341466,NA
"44",44,"27 dresses",2008,"pg-13",111,"comedy, romance",6.1,"47","after serving as a bridesmaid 27 times, a young woman wrestles with the idea of standing by her sister's side as her sibling marries the man she's secretly in love with.","anne fletcher","katherine heigl, james marsden, malin akerman, brian kerwin",134137,NA
"45",45,"valkyrie",2008,"pg-13",121,"drama, history, thriller",7.1,"56","a dramatization of the 20 july assassination and political coup plot by desperate renegade german army officers against hitler during world war ii.","bryan singer","tom cruise, bill nighy, carice van houten, kenneth branagh",198539,NA
"46",46,"australia",2008,"pg-13",165,"adventure, drama, romance",6.6,"53","set in northern australia before world war ii, an english aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. as the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of darwin, australia, by japanese forces firsthand.","baz luhrmann","nicole kidman, hugh jackman, shea adams, eddie baroo",108059,NA
"47",47,"death race",2008,"r",105,"action, sci-fi, thriller",6.4,"43","ex-con jensen ames is forced by the warden of a notorious prison to compete in our post-industrial world's most popular sport: a car race in which inmates must brutalize and kill one another on the road to victory.","paul w.s. anderson","jason statham, joan allen, tyrese gibson, ian mcshane",177172,NA
"48",48,"burn after reading",2008,"r",96,"comedy, crime, drama",7,"63","a disk containing mysterious information from a cia agent ends up in the hands of two unscrupulous and daft gym employees who attempt to sell it.","ethan coen, joel coen","brad pitt, frances mcdormand, george clooney, john malkovich",265897,NA
"49",49,"madagascar: escape 2 africa",2008,"pg",89,"animation, action, adventure",6.7,"61","the animals try to fly back to new york city, but crash-land on an african wildlife refuge, where alex is reunited with his parents.","eric darnell, tom mcgrath","ben stiller, chris rock, david schwimmer, jada pinkett smith",163199,NA
"50",50,"the wrestler",2008,"r",109,"drama, sport",7.9,"81","a faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.","darren aronofsky","mickey rourke, marisa tomei, evan rachel wood, mark margolis",265123,NA
"51",51,"you don't mess with the zohan",2008,"pg-13",113,"action, comedy",5.5,"54","an israeli special forces soldier fakes his death so he can re-emerge in new york city as a hair stylist.","dennis dugan","adam sandler, john turturro, emmanuelle chriqui, nick swardson",166900,NA
"52",52,"the spiderwick chronicles",2008,"pg",96,"adventure, family, fantasy",6.6,"62","upon moving into the run-down spiderwick estate with their mother, twin brothers jared and simon grace, along with their sister mallory, find themselves pulled into an alternate world full of faeries and other creatures.","mark waters","freddie highmore, sarah bolger, david strathairn, mary-louise parker",74797,NA
"53",53,"zack and miri make a porno",2008,"r",101,"comedy, romance",6.6,"56","lifelong platonic friends zack and miri look to solve their respective cash-flow problems by making an adult film together. as the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.","kevin smith","seth rogen, elizabeth banks, craig robinson, gerry bednob",157337,NA
"54",54,"rambo",2008,"r",92,"action, thriller, war",7,"46","in thailand, john rambo joins a group of mercenaries to venture into war-torn burma, and rescue a group of christian aid workers who were kidnapped by the ruthless local infantry unit.","sylvester stallone","sylvester stallone, julie benz, matthew marsden, graham mctavish",190753,NA
"55",55,"the women",2008,"pg-13",114,"comedy, drama",4.9,"27","a wealthy new yorker wrestles with the decision to leave her cheating husband, as she and her friends discover that women really can have it all.","diane english","meg ryan, eva mendes, annette bening, debra messing",17886,NA
"56",56,"the chronicles of narnia: prince caspian",2008,"pg",150,"action, adventure, family",6.6,"62","the pevensie siblings return to narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, prince caspian.","andrew adamson","ben barnes, skandar keynes, georgie henley, william moseley",163772,NA
"57",57,"yes man",2008,"pg-13",104,"comedy, romance",6.8,"46","a man challenges himself to say ""yes"" to everything for an entire year.","peyton reed","jim carrey, zooey deschanel, bradley cooper, john michael higgins",290603,NA
"58",58,"never back down",2008,"pg-13",110,"action, drama, sport",6.6,"39","a frustrated and conflicted teenager arrives at a new high school to discover an underground fight club and meet a classmate who begins to coerce him into fighting.","jeff wadlow","sean faris, djimon hounsou, amber heard, cam gigandet",85849,NA
"59",59,"jumper",2008,"pg-13",88,"action, adventure, sci-fi",6.1,"35","a teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.","doug liman","hayden christensen, samuel l. jackson, jamie bell, rachel bilson",257559,NA
"60",60,"outlander",2008,"r",115,"action, adventure, sci-fi",6.3,"40","during the reign of the vikings, kainan, a man from a far-off world, crash lands on earth, bringing with him an alien predator known as the moorwen. though both man and monster are seeking revenge for violence committed against them, kainan leads the alliance to kill the moorwen by fusing his advanced technology with the viking's iron age weaponry.","howard mccain","jim caviezel, sophia myles, ron perlman, jack huston",66402,NA
"61",61,"mirrors",2008,"r",110,"horror, mystery",6.2,"35","an ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.","alexandre aja","kiefer sutherland, paula patton, amy smart, cameron boyce",92045,NA
"62",62,"role models",2008,"r",99,"comedy",6.9,"61","wild behavior forces a pair of energy drink reps to enroll in a big brother program.","david wain","paul rudd, seann william scott, elizabeth banks, christopher mintz-plasse",202619,NA
"63",63,"punisher: war zone",2008,"r",103,"action, adventure, crime",6,"30","frank castle, the ex-military man whose family was killed by criminals, who became a vigilante known as the punisher, goes after a whole mob family and gets everyone except enforcer billy ...                see full summary »","lexi alexander","ray stevenson, dominic west, julie benz, doug hutchison",52769,NA
"64",64,"get smart",2008,"pg-13",110,"action, adventure, comedy",6.5,"54","a highly intellectual but socially awkward spy is tasked with preventing a terrorist attack from a russian spy agency.","peter segal","steve carell, anne hathaway, alan arkin, dwayne johnson",177468,NA
"65",65,"diary of a nymphomaniac",2008,"not rated",102,"drama, romance",5.8,NA,"a chronicle of the life of a middle-class french girl's sexual adventures, her then fall into prostitution, and her ultimate redemption.","christian molina","belén fabra, leonardo sbaraglia, llum barrera, geraldine chaplin",8771,NA
"66",66,"changeling",2008,"r",141,"biography, crime, drama",7.8,"63","a grief-stricken mother takes on the lapd to her own detriment when it tries to pass off an obvious impostor as her missing child.","clint eastwood","angelina jolie, colm feore, amy ryan, gattlin griffith",210722,NA
"67",67,"sex drive",2008,"r",109,"adventure, comedy, romance",6.5,"49","a high school senior drives cross-country with his best friends to hook up with a babe he met online.","sean anders","josh zuckerman, clark duke, amanda crew, james marsden",76213,NA
"68",68,"how to lose friends & alienate people",2008,"r",110,"biography, comedy, drama",6.5,"35","a british writer struggles to fit in at a high-profile magazine in new york city.","robert b. weide","simon pegg, kirsten dunst, megan fox, kelan pannell",63476,NA
"69",69,"the other boleyn girl",2008,"pg-13",115,"biography, drama, history",6.7,"50","two sisters contend for the affection of king henry viii.","justin chadwick","natalie portman, scarlett johansson, eric bana, jim sturgess",90153,NA
"70",70,"inkheart",2008,"pg",106,"adventure, family, fantasy",6.1,NA,"a young girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.","iain softley","brendan fraser, andy serkis, eliza bennett, sienna guillory",64700,NA
"71",71,"definitely, maybe",2008,"pg-13",112,"comedy, drama, romance",7.2,"59","a political consultant tries to explain his impending divorce and past relationships to his 11-year-old daughter.","adam brooks","ryan reynolds, rachel weisz, abigail breslin, an nguyen",135724,NA
"72",72,"the mummy: tomb of the dragon emperor",2008,"pg-13",112,"action, adventure, fantasy",5.2,"31","in the far east, alex o'connell, the son of famed mummy fighters rick and evy o'connell, unearths the mummy of the first emperor of qin -- a shape-shifting entity cursed by a witch centuries ago.","rob cohen","brendan fraser, jet li, maria bello, michelle yeoh",129242,NA
"73",73,"the duchess",2008,"pg-13",110,"biography, drama, history",6.9,"62","a chronicle of the life of 18th century aristocrat georgiana, duchess of devonshire, who was reviled for her extravagant political and personal life.","saul dibb","keira knightley, ralph fiennes, dominic cooper, charlotte rampling",66769,NA
"74",74,"journey to the center of the earth",2008,"pg",93,"action, adventure, family",5.8,"57","on a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","eric brevig","brendan fraser, josh hutcherson, anita briem, seth meyers",94541,NA
"75",75,"prom night",2008,"pg-13",88,"horror, mystery",3.9,"17","donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.","nelson mccormick","brittany snow, scott porter, jessica stroup, dana davis",29548,NA
"76",76,"the escapist",2008,"not rated",102,"crime, drama, thriller",6.8,"56","frank perry is an institutionalized convict fourteen years into a life sentence without parole. when his estranged daughter falls ill, he is determined to make peace with her before it's ...                see full summary »","rupert wyatt","brian cox, damian lewis, joseph fiennes, seu jorge",15281,NA
"77",77,"bedtime stories",2008,"pg",99,"comedy, family, fantasy",6.1,"33","a hotel handyman's life changes when the lavish bedtime stories he tells his niece and nephew start to magically come true.","adam shankman","adam sandler, keri russell, courteney cox, guy pearce",77058,NA
"78",78,"ponyo",2008,"g",101,"animation, adventure, comedy",7.7,"86","a five year-old boy develops a relationship with ponyo, a goldfish princess who longs to become a human after falling in love with him.","hayao miyazaki, john lasseter, brad lewis, peter sohn","cate blanchett, matt damon, liam neeson, tomoko yamaguchi",95320,NA
"79",79,"marley & me",2008,"pg",115,"comedy, drama, family",7.1,"53","a family learns important life lessons from their adorable, but naughty and neurotic dog.","david frankel","owen wilson, jennifer aniston, eric dane, kathleen turner",126245,NA
"80",80,"synecdoche, new york",2008,"r",124,"comedy, drama",7.5,"67","a theatre struggles with his work, and the women in his life, as he creates a life-size replica of new york city inside a warehouse as part of his new play.","charlie kaufman","philip seymour hoffman, samantha morton, michelle williams, catherine keener",64008,NA
"81",81,"yip man",2008,"r",106,"action, biography, drama",8.1,"59","during the japanese invasion of 1937, when a wealthy martial artist is forced to leave his home and work to support his family, he reluctantly agrees to train others in the art of wing chun for self-defense.","wilson yip","donnie yen, simon yam, siu-wong fan, ka tung lam",185378,NA
"82",82,"bolt",2008,"pg",96,"animation, adventure, comedy",6.9,"67","the canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.","byron howard, chris williams","john travolta, miley cyrus, susie essman, mark walton",159514,NA
"83",83,"10,000 bc",2008,"pg-13",109,"action, adventure, drama",5.1,"34","a prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.","roland emmerich","camilla belle, steven strait, marco khan, cliff curtis",114446,NA
"84",84,"meet the spartans",2008,"pg-13",86,"comedy",2.7,"9","the heroic spartan king leonidas, armed with nothing but leather underwear and a cape, leads a ragtag bunch of 13 spartan misfit warriors to defend their homeland against thousands of ...                see full summary »","jason friedberg, aaron seltzer","sean maguire, kevin sorbo, carmen electra, ken davitian",93217,NA
"85",85,"the ruins",2008,"r",90,"horror",5.9,"44","a group of friends whose leisurely mexican holiday takes a turn for the worse when they, along with a fellow tourist, embark on a remote archaeological dig in the jungle where something evil lives among the ruins.","carter smith","shawn ashmore, jena malone, jonathan tucker, laura ramsey",62829,NA
"86",86,"the rocker",2008,"pg-13",102,"comedy, music",6.2,"53","the rocker tells the story of a failed drummer who is given a second chance at fame. robert ""fish"" fishman is the extremely dedicated and astoundingly passionate drummer for the eighties ...                see full summary »","peter cattaneo","rainn wilson, josh gad, christina applegate, teddy geiger",33889,NA
"87",87,"max payne",2008,"pg-13",100,"action, crime, drama",5.4,"31","coming together to solve a series of murders in new york city are a police detective whose family was slain as part of a conspiracy and an assassin out to avenge her sister's death. the duo will be hunted by the police, the mob, and a ruthless corporation.","john moore","mark wahlberg, mila kunis, beau bridges, ludacris",112658,NA
"88",88,"the bank job",2008,"r",111,"crime, drama, romance",7.3,"69","martine offers terry a lead on a foolproof bank hit on london's baker street. she targets a roomful of safe deposit boxes worth millions in cash and jewelry. but terry and his crew don't realize the boxes also contain a treasure trove of dirty secrets - secrets that will thrust them into a deadly web of corruption and illicit scandal.","roger donaldson","jason statham, saffron burrows, stephen campbell moore, daniel mays",159407,NA
"89",89,"wild child",2008,"pg-13",124,"comedy, drama, romance",6.1,NA,"a rebellious malibu princess is shipped off to a strict english boarding school by her father.","nick moore","emma roberts, aidan quinn, natasha richardson, lexi ainsworth",40682,NA
"90",90,"hunger",2008,"not rated",96,"biography, drama",7.6,"82","irish republican bobby sands leads the inmates of a northern irish prison in a hunger strike.","steve mcqueen","stuart graham, laine megaw, brian milligan, liam mcmahon",56507,NA
"91",91,"disaster movie",2008,"pg-13",87,"comedy",1.9,"15","over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.","jason friedberg, aaron seltzer","carmen electra, vanessa lachey, nicole parker, matt lanter",78369,NA
"92",92,"quarantine",2008,"r",89,"horror, thriller",6,"53","a television reporter and her cameraman are trapped inside a building quarantined by the cdc, after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.","john erick dowdle","jennifer carpenter, steve harris, columbus short, jay hernandez",61390,NA
"93",93,"milk",2008,"r",128,"biography, drama, history",7.6,"84","the story of harvey milk, and his struggles as an american gay activist who fought for gay rights and became california's first openly gay elected official.","gus van sant","sean penn, josh brolin, emile hirsch, diego luna",146015,NA
"94",94,"doomsday",2008,"r",105,"action, sci-fi, thriller",6,"51","a futuristic action thriller where a team of people work to prevent a disaster threatening the future of the human race.","neil marshall","rhona mitra, bob hoskins, alexander siddig, caryn peterson",65685,NA
"95",95,"zombie strippers",2008,"r",94,"comedy, horror, sci-fi",4.1,"45","a zombie epidemic spreads throughout a strip club in nebraska.","jay lee","jenna jameson, robert englund, roxy saint, penny vital",16353,NA
"96",96,"babylon a.d.",2008,"pg-13",90,"action, adventure, sci-fi",5.6,"26","veteran-turned-mercenary toorop takes the high-risk job of escorting a woman from russia to america. little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified messiah.","mathieu kassovitz","vin diesel, michelle yeoh, mélanie thierry, lambert wilson",85957,NA
"97",97,"city of ember",2008,"pg",90,"adventure, family, fantasy",6.5,"58","for generations, the people of the city of ember have flourished in an amazing world of glittering lights. but ember's once powerful generator is failing ... and the great lamps that illuminate the city are starting to flicker.","gil kenan","saoirse ronan, toby jones, bill murray, david ryall",56408,NA
"98",98,"defiance",2008,"r",137,"action, drama, history",7.2,"58","jewish brothers in nazi-occupied eastern europe escape into the belarussian forests, where they join russian resistance fighters, and endeavor to build a village, in order to protect themselves and about one thousand jewish non-combatants.","edward zwick","daniel craig, liev schreiber, jamie bell, alexa davalos",123863,NA
"99",99,"the spirit",2008,"pg-13",103,"action, crime, fantasy",4.8,"30","rookie cop denny colt returns from the beyond as the spirit, a hero whose mission is to fight against the bad forces in central city.","frank miller","gabriel macht, samuel l. jackson, scarlett johansson, jaime king",55704,NA
"100",100,"horton hears a who!",2008,"g",86,"animation, adventure, comedy",6.8,"71","horton the elephant struggles to protect a microscopic community from his neighbors who refuse to believe it exists.","jimmy hayward, steve martino","jim carrey, steve carell, carol burnett, will arnett",113680,NA
