"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"37",37,"love with the proper stranger",1963,"unrated",102,"comedy, drama, romance",7.5,NA,"angie rossini is an innocent italian catholic macy's salesgirl, who discovers she's pregnant from a fling with rocky, a musician. angie finds rocky (who doesn't remember her at first) to ...                see full summary »","robert mulligan","natalie wood, steve mcqueen, edie adams, herschel bernardi",3226,NA
"38",38,"high and low",1963,"not rated",143,"crime, drama, mystery",8.4,NA,"an executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.","akira kurosawa","toshirô mifune, yutaka sada, tatsuya nakadai, kyôko kagawa",20499,NA
"39",39,"diary of a madman",1963,"approved",96,"horror",6.4,NA,"an evil spirit leaves the body of his human host, a criminal on death-row, and sneaks into the body of his next human host, a french magistrate.","reginald le borg","vincent price, nancy kovack, chris warfield, elaine devry",1556,NA
"40",40,"blood feast",1963,"unrated",67,"horror",5.1,NA,"an egyptian caterer kills various women in suburban miami to use their body parts to bring to life a dormant egyptian goddess, while an inept police detective tries to track him down.","herschell gordon lewis","william kerwin, mal arnold, connie mason, lyn bolton",4558,NA
"41",41,"shock corridor",1963,"not rated",101,"drama, mystery",7.5,NA,"bent on winning a pulitzer prize, a journalist commits himself to a mental institution to solve a strange and unclear murder.","samuel fuller","peter breck, constance towers, gene evans, james best",8845,NA
"42",42,"nattvardsgästerna",1963,"not rated",81,"drama",8.1,NA,"a small town priest struggles with his faith.","ingmar bergman","ingrid thulin, gunnar björnstrand, gunnel lindblom, max von sydow",15764,NA
"43",43,"55 days at peking",1963,"unrated",154,"action, adventure, drama",6.8,NA,"during the 1900 boxer rebellion against foreigners in china, u.s. marine major matt lewis, aided by british consul sir arthur robertson, devises a strategy to keep the rebels at bay until an international military relief force arrives.","nicholas ray, guy green","charlton heston, ava gardner, david niven, flora robson",4954,NA
"44",44,"spencer's mountain",1963,"approved",118,"drama, family",7.1,NA,"clay spencer is a hard-working man who loves his wife and large family. he is respected by his neighbors and always ready to give them a helping hand. although not a churchgoer, he even ...                see full summary »","delmer daves","henry fonda, maureen o'hara, james macarthur, donald crisp",1993,NA
"45",45,"lilies of the field",1963,"unrated",94,"drama",7.7,NA,"a traveling handyman becomes the answer to the prayers of nuns who wish to build a chapel in the desert.","ralph nelson","sidney poitier, lilia skala, lisa mann, isa crino",7254,NA
"46",46,"the thrill of it all",1963,"approved",108,"comedy, romance",7,NA,"a housewife's sudden rise to fame as a soap spokesperson leads to chaos in her home life.","norman jewison","doris day, james garner, arlene francis, edward andrews",3607,NA
"47",47,"murder at the gallop",1963,"approved",81,"comedy, crime, drama",7.3,NA,"when a wealthy old man appears to have been ""frightened to death"" by a cat, miss marple suspects one of his four relatives, all heirs to his estate, of his murder.","george pollock","margaret rutherford, stringer davis, robert morley, flora robson",3949,NA
"48",48,"the list of adrian messenger",1963,"not rated",98,"mystery",7,NA,"a former intelligence officer is tasked by the heir to the gleneyre estate to investigate the unusual deaths of a disparate group of eleven men on a list.","john huston","kirk douglas, robert mitchum, tony curtis, burt lancaster",3841,NA
"49",49,"evil eye",1963,"not rated",86,"mystery, thriller",7.1,NA,"a tourist witnesses a murder and finds herself caught up in a series of bloody killings.","mario bava","letícia román, john saxon, valentina cortese, titti tomaino",2887,NA
"50",50,"the fire within",1963,"not rated",108,"drama",8,NA,"alain leroy is having a course of treatment in a private hospital because of his problem with alcohol. although he is constantly distressed, he leaves the hospital and tries to meet good ...                see full summary »","louis malle","maurice ronet, léna skerla, yvonne clech, hubert deschamps",6170,NA
"51",51,"le doulos",1963,"not rated",108,"crime, thriller",7.9,NA,"burglar maurice faugel has just finished his sentence. he murders gilbert vanovre, a receiver, and steals the loot of a break-in. he is also preparing a house-breaking, and his friend ...                see full summary »","jean-pierre melville","jean-paul belmondo, serge reggiani, jean desailly, rené lefèvre",6875,NA
"52",52,"4 for texas",1963,"approved",124,"western, comedy",5.6,NA,"zack thomas is a tough guy who hooks up with joe jarrett to open a casino.","robert aldrich","frank sinatra, dean martin, anita ekberg, ursula andress",2466,NA
"53",53,"the incredible journey",1963,"g",80,"adventure, drama, family",7.1,NA,"the story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. can they find their way home?","fletcher markle","émile genest, john drainie, tommy tweed, sandra scott",3146,NA
"54",54,"the whip and the body",1963,"unrated",87,"horror",6.9,NA,"in the 19th century, a sadistic nobleman terrorizes the members of his family. he is found dead, but his ghost soon returns to haunt the residents of his castle.","mario bava","daliah lavi, christopher lee, tony kendall, ida galli",2564,NA
"55",55,"move over, darling",1963,"approved",103,"comedy, romance",7,NA,"after five years lost at sea, a missing wife thought long dead returns just after her husband remarries.","michael gordon","doris day, james garner, polly bergen, thelma ritter",3986,NA
"56",56,"this sporting life",1963,"not rated",134,"drama, sport",7.8,NA,"despite success on the field, a rising rugby star senses the emerging emptiness of his life as his inner angst begins to materialize through aggression and brutality, so he attempts to woo his landlady in hopes of finding reason to live.","lindsay anderson","richard harris, rachel roberts, alan badel, william hartnell",4867,NA
"57",57,"le petit soldat",1963,"not rated",88,"war, drama",7.4,"97","during the algerian war, a man and woman from opposing sides fall in love with one another.","jean-luc godard","anna karina, michel subor, henri-jacques huet, paul beauvais",4482,NA
"58",58,"the v.i.p.s",1963,"not rated",119,"drama",6.3,NA,"fog delays a group of travelers headed for new york. they wait at the v.i.p. lounge of london airport, each at a moment of crisis in his or her life.","anthony asquith","elizabeth taylor, richard burton, louis jourdan, elsa martinelli",2755,NA
"59",59,"any number can win",1963,NA,118,"crime, drama, romance",7.4,NA,"charles (jean gabin), a sixtyish career criminal fresh out of jail, rejects his wife's plan for a quiet life of bourgeois respectability. he enlists a former cellmate, francis (alain delon)...                see full summary »","henri verneuil","jean gabin, alain delon, claude cerval, viviane romance",2151,NA
"60",60,"winnetou",1963,NA,91,"western, adventure",6.9,NA,"when violent conflict breaks out between greedy railroaders and a tribe of mescalero apaches, only two men, destined to be blood brothers, can prevent all-out war: chief's son winnetou and german engineer old shatterhand.","harald reinl","lex barker, pierre brice, marie versini, mario adorf",3003,NA
"61",61,"son of flubber",1963,"approved",100,"comedy, sci-fi, family",6.1,NA,"when professor brainard experiments further on flubber derivatives, he gets in trouble and only his students can help.","robert stevenson","fred macmurray, nancy olson, keenan wynn, tommy kirk",2116,NA
"62",62,"the ugly american",1963,NA,120,"adventure, drama, thriller",6.8,NA,"an ambitious scholar becomes the ambassador of sarkan, a southeast asian country where civil war is brewing.","george englund","marlon brando, eiji okada, sandra church, pat hingle",1481,NA
"63",63,"the wrong arm of the law",1963,"unrated",94,"comedy, crime",6.8,NA,"the crooks in london know how it works. no one carries guns and no one resists the police. then a new gang appears that go one better. they dress as police and steal from the crooks. this ...                see full summary »","cliff owen","peter sellers, lionel jeffries, bernard cribbins, davy kaye",1326,NA
"64",64,"promises..... promises!",1963,NA,75,"comedy, drama",5.2,NA,"after a drunken spree on a cruise ship, two women discover that they're pregnant, and set out to find who the fathers are.","king donovan","jayne mansfield, marie mcdonald, tommy noonan, mickey hargitay",294,NA
"65",65,"summer magic",1963,"approved",110,"comedy, family, musical",7.1,NA,"a bostonian widow moves with her kids to the country.","james neilson","hayley mills, dorothy mcguire, burl ives, deborah walley",1791,NA
"66",66,"pt 109",1963,"approved",140,"biography, drama, war",6.5,NA,"during ww2, lieut. john f. kennedy takes command of pt 109 to fight the japanese in the solomon islands.","leslie h. martinson","cliff robertson, robert culp, ty hardin, james gregory",1830,NA
"67",67,"the sadist",1963,"unrated",92,"thriller",6.8,NA,"three people driving into los angeles for a dodgers game have car trouble and pull off into an old wrecking yard where they are held at bay by a bloodthirsty psycho and his crazy girlfriend.","james landis","arch hall jr., helen hovey, richard alden, marilyn manning",1905,NA
"68",68,"the victors",1963,NA,175,"war, drama",7.1,NA,"intelligent, sprawling saga of a squad of american soldiers, following them through europe during world war ii.","carl foreman","vince edwards, albert finney, george hamilton, melina mercouri",1159,NA
"69",69,"billy liar",1963,"not rated",98,"comedy, drama, romance",7.4,"82","a lazy, irresponsible young clerk in provincial northern england lives in his own fantasy world and makes emotionally immature decisions as he alienates friends and family.","john schlesinger","tom courtenay, julie christie, wilfred pickles, mona washbourne",4670,NA
"70",70,"the three lives of thomasina",1963,"approved",97,"drama, family",7.3,NA,"thomasina the cat brings a family together, through her mysterious death and reappearance.","don chaffey","patrick mcgoohan, susan hampshire, laurence naismith, jean anderson",1785,NA
"71",71,"a child is waiting",1963,"approved",102,"drama",7.3,NA,"psychologist dr. matthew clark is the head of the crawthorne state training institute, one of the first boarding schools for developmentally challenged children. dr. clark is sympathetic ...                see full summary »","john cassavetes","burt lancaster, judy garland, gena rowlands, steven hill",1997,NA
"72",72,"fun in acapulco",1963,"pg",97,"comedy, music",5.8,NA,"mike works on a boat in acapulco. when the bratty daughter of the boat owner gets him fired, mike must find new work. little boy rauol helps him get a job as a lifeguard and singer at a ...                see full summary »","richard thorpe","elvis presley, ursula andress, elsa cárdenas, paul lukas",2234,NA
"73",73,"the prize",1963,"tv-pg",134,"crime, drama, mystery",6.8,NA,"as the nobel prize winners come to stockholm to receive their awards, their lives are overturned and perturbed in various ways.","mark robson","paul newman, edward g. robinson, elke sommer, diane baker",3378,NA
"74",74,"paranoiac",1963,"not rated",80,"drama, horror, mystery",7,NA,"loosely based on josephine tey's ""brat farrar;"" a man long believed dead returns to the family estate to claim his inheritance.","freddie francis","janette scott, oliver reed, sheila burrell, maurice denham",1799,NA
"75",75,"sunday in new york",1963,"approved",105,"comedy, romance",6.8,NA,"eileen is 22 and is smarting from her breakup with russ. she comes to new york to visit her brother, adam, who is an airline pilot. eileen confides to her brother that she thinks she may be...                see full summary »","peter tewksbury","rod taylor, jane fonda, cliff robertson, robert culp",1974,NA
"76",76,"beach party",1963,"not rated",101,"comedy, musical, romance",5.8,NA,"""beach party"" was the first of of a series of seven related aip beach party films. the others are muscle beach party, bikini beach, pajama party, beach blanket bingo, how to stuff a wild bikini and the ghost in the invisible bikini.","william asher","robert cummings, dorothy malone, frankie avalon, annette funicello",1513,NA
"77",77,"it happened at the world's fair",1963,"not rated",105,"comedy, musical, romance",6.1,NA,"mike and danny fly a crop duster, but because of danny's gambling debts, a local sheriff seizes it. trying to earn money, they hitch-hike to the world's fair in seattle. while danny tries ...                see full summary »","norman taurog","elvis presley, joan o'brien, gary lockwood, vicky tiu",1897,NA
"78",78,"have figure, will travel",1963,NA,75,"drama",3.1,NA,"carol and susan are avid nudists, so when carol's rich father takes a trip to south america, she and susan decide to take his yacht on a cruise with an unsuspecting friend down the atlantic coast to visit various cities and nudist camps.","leo orenstein","susan baxter, carol mackenzie, marge anderson, john calhoun",13,NA
"79",79,"the executioner",1963,"not rated",90,"drama, comedy",8.1,NA,"an undertaker gets married to an old executioner's daughter and, although he doesn't like it, must continue the profession of his father-in-law after his retirement.","luis garcía berlanga","nino manfredi, emma penella, josé isbert, josé luis lópez vázquez",4064,NA
"80",80,"the cardinal",1963,"approved",175,"drama, history, war",6.8,NA,"a young catholic priest from boston confronts bigotry, naziism, and his own personal conflicts as he rises to the office of cardinal.","otto preminger","tom tryon, john huston, romy schneider, carol lynley",1939,NA
"81",81,"a new kind of love",1963,"unrated",110,"comedy, romance",6,NA,"the fashion industry and paris provide the setting for a comedy surrounding the mistaken impression that joanne woodward is a high-priced call girl. paul newman is the journalist interviewing her for insights on her profession.","melville shavelson","paul newman, joanne woodward, thelma ritter, eva gabor",985,NA
"82",82,"who's minding the store?",1963,"approved",90,"comedy",6.8,NA,"norman phiffier works as a store clerk in a large department store. clumsy and inept, he can't do anything right. boy are they in trouble!","frank tashlin","jerry lewis, jill st. john, ray walston, john mcgiver",1792,NA
"83",83,"matango",1963,"unrated",89,"drama, horror, mystery",6.6,NA,"shipwrecked survivors slowly transform into mushrooms.","ishirô honda","akira kubo, kumi mizuno, hiroshi koizumi, kenji sahara",1972,NA
"84",84,"maniac",1963,NA,86,"crime, horror, mystery",5.7,NA,"an american painter has an affair with a bar owner in a french village and agrees to help her murderer husband escape from a prison for the criminally insane.","michael carreras","kerwin mathews, nadia gray, donald houston, liliane brousse",584,NA
"85",85,"summer holiday",1963,"approved",107,"comedy, musical",6.1,NA,"a fabulous 60s musical - 4 london bus mechanics strike up a deal with london transport. they do up a double decker london bus, drive it around europe as a hotel and if they make it they ...                see full summary »","peter yates","cliff richard, lauri peters, melvyn hayes, una stubbs",1102,NA
"86",86,"monsieur gangster",1963,NA,105,"comedy, action, crime",7.9,NA,"ex-gangster fernand (lino ventura) receives a call from a dying friend, a mob boss nicknamed ""the mexican"". the doomed mobster talks fernand into taking care of some criminal business and ...                see full summary »","georges lautner","lino ventura, bernard blier, francis blanche, claude rich",4325,NA
"87",87,"bay of angels",1963,"not rated",90,"drama, romance",7.4,"76","jean is a clerk in a bank. his colleague caron is a gambler and gives him the virus. in the casinos, jean meets jackie. their love affair will follow their luck at the roulette.","jacques demy","jeanne moreau, claude mann, paul guers, henri nassiet",2066,NA
"88",88,"the raiders",1963,"approved",75,"action, drama, western",5.4,NA,"wild bill hickok, buffalo bill and calamity jane help a texas rancher against the railroad.","herschel daugherty","brian keith, robert culp, judi meredith, jim mcmullan",114,NA
"89",89,"i could go on singing",1963,"not rated",100,"drama, musical",7,NA,"jenny bowman is a successful singer who, while on an engagement at the london palladium, visits david donne to see her son matt again, spending a few glorious days with him while his father...                see full summary »","ronald neame","judy garland, dirk bogarde, jack klugman, aline macmahon",1083,NA
"90",90,"showdown",1963,NA,79,"western",6.3,NA,"a cowboy has to get 12,000 dollars in stolen bonds from the ex-girlfriend of his partner, or the gang holding him hostage will kill him.","r.g. springsteen","audie murphy, kathleen crowley, charles drake, harold j. stone",237,NA
"91",91,"come blow your horn",1963,"not rated",112,"comedy, musical",6.2,NA,"leaving home, young buddy baker arrives unannounced at the luxurious manhattan apartment of his older brother, alan, a swinging girl chasing bachelor who prefers his carefree life to ...                see full summary »","bud yorkin","frank sinatra, lee j. cobb, molly picon, barbara rush",884,NA
"92",92,"soldier in the rain",1963,NA,88,"comedy, drama, romance",7,NA,"the bond of friendship between a worldly-wise army master sergeant and his naive worshiper.","ralph nelson","steve mcqueen, jackie gleason, tuesday weld, tony bill",1240,NA
"93",93,"captain newman, m.d.",1963,"approved",126,"comedy, drama, war",7,NA,"in 1944, an army doctor is in charge of a neuropsychiatric ward at an army air corps hospital in arizona and he must deal with a variety of tough cases.","david miller","gregory peck, tony curtis, angie dickinson, eddie albert",1830,NA
"94",94,"scum of the earth",1963,"not rated",75,"drama, thriller",5.5,NA,"a naive and innocent teenage girl is blackmailed into modeling in the nude for a photographer who is in league with a teenage gang whose boss illegally sells photos of teenage girls being abused and degraded.","herschell gordon lewis","william kerwin, allison louise downe, lawrence j. aberwood, sandra sinclair",424,NA
"95",95,"palm springs weekend",1963,"unrated",100,"comedy, drama",6,NA,"set in palm springs during a long, fun-filled weekend where several los angeles college students flock to spring break, centering on jim who finds romance with bunny, the daughter of palm ...                see full summary »","norman taurog","troy donahue, connie stevens, ty hardin, stefanie powers",635,NA
"96",96,"teerenpeliä",1963,NA,88,"comedy",5,NA,"add a plot","aarne tarkas","pirkko mannola, brita koivunen, esa laukka, heikki aarva",30,NA
"97",97,"the wheeler dealers",1963,NA,107,"comedy",6.6,NA,"big time texas wheeler dealer (ivy league educated, but plays dumb) runs out of money and goes to nyc to raise 1.5 million.","arthur hiller","lee remick, james garner, phil harris, chill wills",875,NA
"98",98,"kings of the sun",1963,"approved",108,"adventure, drama, history",6.3,NA,"on the coast of the gulf of mexico, the native american tribe of chief black eagle clashes with the mayan tribe of king balam.","j. lee thompson","yul brynner, george chakiris, shirley anne field, richard basehart",1307,NA
"99",99,"horror castle",1963,"unrated",84,"horror",5.9,NA,"women are being tortured to death with various torture devices in the dungeon of an old castle by a deformed, hooded, holocaust survivor.","antonio margheriti","rossana podestà, georges rivière, christopher lee, laura nucci",843,NA
"100",100,"take her, she's mine",1963,"approved",98,"comedy",6.4,NA,"a father's attempts to protect his college-age daughter from trouble backfire, and he finds himself in the middle of scandal after scandal.","henry koster","james stewart, sandra dee, audrey meadows, robert morley",955,NA
