"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"20",20,"fatal attraction",1987,"r",119,"drama, thriller",6.9,"67","a married man's one-night stand comes back to haunt him when that lover begins to stalk him and his family.","adrian lyne","michael douglas, glenn close, anne archer, ellen latzen",60794,NA
"21",21,"prince of darkness",1987,"r",102,"horror",6.7,"50","a research team finds a mysterious cylinder in a deserted church. if opened, it could mean the end of the world.","john carpenter","donald pleasence, lisa blount, jameson parker, victor wong",28403,NA
"22",22,"over the top",1987,"pg",93,"action, drama, sport",5.7,NA,"tough trucker lincoln hawk is determined to win back his son and triumph at the world arm wrestling championships.","menahem golan","sylvester stallone, robert loggia, susan blakely, rick zumwalt",41203,NA
"23",23,"can't buy me love",1987,"pg-13",94,"comedy, drama, romance",6.7,"36","a nerdy outcast secretly pays the most popular girl in school one thousand dollars to be his girlfriend.","steve rash","patrick dempsey, amanda peterson, courtney gains, tina caspary",26513,NA
"24",24,"planes, trains & automobiles",1987,"r",93,"comedy",7.6,"72","a man must struggle to travel home for thanksgiving with an obnoxious slob of a shower curtain ring salesman as his only companion.","john hughes","steve martin, john candy, laila robins, michael mckean",99440,NA
"25",25,"wall street",1987,"r",126,"crime, drama",7.4,"56","a young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider who takes the youth under his wing.","oliver stone","charlie sheen, michael douglas, tamara tunie, franklin cover",126850,NA
"26",26,"angel heart",1987,"r",113,"horror, mystery, thriller",7.3,NA,"a private investigator is hired by a man who calls himself louis cyphre to track down a singer named johnny favorite. but the investigation takes an unexpected and somber turn.","alan parker","mickey rourke, robert de niro, lisa bonet, charlotte rampling",67879,NA
"27",27,"near dark",1987,"r",94,"action, crime, drama",7,NA,"a small-town farmer's son reluctantly joins a traveling group of vampires after he is turned on by a beautiful drifter.","kathryn bigelow","adrian pasdar, jenny wright, lance henriksen, bill paxton",27706,NA
"28",28,"the gate",1987,"pg-13",85,"fantasy, horror",6,NA,"kids, left home alone, accidentally unleashes a horde of malevolent, pint-sized demons from a mysterious hole in their suburban backyard.","tibor takács","stephen dorff, christa denton, louis tripp, kelly rowan",11579,NA
"29",29,"raising arizona",1987,"pg-13",94,"comedy, crime",7.4,"57","when a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.","joel coen, ethan coen","nicolas cage, holly hunter, trey wilson, john goodman",108135,NA
"30",30,"some kind of wonderful",1987,"pg-13",95,"drama, romance",7.1,"55","when keith goes out with amanda, the girl of his dreams, amanda's ex-boyfriend plans to get back at keith. meanwhile, keith's best friend, tomboy watts, realizes she has feelings for keith.","howard deutch","eric stoltz, mary stuart masterson, lea thompson, craig sheffer",22053,NA
"31",31,"no way out",1987,"r",114,"action, crime, drama",7.1,"77","a coverup and witchhunt occur after a politician accidentally kills his mistress.","roger donaldson","kevin costner, gene hackman, sean young, will patton",28878,NA
"32",32,"harry and the hendersons",1987,"pg",110,"comedy, family, fantasy",5.9,"42","the henderson family adopt a friendly sasquatch but have a hard time trying to keep the legend of 'bigfoot' a secret.","william dear","john lithgow, melinda dillon, margaret langrick, joshua rudoy",26310,NA
"33",33,"mannequin",1987,"pg",90,"comedy, fantasy, romance",5.8,NA,"a young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. finding the mannequin in a store window, he gets a job there and his creation comes to life.","michael gottlieb","andrew mccarthy, kim cattrall, estelle getty, james spader",24763,NA
"34",34,"innerspace",1987,"pg",120,"action, adventure, comedy",6.8,"66","a hapless store clerk must foil criminals to save the life of the man who, miniaturized in a secret experiment, was accidentally injected into him.","joe dante","dennis quaid, martin short, meg ryan, kevin mccarthy",45495,NA
"35",35,"moonstruck",1987,"pg",102,"comedy, drama, romance",7.1,"83","loretta castorini, a book keeper from brooklyn, new york, finds herself in a difficult situation when she falls for the brother of the man she has agreed to marry.","norman jewison","cher, nicolas cage, olympia dukakis, danny aiello",38810,NA
"36",36,"the living daylights",1987,"pg",130,"action, adventure, thriller",6.7,"60","james bond is living on the edge to stop an evil arms dealer from starting another world war. bond crosses all seven continents in order to stop the evil whitaker and general koskov.","john glen","timothy dalton, maryam d'abo, jeroen krabbé, joe don baker",74671,NA
"37",37,"bad taste",1987,"not rated",91,"comedy, horror, sci-fi",6.7,NA,"the population of a small town disappears and is replaced by aliens that chase human flesh for their intergalactic fast-food chain.","peter jackson","terry potter, pete o'herne, craig smith, mike minett",38760,NA
"38",38,"less than zero",1987,"r",98,"crime, drama",6.4,NA,"a college freshman returns to l.a. for the holidays at his ex-girlfriend's request, but discovers that his former best friend has an out-of-control drug habit.","marek kanievska","andrew mccarthy, jami gertz, robert downey jr., james spader",15557,NA
"39",39,"the last emperor",1987,"pg-13",163,"biography, drama, history",7.8,"76","the story of the final emperor of china.","bernardo bertolucci","john lone, joan chen, peter o'toole, ruocheng ying",76907,NA
"40",40,"jaws: the revenge",1987,"pg-13",89,"adventure, horror, thriller",2.9,"15","chief brody's widow believes that her family is deliberately being targeted by another shark in search of revenge.","joseph sargent","lorraine gary, lance guest, mario van peebles, karen young",33635,NA
"41",41,"summer school",1987,"pg-13",97,"comedy, romance",6.5,"27","a high-school gym teacher has big plans for the summer, but is forced to cancel them to teach a ""bonehead"" english class for misfit goof-off students. fortunately, his unconventional brand ...                see full summary »","carl reiner","mark harmon, kirstie alley, robin thomas, patrick labyorteaux",14119,NA
"42",42,"good morning, vietnam",1987,"r",121,"biography, comedy, drama",7.3,NA,"in 1965, an unorthodox and irreverent dj named adrian cronauer begins to shake up things when he is assigned to the u.s. armed services radio station in vietnam.","barry levinson","robin williams, forest whitaker, tung thanh tran, chintara sukapatana",107526,NA
"43",43,"nekromantik",1987,"not rated",75,"horror",5.1,NA,"a street sweeper who cleans up after grisly accidents brings home a full corpse for him and his wife to enjoy sexually, but is dismayed to see that his wife prefers the corpse over him.","jörg buttgereit","bernd daktari lorenz, beatrice manowski, harald lundt, colloseo schulzendorf",6776,NA
"44",44,"wings of desire",1987,"pg-13",128,"drama, fantasy, romance",8.1,"79","an angel tires of overseeing human activity and wishes to become human when he falls in love with a mortal.","wim wenders","bruno ganz, solveig dommartin, otto sander, curt bois",51838,NA
"45",45,"la bamba",1987,"pg-13",108,"biography, drama, music",6.8,"65","biographical story of the rise from nowhere of early rock and roll singer ritchie valens who died at age 17 in a plane crash with buddy holly and the big bopper.","luis valdez","lou diamond phillips, esai morales, rosanna desoto, elizabeth peña",22961,NA
"46",46,"3 men and a baby",1987,"pg",102,"comedy, drama, family",5.9,NA,"three bachelors find themselves forced to take care of a baby left by one of the guys' girlfriends.","leonard nimoy","tom selleck, steve guttenberg, ted danson, nancy travis",39741,NA
"47",47,"creepshow 2",1987,"r",92,"comedy, fantasy, horror",6,"39","three more bone-chilling tales that include a vengeful wooden native american, a monstrous blob in a lake, and a hitchhiker who wants revenge and will not die.","michael gornick","george kennedy, lois chiles, domenick john, tom savini",17679,NA
"48",48,"beverly hills cop ii",1987,"r",100,"action, comedy, crime",6.5,"48","axel foley returns to beverly hills to help taggart and rosewood investigate chief bogomil's near-fatal shooting and the series of ""alphabet crimes"" associated with it.","tony scott","eddie murphy, judge reinhold, jürgen prochnow, ronny cox",91494,NA
"49",49,"*batteries not included",1987,"pg",106,"comedy, family, fantasy",6.6,NA,"apartment block tenants seek the aid of alien mechanical life-forms to save their building from demolition.","matthew robbins","hume cronyn, jessica tandy, frank mcrae, elizabeth peña",25476,NA
"50",50,"cherry 2000",1987,"pg-13",99,"action, adventure, comedy",5.4,NA,"in the year 2017, a rich man travels to the ends of the earth to find that the perfect woman is always under his nose. when successful businessman sam treadwell finds that his animatronic ...                see full summary »","steve de jarnatt","melanie griffith, david andrews, pamela gidley, jennifer balgobin",7278,NA
"51",51,"dragnet",1987,"pg-13",106,"comedy, crime",5.9,NA,"the equally-straight-laced and ""by the book"" nephew of joe friday must work with his more laid-back partner to solve a mystery.","tom mankiewicz","dan aykroyd, tom hanks, christopher plummer, harry morgan",27535,NA
"52",52,"square dance",1987,"pg-13",112,"drama, romance",6.1,NA,"gemma is 13 years old lives with her grandpa in the country, she has for many years. one day her mother shows up, and wants to take gemma to the city. her mother is married now, and can ...                see full summary »","daniel petrie","jason robards, jane alexander, winona ryder, rob lowe",737,NA
"53",53,"hard ticket to hawaii",1987,"r",96,"action, thriller",4.6,NA,"in molokai, two undercover drug enforcement agents are after a vicious drug kingpin, but on the way, they will also have to deal with a contaminated giant python.","andy sidaris","ronn moss, dona speir, hope marie carlton, harold diamond",2485,NA
"54",54,"baby boom",1987,"pg",110,"comedy, drama, romance",6.1,"53","the life of super-yuppie j.c. is thrown into turmoil when she inherits a baby from a distant relative.","charles shyer","diane keaton, sam shepard, harold ramis, kristina kennedy",11492,NA
"55",55,"flowers in the attic",1987,"pg-13",93,"drama, mystery, thriller",5.7,NA,"children are hidden away in the attic by their conspiring mother and grandmother.","jeffrey bloom","louise fletcher, victoria tennant, kristy swanson, jeb stuart adams",8037,NA
"56",56,"the pick-up artist",1987,"pg-13",81,"comedy, crime, drama",5.2,NA,"a womanizer meets his match when he falls for a woman in debt to the mafia.","james toback","molly ringwald, robert downey jr., dennis hopper, danny aiello",5385,NA
"57",57,"withnail & i",1987,"r",107,"comedy, drama",7.8,NA,"in 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.","bruce robinson","richard e. grant, paul mcgann, richard griffiths, ralph brown",33508,NA
"58",58,"the brave little toaster",1987,"not rated",90,"animation, adventure, comedy",7.3,NA,"a group of dated appliances embarks on a journey to the city to find its master after being abandoned in its cabin in the woods.","jerry rees","jon lovitz, timothy stack, timothy e. day, thurl ravenscroft",20950,NA
"59",59,"superman iv: the quest for peace",1987,"pg",90,"action, adventure, family",3.7,"22","the man of steel crusades for nuclear disarmament and meets lex luthor's latest creation, nuclear man.","sidney j. furie","christopher reeve, gene hackman, margot kidder, jackie cooper",36022,NA
"60",60,"the secret of my succe$s",1987,"pg-13",111,"comedy, romance",6.5,"36","a talented young man can't get an executive position without rising through the ranks, so he comes up with a shortcut, which also benefits his love life.","herbert ross","michael j. fox, helen slater, richard jordan, margaret whitton",24787,NA
"61",61,"maurice",1987,"r",140,"drama, romance",7.7,"74","after his lover rejects him, a young man trapped by the oppressiveness of edwardian society tries to come to terms with and accept his sexuality.","james ivory","james wilby, rupert graves, hugh grant, denholm elliott",11973,NA
"62",62,"roxanne",1987,"pg",107,"comedy, romance",6.6,NA,"the large-nosed c.d. bales is in love with the beautiful roxanne; she falls for his personality but another man's looks.","fred schepisi","steve martin, daryl hannah, rick rossovich, shelley duvall",34931,NA
"63",63,"teen wolf too",1987,"pg",95,"comedy, fantasy",3.2,"8","todd howard is a struggling teenager. nothing seems to be going very well for him, until he turns into a wolf.","christopher leitch","jason bateman, kim darby, john astin, paul sand",8947,NA
"64",64,"house ii: the second story",1987,"pg-13",88,"comedy, fantasy, horror",5.4,NA,"the new owner of a sinister house gets involved with reanimated corpses and demons searching for an ancient aztec skull with magic powers.","ethan wiley                  :arye gross, jonathan","arye gross, jonathan stark, royal dano, bill maher",8372,NA
"65",65,"someone to watch over me",1987,"r",106,"crime, drama, romance",6.1,NA,"a married new york cop falls for the socialite murder witness he's been assigned to protect.","ridley scott","tom berenger, mimi rogers, lorraine bracco, jerry orbach",7903,NA
"66",66,"throw momma from the train",1987,"pg-13",88,"comedy, crime, thriller",6.2,NA,"a bitter ex-husband and a put-upon momma's boy both want their respective former spouse and mother dead. who will pull it off?","danny devito","danny devito, billy crystal, kim greist, anne ramsey",28675,NA
"67",67,"the lighthorsemen",1987,"pg",131,"drama, war",7,NA,"in 1917 when the british forces are bogged down in front of the turkish and german lines in palestine they rely on the australian light horse regiment to break the deadlock.","simon wincer","peter phelps, nick waters, john larking, john heywood",1291,NA
"68",68,"project x",1987,"pg",108,"comedy, drama, sci-fi",6.1,NA,"an air force pilot joins a top secret military experiment involving chimps, but begins to suspect there might be something more to the mysterious ""project x"".","jonathan kaplan","matthew broderick, helen hunt, willie, okko",8923,NA
"69",69,"the hidden",1987,"r",96,"action, crime, horror",7,NA,"law abiding people suddenly become violent criminals. a cop and an fbi agent race for answers in this sci-fi thriller.","jack sholder","kyle maclachlan, michael nouri, claudia christian, clarence felder",14058,NA
"70",70,"dolls",1987,"r",77,"fantasy, horror",6.3,NA,"a group of people stop by a mansion during a storm and discover two magical toy makers and their haunted collection of dolls.","stuart gordon","ian patrick williams, carolyn purdy-gordon, carrie lorraine, guy rolfe",7179,NA
"71",71,"hamburger hill",1987,"r",110,"action, drama, thriller",6.7,NA,"a very realistic interpretation of one of the bloodiest battles of the vietnam war.","john irvin","anthony barrile, michael boatman, don cheadle, michael dolan",20240,NA
"72",72,"white water summer",1987,"pg",90,"adventure, drama",6.2,NA,"the story of a shy boy who gets convinced by his parents to spend a few summer days in the mountains. so, he joins a group, and the vacation begins. unfortunately, things turn out to be a little tough for our small friend.","jeff bleckner","kevin bacon, sean astin, jonathan ward, k.c. martel",4367,NA
"73",73,"the stepfather",1987,"r",89,"horror, thriller",6.8,NA,"after murdering his entire family, a man remarries a widow with a teenage daughter in another town and prepares to do it all over again.","joseph ruben","terry o'quinn, jill schoelen, shelley hack, charles lanyer",10043,NA
"74",74,"my best friend's birthday",1987,NA,36,"comedy",5.7,NA,"it's mickey's birthday and his girlfriend just left him, so that's when his friend clarence shows him a birthday he'll never forget.","quentin tarantino","craig hamann, quentin tarantino, crystal shaw martell, allen garfield",3230,NA
"75",75,"street trash",1987,"unrated",91,"comedy, horror",6.2,NA,"a liquor store owner sells alcoholic beverages to homeless people, unaware of what the bottles actually contain: toxic brew.","james m. muro","mike lackey, bill chepil, vic noto, mark sferrazza",6906,NA
"76",76,"cry freedom",1987,"pg",157,"biography, drama, history",7.5,"59","south african journalist donald woods is forced to flee the country, after attempting to investigate the death in custody of his friend, the black activist steve biko.","richard attenborough","denzel washington, kevin kline, josette simon, wabei siyolwe",10735,NA
"77",77,"like father like son",1987,"pg-13",96,"comedy, fantasy",5.1,NA,"a mysterious potion switches the personalities of a buttoned up doctor and his laid back son.","rod daniel","dudley moore, kirk cameron, margaret colin, catherine hicks",4836,NA
"78",78,"barfly",1987,"r",100,"comedy, drama, romance",7.3,NA,"based on the life of successful poet charles bukowski and his exploits in hollywood during the 60s, 70s, and 80s.","barbet schroeder","mickey rourke, faye dunaway, alice krige, jack nance",15737,NA
"79",79,"police academy 4: citizens on patrol",1987,"pg",88,"comedy, crime",4.8,NA,"the misfit police academy (1984) graduates now are assigned to train a group of civilian volunteers to fight crime once again plaguing the streets.","jim drake","steve guttenberg, bubba smith, michael winslow, david graf",34155,NA
"80",80,"death wish 4: the crackdown",1987,"r",99,"action, crime, drama",5.3,NA,"architect/vigilante paul kersey takes on the members of a vicious los angeles drug cartel to stop the flow of drugs after his girlfriend's daughter dies from an overdose.","j. lee thompson","charles bronson, kay lenz, john p. ryan, perry lopez",6831,NA
"81",81,"opera",1987,"r",107,"horror, mystery, thriller",7.1,NA,"a young opperata is stalked by a deranged fan bent on killing the people associated with her to claim her for himself.","dario argento","cristina marsillach, ian charleson, urbano barberini, daria nicolodi",10919,NA
"82",82,"suspect",1987,"r",121,"crime, drama, thriller",6.6,NA,"a judge commits suicide, and his secretary is found murdered. a homeless deaf-mute man, carl anderson is arrested for her murder. public defender kathleen is assigned by the court as his ...                see full summary »","peter yates","cher, dennis quaid, liam neeson, john mahoney",7557,NA
"83",83,"broadcast news",1987,"r",133,"comedy, drama, romance",7.2,"84","take two rival television reporters: one handsome, one talented, both male. add one producer, female. mix well, and watch the sparks fly.","james l. brooks","william hurt, albert brooks, holly hunter, robert prosky",22905,NA
"84",84,"three o'clock high",1987,"pg-13",101,"comedy",7.2,NA,"a nerd gets himself in hot water with the new bully, a quiet bad boy who challenges him to fight on the grounds of their high school after the day's end.","phil joanou","casey siemaszko, annie ryan, richard tyson, stacey glick",9038,NA
"85",85,"ernest goes to camp",1987,"pg",92,"comedy, family",5.5,NA,"ernest, a lovable loser who works as a summer camp handyman and dreams of becoming a guidance councilor, must find a way to inspire a group of juvenile delinquents as well as stop a shady strip mining company from closing the camp.","john r. cherry iii","jim varney, victoria racimo, john vernon, iron eyes cody",9571,NA
"86",86,"au revoir les enfants",1987,"pg",104,"drama, war",8,NA,"a french boarding school run by priests seems to be a haven from world war ii until a new student arrives. he becomes the roommate of top student in his class. rivals at first, the roommates form a bond and share a secret.","louis malle","gaspard manesse, raphael fejtö, francine racette, stanislas carré de malberg",26122,NA
"87",87,"slumber party massacre ii",1987,"r",77,"comedy, horror, music",4.4,NA,"courtney bates, the younger sister of valerie, and her friends go to their condo for a weekend getaway, but courtney can't get rid of the haunting feeling that a supernatural rockabilly driller killer is coming to murder them all.","deborah brock","crystal bernard, jennifer rhodes, kimberly mcarthur, patrick lowe",2891,NA
"88",88,"hot pursuit",1987,"pg-13",93,"comedy",5.8,NA,"young danny is following his rich girlfriend's family to the caribbean. but suddenly he simply must take a chemistry test and cannot go with them. after they have left, he gets a leave from...                see full summary »","steven lisberger","john cusack, robert loggia, jerry stiller, wendy gazelle",2792,NA
"89",89,"aria",1987,"r",90,"comedy, drama, music",5.8,NA,"ten short pieces directed by ten differents, including ken russell, jean-luc godard, robert altman, bruce beresford, and nicolas roeg. each short uses an aria as soundtrack/sound (...                see full summary »","robert altman, bruce beresford, bill bryden, jean-luc godard, derek jarman, franc roddam, nicolas roeg, ken russell, charles sturridge, julien temple","john hurt, theresa russell, stephanie lane, roy hyatt",2252,NA
"90",90,"black widow",1987,"r",102,"crime, drama, thriller",6.3,NA,"a federal investigator tracks down a gold digging woman who moves from husband to husband, kills them and collects the inheritance.","bob rafelson","debra winger, theresa russell, sami frey, dennis hopper",7157,NA
"91",91,"the garbage pail kids movie",1987,"pg",100,"adventure, comedy, family",2.7,NA,"dodger must confront the struggles of life as he is visited by the garbage pail kids and intimidated by some older bullies.","rod amateau","anthony newley, mackenzie astin, phil fondacaro, katie barberi",6382,NA
"92",92,"mio min mio",1987,"pg",99,"adventure, family, fantasy",6.5,NA,"a fantasy about the lonely boy who is transferred from his dull life with his adoptive parents to the land where his real father is the king. in that country he sets out on a quest, ...                see full summary »","vladimir grammatikov","nick pickard, christian bale, timothy bottoms, susannah york",4359,NA
"93",93,"prison",1987,"r",102,"crime, drama, horror",5.9,"47","the spirit of a long-dead prisoner returns for revenge, haunting the prison's new governor.","renny harlin","lane smith, viggo mortensen, chelsea field, lincoln kilpatrick",3061,NA
"94",94,"rita, sue and bob too",1987,"r",93,"comedy, drama",6.4,NA,"realistic story of working class yorkshire life. two schoolgirls have a sexual fling with a married man. serious and light-hearted by turns.","alan clarke","siobhan finneran, michelle holmes, george costigan, lesley sharp",2771,NA
"95",95,"radio days",1987,"pg",88,"comedy",7.6,NA,"a nostalgic look at radio's golden age focusing on one ordinary family and the various performers in the medium.","woody allen                  :mia farrow, dianne wiest, mike","mia farrow, dianne wiest, mike starr, paul herman",26601,NA
"96",96,"babette's feast",1987,"g",102,"comedy, drama, music",7.8,NA,"during the late 19th century, a strict religious community in a danish village takes in a french refugee from the franco-prussian war as a servant to the late pastor's daughters.","gabriel axel","stéphane audran, bodil kjer, birgitte federspiel, jarl kulle",14933,NA
"97",97,"amazon women on the moon",1987,"r",85,"comedy, sci-fi",6.2,NA,"a spoof 1950s science fiction movie, interspersed with various comedy sketches concerning late night television.","joe dante, carl gottlieb, peter horton, john landis, robert k. weiss","rosanna arquette, michelle pfeiffer, arsenio hall, donald f. muhich",8783,NA
"98",98,"the principal",1987,"r",109,"action, crime, drama",6.2,NA,"a teacher is assigned to be the principal of a violent and crime-ridden high school.","christopher cain","jim belushi, louis gossett jr., rae dawn chong, michael wright",7375,NA
"99",99,"zombie nightmare",1987,"r",89,"fantasy, horror",2.3,NA,"after a young man is killed by a gang of rampant teenagers, he is resurrected by a voodoo priestess so he can avenge his death.","jack bravman","adam west, jon mikl thor, tia carrere, manuska rigaud",2667,NA
"100",100,"ironweed",1987,"r",143,"drama",6.8,NA,"an alcoholic drifter spends halloween in his home town of albany, new york after returning there for the first time in decades.","hector babenco","jack nicholson, meryl streep, carroll baker, michael o'keefe",6909,NA
