"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"30",30,"the sea wolf",1941,"approved",100,"drama, adventure",7.5,NA,"humphrey van weyden, a writer, and fugitives ruth webster and george leach have been given refuge aboard the sealer ""ghost,"" captained by the cruel wolf larsen. the crew mutinies against ...                see full summary »","michael curtiz","edward g. robinson, ida lupino, john garfield, alexander knox",2472,NA
"31",31,"the devil and daniel webster",1941,"approved",107,"comedy, drama, fantasy",7.8,NA,"a nineteenth-century new hampshire farmer who makes a compact with satan for economic success enlists daniel webster to extract him from his contract.","william dieterle","edward arnold, walter huston, jane darwell, simone simon",3752,NA
"32",32,"the black cat",1941,"approved",70,"comedy, horror, mystery",6.2,NA,"elderly henrietta winslow lives in an isolated mansion with her housekeeper and beloved cats. as her health fails, her greedy relatives gather in anticipation of her death.","albert s. rogell","basil rathbone, hugh herbert, broderick crawford, bela lugosi",986,NA
"33",33,"the devil and miss jones",1941,"approved",92,"comedy, romance",7.8,NA,"a tycoon goes undercover to ferret out agitators at a department store, but gets involved in their lives instead.","sam wood","jean arthur, robert cummings, charles coburn, edmund gwenn",2923,NA
"34",34,"western union",1941,"approved",95,"history, western",6.8,NA,"when edward creighton leads the construction of the western union to unite east with west, he hires a western reformed outlaw and a tenderfoot eastern surveyor.","fritz lang","robert young, randolph scott, dean jagger, virginia gilmore",1844,NA
"35",35,"two-faced woman",1941,"passed",90,"comedy, romance",6.4,NA,"after a ski instructor catches her husband flirting with an old flame, she decides to pose as her (fictitious) twin sister in an attempt to keep him faithful.","george cukor","greta garbo, melvyn douglas, constance bennett, roland young",1193,NA
"36",36,"here comes mr. jordan",1941,"not rated",94,"fantasy, comedy, romance",7.7,NA,"boxer joe pendleton dies 50 years too soon due to a heavenly mistake, and is given a new life as a millionaire playboy.","alexander hall","robert montgomery, claude rains, evelyn keyes, rita johnson",4780,NA
"37",37,"the reluctant dragon",1941,"approved",74,"animation, comedy, family",7.1,NA,"humorist robert benchley learns about the animation process at walt disney studios while trying to find the great man himself to pitch him the idea of making a cartoon about a shy dragon.","alfred l. werker, hamilton luske, jack cutting, ub iwerks, jack kinney","robert benchley, frances gifford, buddy pepper, nana bryant",1818,NA
"38",38,"pot o' gold",1941,"approved",86,"comedy, musical, romance",6,NA,"jimmy, the owner of a failed music shop, goes to work with his uncle, the owner of a food factory. before he gets there, he befriends an irish family who happens to be his uncle's worst ...                see full summary »","george marshall","james stewart, paulette goddard, horace heidt, charles winninger",1212,NA
"39",39,"man hunt",1941,"not rated",105,"drama, thriller, war",7.4,NA,"british hunter thorndike vacationing in bavaria has hitler in his gun sight. he is captured, beaten, left for dead, and escapes back to london where he is hounded by german agents and aided by a young woman.","fritz lang","walter pidgeon, joan bennett, george sanders, john carradine",4042,NA
"40",40,"lady be good",1941,"not rated",112,"comedy, musical",6.5,NA,"songwriters dixie donegan and eddie crane are still in love after their divorce. dixie's friend marilyn marsh tries to convince them to marry again, but this isn't that easy.","norman z. mcleod, busby berkeley","eleanor powell, ann sothern, robert young, lionel barrymore",609,NA
"41",41,"sundown",1941,"approved",90,"drama, war",5.8,NA,"in 1941, a mysterious somaliland native woman helps the british against the nazis.","henry hathaway","gene tierney, bruce cabot, george sanders, harry carey",561,NA
"42",42,"the ghost train",1941,"not rated",85,"comedy, horror",6.4,NA,"high jinks and chills ensue when a group of people become stranded at an isolated station and a legendary phantom train approaches.","walter forde","arthur askey, richard murdoch, kathleen harrison, peter murray-hill",1038,NA
"43",43,"the strawberry blonde",1941,"approved",99,"comedy, romance",7.4,NA,"quick-tempered yet likable biff grimes falls for the beautiful virginia brush, but he is not the only young man in the neighborhood who is smitten with her.","raoul walsh","james cagney, olivia de havilland, rita hayworth, alan hale",2532,NA
"44",44,"love crazy",1941,"passed",99,"comedy, romance",7.5,NA,"a series of misunderstandings on their fourth wedding anniversary lead an architect and his wife to break up, but he pretends to be insane and even poses as his own sister in order to win her back.","jack conway","william powell, myrna loy, gail patrick, jack carson",2174,NA
"45",45,"you'll never get rich",1941,"approved",88,"comedy, musical, romance",6.9,NA,"after his wife discovers a telltale diamond bracelet, impresario martin cortland tries to show he's not chasing after showgirl sheila winthrop. choreographer robert curtis gets caught in ...                see full summary »","sidney lanfield","fred astaire, rita hayworth, robert benchley, john hubbard",1682,NA
"46",46,"buck privates",1941,"passed",84,"comedy, musical, war",7.3,NA,"bud and lou enlist in the army in order to escape being hauled off to jail, and soon find themselves in basic training. to their dismay, the company's drill instructor is none other than ...                see full summary »","arthur lubin","bud abbott, lou costello, lee bowman, jane frazee",3459,NA
"47",47,"they died with their boots on",1941,"approved",140,"biography, drama, romance",7.3,NA,"a highly fictionalized account of the life of george armstrong custer from his arrival at west point in 1857 to his death at the battle of the little big horn in 1876. he has little ...                see full summary »","raoul walsh","errol flynn, olivia de havilland, arthur kennedy, charley grapewin",4870,NA
"48",48,"the 47 ronin",1941,NA,241,"action, drama, history",7.6,NA,"in 1701, lord takuminokami asano has a feud with lord kira and he tries to kill kira in the corridors of the shogun's palace. the shogun sentences lord asano to commit suppuku and deprives ...                see full summary »","kenji mizoguchi","chôjûrô kawarasaki, yoshizaburo arashi, utaemon ichikawa, kan'emon nakamura",1538,NA
"49",49,"come live with me",1941,"passed",86,"comedy, romance",7.1,NA,"seeking us citizenship, a viennese refugee arranges a marriage of convenience with a struggling writer.","clarence brown","james stewart, hedy lamarr, ian hunter, verree teasdale",1352,NA
"50",50,"a woman's face",1941,"passed",106,"drama, film-noir, thriller",7.2,NA,"a female blackmailer with a disfiguring facial scar meets a plastic surgeon who offers her the possibility of looking like a normal woman.","george cukor","joan crawford, melvyn douglas, conrad veidt, osa massen",1951,NA
"51",51,"week-end in havana",1941,"passed",81,"comedy, musical, romance",6.7,NA,"nan spencer is on a boat bound for havana which runs aground. the man sent to rescue her is engaged and she doesn't understand his disinterest. gambler is interested, to the annoyance of his girlfriend.","walter lang","alice faye, carmen miranda, john payne, cesar romero",465,NA
"52",52,"the big store",1941,"not rated",83,"comedy, musical",6.6,NA,"a detective is hired to protect the life of a singer, who has recently inherited a department store, from the store's crooked manager.","charles reisner","groucho marx, chico marx, harpo marx, tony martin",4087,NA
"53",53,"out of the fog",1941,"approved",85,"crime, drama",6.9,NA,"in brooklyn, fishing is the hobby of the workers jonah goodwin and olaf johnson and they use to fish every night in their old boat. jonah's daughter is the twenty-one year-old telephone ...                see full summary »","anatole litvak","ida lupino, john garfield, thomas mitchell, eddie albert",1048,NA
"54",54,"the gay falcon",1941,"passed",67,"crime, drama, mystery",6.6,NA,"the falcon investigates jewel thieves who are working with hard up socialites to defraud insurance companies. first of the falcon series.","irving reis","george sanders, wendy barrie, allen jenkins, nina vale",746,NA
"55",55,"whistling in the dark",1941,"passed",78,"comedy, mystery",6.9,NA,"radio crime show host 'the fox' along with his fiancée and ex-girlfriend are kidnapped by a larcenous cult who demand that he help them plan a perfect murder.","s. sylvan simon","red skelton, conrad veidt, ann rutherford, virginia grey",681,NA
"56",56,"johnny eager",1941,"passed",107,"crime, film-noir, thriller",7.1,NA,"district attorney's daughter falls in love with a gangster the d.a. is trying to put in jail.","mervyn leroy","robert taylor, lana turner, edward arnold, van heflin",1921,NA
"57",57,"hellzapoppin'",1941,"not rated",84,"comedy, musical",7.6,NA,"olsen and johnson, a pair of stage comedians, try to turn their play into a movie and bring together a young couple in love, while breaking the fourth wall every step of the way.","h.c. potter","ole olsen, chic johnson, martha raye, hugh herbert",2147,NA
"58",58,"that uncertain feeling",1941,"passed",84,"comedy",6.8,NA,"against her better judgement, happily married jill baker is persuaded to see a popular psychoanalyst about her psychosomatic hiccups. soon, she's disillusioned about husband larry; and one ...                see full summary »","ernst lubitsch","merle oberon, melvyn douglas, burgess meredith, alan mowbray",1764,NA
"59",59,"blossoms in the dust",1941,"approved",99,"biography, drama, romance",7,NA,"after losing her young son, edna gladney opposes the unfair laws discriminating against children whose parents are unknown, and opens an orphanage for those children.","mervyn leroy","greer garson, walter pidgeon, felix bressart, marsha hunt",1363,NA
"60",60,"king of the zombies",1941,"passed",67,"adventure, comedy, horror",5.3,NA,"on a spooky island, three stranded travelers find an evil doctor working with foreign spies and in control of zombies.","jean yarbrough","dick purcell, joan woodbury, mantan moreland, henry victor",1579,NA
"61",61,"sun valley serenade",1941,"passed",86,"comedy, music, romance",7.3,NA,"when phil corey's band arrives at the idaho ski resort its pianist ted scott is smitten with a norwegian refugee he has sponsored, karen benson. when soloist vivian dawn quits, karen stages an ice show as a substitute.","h. bruce humberstone","sonja henie, john payne, glenn miller, milton berle",1090,NA
"62",62,"never give a sucker an even break",1941,"passed",71,"comedy, musical",7.4,NA,"fields wants to sell a film story to esoteric studios. on the way he gets insulted by little boys, beat up for ogling a woman, and abused by a waitress. he becomes his niece's guardian when...                see full summary »","edward f. cline","w.c. fields, gloria jean, leon errol, billy lenhart",1701,NA
"63",63,"invisible ghost",1941,"approved",64,"horror, thriller",5.2,NA,"the town's leading citizen becomes a homicidal maniac after his wife deserts him.","joseph h. lewis","bela lugosi, polly ann young, john mcguire, clarence muse",1358,NA
"64",64,"hold back the dawn",1941,"not rated",116,"drama, romance",7.5,NA,"stopped in mexico by u.s. immigration, georges iscovescu hopes to get into the country by marrying a citizen.","mitchell leisen","charles boyer, olivia de havilland, paulette goddard, victor francen",1409,NA
"65",65,"belle starr",1941,"approved",87,"western",5.8,NA,"at the end of the civil war, southern beauty belle shirley, indignant at the way yankees treat the southerners, marries confederate guerrilla leader sam starr and continues to raid union towns, becoming a symbol of southern resistance.","irving cummings","randolph scott, gene tierney, dana andrews, shepperd strudwick",550,NA
"66",66,"i wanted wings",1941,NA,135,"drama",6.3,NA,"story follows the training and personal lives of three recruits in the army air corps --- a wealthy playboy, a college jock and an auto mechanic. love interest is supplied by a female ...                see full summary »","mitchell leisen","ray milland, william holden, wayne morris, brian donlevy",242,NA
"67",67,"men of boys town",1941,"not rated",106,"drama",6.6,NA,"mickey rooney and spencer tracy return in this sequel to the original boys town. this time the school faces financial trouble as father flannigan tries to help every little boy he meets. ...                see full summary »","norman taurog","spencer tracy, mickey rooney, bobs watson, larry nunn",863,NA
"68",68,"in the navy",1941,"passed",86,"comedy, musical, romance",7.1,NA,"russ raymond, america's number one crooner, disappears and joins the navy under the name tommy halstead. dorothy roberts, a magazine journalist, is intent on finding out what happened to ...                see full summary »","arthur lubin","bud abbott, lou costello, dick powell, claire dodd",2527,NA
"69",69,"it started with eve",1941,"approved",90,"comedy, musical, romance",7.8,NA,"a young man asks a hat check girl to pose as his fiancée in order to make his dying father's last moments happy. however, the old man's health takes a turn for the better and now his son ...                see full summary »","henry koster","deanna durbin, charles laughton, robert cummings, guy kibbee",954,NA
"70",70,"ladies in retirement",1941,NA,91,"crime, drama, film-noir",7.1,NA,"the housekeeper to a retired actress tries at the same time to look after her own two emotionally disturbed sisters, with dramatic results.","charles vidor","ida lupino, louis hayward, evelyn keyes, elsa lanchester",756,NA
"71",71,"design for scandal",1941,"passed",85,"comedy, romance",6.3,NA,"to save his job, newsman jeff sherman offers to help his boss get out of a swingeing alimony settlement. but his devious plan to compromise cornelia porter, the judge on the case, while she...                see full summary »","norman taurog","rosalind russell, walter pidgeon, edward arnold, lee bowman",307,NA
"72",72,"manpower",1941,"approved",104,"drama",6.8,NA,"two friends, who are members of a road crew employed by a los angeles power company, battle the elements to restore electrical power and trade punches over the same woman.","raoul walsh","edward g. robinson, marlene dietrich, george raft, alan hale",976,NA
"73",73,"blues in the night",1941,"passed",88,"crime, drama, film-noir",6.9,NA,"""jigger' lane forms a band that includes singer ginger 'character' powell, wife of the trumpeter leo powelll, and nickie haroyen and peppi. all of them dedicate themselves to work as a unit...                see full summary »","anatole litvak","priscilla lane, betty field, richard whorf, lloyd nolan",802,NA
"74",74,"the feminine touch",1941,"approved",97,"comedy",6.7,NA,"john hathaway is a professor of psychology at digby college. his students are bored as he is with the students. he leaves college to go to new york to have his manuscript on jealousy ...                see full summary »","w.s. van dyke","rosalind russell, don ameche, kay francis, van heflin",584,NA
"75",75,"tarzan's secret treasure",1941,"unrated",81,"action, adventure, romance",6.9,NA,"tarzan's jungle home, and his family, jane and boy, are threatened by men greedy for gold.","richard thorpe","johnny weissmuller, maureen o'sullivan, johnny sheffield, reginald owen",2374,NA
"76",76,"nice girl?",1941,"approved",91,"comedy, drama",6.7,NA,"a young girl finds herself attracted to one of her father's business partners.","william a. seiter","deanna durbin, franchot tone, walter brennan, robert stack",235,NA
"77",77,"man-made monster",1941,"passed",59,"drama, horror, sci-fi",6.3,NA,"a mad scientist turns a man into an electrically-controlled monster to do his bidding.","george waggner","lionel atwill, lon chaney jr., anne nagel, frank albertson",879,NA
"78",78,"texas",1941,"passed",93,"western",6.8,NA,"two young men head west in search of fortune and adventure.","george marshall","william holden, glenn ford, claire trevor, george bancroft",914,NA
"79",79,"the bride came c.o.d.",1941,"approved",92,"biography, comedy, romance",7.1,NA,"a financially-strapped charter pilot hires himself to an oil tycoon to kidnap his madcap daughter and prevent her from marrying a vapid band leader.","william keighley","james cagney, bette davis, stuart erwin, eugene pallette",2359,NA
"80",80,"major barbara",1941,"approved",121,"comedy",7,NA,"a young and idealistic woman, who has adopted the salvation army and whose father is an armament industrialist, will save more souls directing her father's business. a comedy with social commentary.","gabriel pascal, harold french, david lean","wendy hiller, rex harrison, robert morley, robert newton",991,NA
"81",81,"swamp water",1941,"approved",88,"crime, drama, mystery",7.1,NA,"a hunter happens upon a fugitive and his daughter living in a georgia swamp. he falls in love with the girl and persuades the fugitive to return to town.","jean renoir, irving pichel","walter brennan, walter huston, anne baxter, dana andrews",1222,NA
"82",82,"moon over miami",1941,"approved",91,"comedy, musical, romance",7.1,NA,"sisters kay and barbara arrive in miami from texas looking for rich husbands.","walter lang","don ameche, betty grable, robert cummings, carole landis",756,NA
"83",83,"a yank in the r.a.f.",1941,"not rated",98,"action, adventure, drama",6.5,NA,"tyrone power is a pilots' pilot, but he doesn't believe in anything beyond his own abilities. he gets into trouble by flying a new fighter directly to canada instead of to new york and ...                see full summary »","henry king","tyrone power, betty grable, john sutton, reginald gardiner",964,NA
"84",84,"bombsight stolen",1941,"not rated",90,"comedy, mystery, thriller",6.8,NA,"allied spies and nazi agents insinuate themselves at a scottish cottage (converted to a wartime hospital) with interests on an inventor's nearly perfected bomb sight.","anthony asquith","leslie banks, alastair sim, jeanne de casalis, carla lehmann",784,NA
"85",85,"the shanghai gesture",1941,"approved",95,"crime, drama, film-noir",6.8,NA,"a young woman, poppy, out for excitement in shanghai, enters a gambling house owned by ""mother"" gin sling, a dragon-lady who worked herself up from poverty to buy the casino. sir guy ...                see full summary »","josef von sternberg","gene tierney, walter huston, victor mature, ona munson",2139,NA
"86",86,"honky tonk",1941,"passed",105,"comedy, crime, drama",6.6,NA,"fast-talking con-man and grifter candy johnson rises to be the corrupt boss of yellow creek, but his wife's alcoholic father tries to set things right.","jack conway","clark gable, lana turner, frank morgan, claire trevor",752,NA
"87",87,"mr. bug goes to town",1941,"not rated",78,"animation, comedy, family",7.1,NA,"the happy tranquility of buggsville is shattered when the populace learns that a colossal skyscraper is to be built over their tiny town.","dave fleischer, shamus culhane","kenny gardner, gwen williams, jack mercer, tedd pierce",911,NA
"88",88,"jungle girl",1941,"passed",267,"adventure",7.2,NA,"dr. john meredith has been driven from civilization by the criminal activities of his twin brother bradley meredith. with his infant daughter, he settles in the african jungle, where his ...                see full summary »","john english, william witney","frances gifford, tom neal, trevor bardette, gerald mohr",151,NA
"89",89,"road to zanzibar",1941,"passed",91,"adventure, comedy, musical",7.2,NA,"stranded in africa, chuck and his pal fearless have comic versions of jungle adventures, featuring two attractive con-women.","victor schertzinger","bing crosby, bob hope, dorothy lamour, una merkel",2482,NA
"90",90,"parachute battalion",1941,"approved",75,"drama, romance",5.8,NA,"in this pre-pearl harbor recruiting poster, colonel's estranged son bill burke, football hero donald morse, and hillbilly jeff hollis enlist in the paratroopers. their training at fort ...                see full summary »","leslie goodwins","robert preston, nancy kelly, edmond o'brien, harry carey",120,NA
"91",91,"i'll wait for you",1941,"passed",73,"drama, romance",6.4,NA,"a remake of robert montgomery's 1934 hit hide-out, this superb film directed by robert b. sinclair (known for his classic broadway productions of the philadelphia story, dodsworth and pride...                see full summary »","robert b. sinclair","robert sterling, marsha hunt, virginia weidler, paul kelly",118,NA
"92",92,"babes on broadway",1941,"approved",118,"comedy, musical, romance",6.8,NA,"tommy williams desperately wants to get to broadway, but as he is only singing in a spaghetti house for tips he is a long way off. he meets penny morris, herself no mean singer, and through...                see full summary »","busby berkeley","mickey rooney, judy garland, fay bainter, virginia weidler",1098,NA
"93",93,"rage in heaven",1941,"approved",85,"drama, thriller",6.4,NA,"old friends ward and phillip both become smitten with phillip's mother's attractive young secretary stella. but stella marries phillip and stands by him as his behavior becomes more and ...                see full summary »","w.s. van dyke, robert b. sinclair, richard thorpe","robert montgomery, ingrid bergman, george sanders, lucile watson",754,NA
"94",94,"charley's aunt",1941,"approved",80,"comedy, romance",7,NA,"in 1890, two students at oxford force their rascally friend and fellow student to pose as an aunt from brazil--where the nuts come from.","archie mayo","jack benny, kay francis, james ellison, anne baxter",421,NA
"95",95,"city of missing girls",1941,"passed",74,"crime, drama, mystery",4.8,NA,"climaxing a long series of mysterious disappearances of young girls, dancer thalia arnold is found murdered. police-detective captain mcveigh believes that king peterson, a nightclub ...                see full summary »","elmer clifton","h.b. warner, astrid allwyn, john archer, sarah padden",128,NA
"96",96,"hudson's bay",1941,"approved",95,"adventure, history",6.6,NA,"highly fictionalized early history of canada. trapper/explorer radisson imagines an empire around hudson's bay. he befriends the indians, fights the french, and convinces king charles ii to sponsor an expedition of conquest.","irving pichel","paul muni, gene tierney, laird cregar, john sutton",282,NA
"97",97,"charlie chan in rio",1941,NA,60,"comedy, crime, mystery",7.5,NA,"on the trail of a singer who killed the man she loved in honolulu, charlie finds her stabbed to death when he ultimately catches up to her in rio.","harry lachman","sidney toler, mary beth hughes, cobina wright, ted north",1026,NA
"98",98,"spooks run wild",1941,"approved",65,"horror, comedy",6,NA,"the boys are sent to a mountain camp. stranded in a small rural town, they hear about a ""monster killer"" roaming the countryside. at night, they sneak out. peewee is shot by a grave-digger,...                see full summary »","phil rosen","bela lugosi, leo gorcey, bobby jordan, huntz hall",1255,NA
"99",99,"my life with caroline",1941,"approved",81,"comedy",5.8,NA,"caroline mason, on vacation with her father mr. bliss in idaho, has fallen in love with gaucho paco del valle, the two who plan to get married. the problem is is that she's already married,...                see full summary »","lewis milestone","ronald colman, anna lee, charles winninger, reginald gardiner",244,NA
"100",100,"dead men tell",1941,"approved",61,"comedy, crime, mystery",7.5,NA,"a treasure map in four pieces, the ghost of a hanged pirate, a talking parrot, and a ship full of red herrings complicate charlie's search for a murderer on board a docked ship.","harry lachman","sidney toler, sheila ryan, robert weldon, victor sen yung",909,NA
