"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"25",25,"the royal tenenbaums",2001,"r",110,"comedy, drama",7.6,"76","a clan's estranged patriarch loses his home and learns that his ex-wife plans to remarry.","wes anderson","gene hackman, gwyneth paltrow, anjelica huston, ben stiller",226692,NA
"26",26,"shrek",2001,"pg",90,"animation, adventure, comedy",7.9,"84","after his swamp is filled with magical creatures, shrek agrees to rescue princess fiona for a villainous lord in order to get his land back.","andrew adamson, vicky jenson","mike myers, eddie murphy, cameron diaz, john lithgow",509567,NA
"27",27,"legally blonde",2001,"pg-13",96,"comedy, romance",6.2,"59","elle woods, a fashionable sorority queen is dumped by her boyfriend. she decides to follow him to law school, while she is there she figures out that there is more to her than just looks.","robert luketic","reese witherspoon, luke wilson, selma blair, matthew davis",146220,NA
"28",28,"joe dirt",2001,"pg-13",91,"adventure, comedy, drama",5.9,"20","after being abandoned by his parents at the grand canyon, joe dirt tells the story of his journey to find his parents.","dennie gordon","david spade, brittany daniel, dennis miller, adam beach",44384,NA
"29",29,"zoolander",2001,"pg-13",90,"comedy",6.6,"61","at the end of his career, a clueless fashion model is brainwashed to kill the prime minister of malaysia.","ben stiller","ben stiller, owen wilson, christine taylor, will ferrell",216356,NA
"30",30,"shallow hal",2001,"pg-13",114,"comedy, drama, fantasy",5.9,"48","a shallow man falls in love with a 300 pound woman because of her ""inner beauty"".","bobby farrelly, peter farrelly","jack black, gwyneth paltrow, jason alexander, joe viterelli",115137,NA
"31",31,"lara croft: tomb raider",2001,"pg-13",100,"action, adventure, fantasy",5.8,"33","video game adventurer lara croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.","simon west","angelina jolie, jon voight, iain glen, noah taylor",168775,NA
"32",32,"super troopers",2001,"r",100,"comedy, crime, mystery",7.1,"48","five vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.","jay chandrasekhar","jay chandrasekhar, kevin heffernan, andré vippolis, joey kern",81266,NA
"33",33,"training day",2001,"r",122,"crime, drama, thriller",7.7,"69","on his first day on the job as a los angeles narcotics officer, a rookie cop goes beyond a full work day in training within the narcotics division of the lapd with a rogue detective who isn't what he appears to be.","antoine fuqua","denzel washington, ethan hawke, scott glenn, tom berenger",330509,NA
"34",34,"y tu mamá también",2001,"r",106,"adventure, comedy, drama",7.7,"88","in mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.","alfonso cuarón","maribel verdú, gael garcía bernal, daniel giménez cacho, ana lópez mercado",98078,NA
"35",35,"vanilla sky",2001,"r",136,"fantasy, mystery, romance",6.9,"45","a self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.","cameron crowe","tom cruise, penélope cruz, cameron diaz, kurt russell",219466,NA
"36",36,"ghost world",2001,"r",111,"comedy, drama",7.4,"88","with only the plan of moving in together after high school, two unusually devious friends seek direction in life. as a mere gag, they respond to a man's newspaper ad for a date, only to find it will greatly complicate their lives.","terry zwigoff","steve buscemi, thora birch, scarlett johansson, brad renfro",101967,NA
"37",37,"the princess diaries",2001,"g",111,"comedy, family, romance",6.3,"52","mia thermopolis has just found out that she is the heir apparent to the throne of genovia. with her friends lilly and michael moscovitz in tow, she tries to navigate through the rest of her sixteenth year.","garry marshall","julie andrews, anne hathaway, hector elizondo, heather matarazzo",104486,NA
"38",38,"sweet november",2001,"pg-13",119,"drama, romance",6.7,"27","a workaholic executive, and an unconventional woman agree to a personal relationship for a short period. in this short period she changes his life.","pat o'connor","keanu reeves, charlize theron, jason isaacs, greg germann",75089,NA
"39",39,"sex and lucia",2001,"r",128,"drama, romance",7.2,"65","various lives converge on an isolated island, all connected by an author whose novel has become inextricably entwined with his own life.","julio medem","paz vega, tristán ulloa, najwa nimri, elena anaya",31247,NA
"40",40,"the mummy returns",2001,"pg-13",130,"action, adventure, fantasy",6.3,"48","the mummified body of imhotep is shipped to a museum in london, where he once again wakes and begins his campaign of rage and terror.","stephen sommers","brendan fraser, rachel weisz, john hannah, arnold vosloo",265706,NA
"41",41,"wet hot american summer",2001,"r",97,"comedy, romance",6.7,"42","set on the last day of camp, in the hot summer of 1981, a group of counselors try to complete their unfinished business before the day ends.","david wain","janeane garofalo, david hyde pierce, michael showalter, marguerite moreau",45748,NA
"42",42,"monster's ball",2001,"r",111,"drama, romance",7.1,"69","after a family tragedy, a racist prison guard reexamines his attitudes while falling in love with the african american wife of the last prisoner he executed.","marc forster","billy bob thornton, halle berry, taylor simpson, gabrielle witcher",74891,NA
"43",43,"from hell",2001,"r",122,"horror, mystery, thriller",6.8,"54","in victorian era london, a troubled clairvoyant police detective investigates the murders by jack the ripper.","albert hughes, allen hughes","johnny depp, heather graham, ian holm, robbie coltrane",132458,NA
"44",44,"enemy at the gates",2001,"r",131,"drama, history, war",7.6,"53","a russian and a german sniper play a game of cat-and-mouse during the battle of stalingrad.","jean-jacques annaud","jude law, ed harris, joseph fiennes, rachel weisz",206665,NA
"45",45,"atlantis: the lost empire",2001,"pg",95,"animation, action, adventure",6.8,"52","a young adventurer named milo thatch joins an intrepid group of explorers to find the mysterious lost continent of atlantis.","gary trousdale, kirk wise","michael j. fox, jim varney, corey burton, james garner",81640,NA
"46",46,"joy ride",2001,"r",97,"mystery, thriller",6.6,"75","three young people on a road trip from colorado to new jersey talk to a trucker on their cb radio, then must escape when he turns out to be a psychotic killer.","john dahl","steve zahn, paul walker, leelee sobieski, jessica bowman",56641,NA
"47",47,"k-pax",2001,"pg-13",120,"drama, sci-fi",7.4,"49","prot is a patient at a mental hospital who claims to be from a far away planet. his psychiatrist tries to help him, only to begin to doubt his own explanations.","iain softley","kevin spacey, jeff bridges, mary mccormack, alfre woodard",159452,NA
"48",48,"rock star",2001,"r",105,"drama, music",6.2,"54","lead singer of a tribute band becomes lead singer of the real band he idolizes.","stephen herek","mark wahlberg, jennifer aniston, dominic west, jason bonham",36472,NA
"49",49,"original sin",2001,"r",116,"drama, mystery, romance",6,"33","a woman along with her lover, plan to con a rich man by marrying him and on earning his trust running away with all his money. everything goes as planned until she actually begins to fall in love with him.","michael cristofer","antonio banderas, angelina jolie, thomas jane, jack thompson",47601,NA
"50",50,"bridget jones's diary",2001,"r",97,"comedy, drama, romance",6.7,"66","a british woman is determined to improve herself while she looks for love in a year in which she keeps a personal diary.","sharon maguire","renée zellweger, colin firth, hugh grant, gemma jones",190012,NA
"51",51,"save the last dance",2001,"pg-13",112,"drama, music, romance",6.2,"53","a white midwestern girl moves to chicago, where her new boyfriend is a black teen from the south side with a rough, semi-criminal past.","thomas carter                  :julia stiles, sean patrick thomas, kerry washington, fredro","julia stiles, sean patrick thomas, kerry washington, fredro starr",50919,NA
"52",52,"the pledge",2001,"r",124,"crime, drama, mystery",6.8,"71","a retiring police chief pledges to catch the killer of a young child.","sean penn","jack nicholson, benicio del toro, patricia clarkson, beau daniels",45648,NA
"53",53,"serendipity",2001,"pg-13",90,"comedy, romance",6.9,"52","a couple search for each other years after the night they first met, fell in love, and separated, convinced that one day they'd end up together.","peter chelsom","john cusack, kate beckinsale, jeremy piven, bridget moynahan",92046,NA
"54",54,"the hole",2001,"r",102,"drama, mystery, thriller",6.2,NA,"four teenagers at a british private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.","nick hamm","thora birch, desmond harrington, daniel brocklebank, laurence fox",40680,NA
"55",55,"the devil's backbone",2001,"r",106,"drama, horror",7.5,"78","after carlos - a 12-year-old whose father has died in the spanish civil war - arrives at an ominous boys' orphanage, he discovers the school is haunted and has many dark secrets that he must uncover.","guillermo del toro","marisa paredes, eduardo noriega, federico luppi, fernando tielve",52082,NA
"56",56,"rush hour 2",2001,"pg-13",90,"action, comedy, crime",6.6,"48","carter and lee head to hong kong for vacation, but become embroiled in a counterfeit money scam.","brett ratner","jackie chan, chris tucker, john lone, ziyi zhang",172492,NA
"57",57,"jay and silent bob strike back",2001,"r",104,"comedy",6.9,"51","the comic ""bluntman and chronic"" is based on real-life stoners jay and silent bob, so when they get no profit from a big-screen adaptation, they set out to wreck the movie.","kevin smith","jason mewes, kevin smith, ben affleck, jeff anderson",134674,NA
"58",58,"spy kids",2001,"pg",88,"action, adventure, comedy",5.4,"71","the children of secret-agent parents must save them from danger.","robert rodriguez","alexa penavega, daryl sabara, antonio banderas, carla gugino",91360,NA
"59",59,"i am sam",2001,"pg-13",132,"drama",7.6,"28","a mentally handicapped man fights for custody of his 7-year-old daughter, and in the process teaches his cold hearted lawyer the value of love and family.","jessie nelson","sean penn, michelle pfeiffer, dakota fanning, dianne wiest",129198,NA
"60",60,"the piano teacher",2001,"r",131,"drama, music, romance",7.5,"79","a young man romantically pursues his masochistic piano teacher.","michael haneke","isabelle huppert, annie girardot, benoît magimel, susanne lothar",43732,NA
"61",61,"the score",2001,"r",124,"crime, drama, thriller",6.8,"71","an aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.","frank oz","robert de niro, edward norton, marlon brando, angela bassett",107436,NA
"62",62,"ali",2001,"r",157,"biography, drama, sport",6.8,"65","a biography of sports legend muhammad ali, focusing on his triumphs and controversies between 1964 and 1974.","michael mann","will smith, jamie foxx, jon voight, mario van peebles",83586,NA
"63",63,"how high",2001,"r",93,"comedy, fantasy",6.3,"29","two guys by the name of silas and jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam.","jesse dylan","method man, redman, obba babatundé, mike epps",46064,NA
"64",64,"jurassic park iii",2001,"pg-13",92,"action, adventure, sci-fi",5.9,"42","a decidedly odd couple with ulterior motives convince dr. alan grant to go to isla sorna (the second ingen dinosaur lab.), resulting in an unexpected landing...and unexpected new inhabitants on the island.","joe johnston","sam neill, william h. macy, téa leoni, alessandro nivola",241069,NA
"65",65,"american pie 2",2001,"r",108,"comedy",6.4,"43","jim and his friends are now in college, and they decide to meet up at the beach house for some fun.","j.b. rogers","jason biggs, seann william scott, shannon elizabeth, alyson hannigan",212557,NA
"66",66,"captain corelli's mandolin",2001,"r",131,"drama, music, romance",5.9,"36","when a fisherman leaves to fight with the greek army during world war ii, his fiancé falls in love with the local italian commander.","john madden","nicolas cage, penélope cruz, john hurt, christian bale",29555,NA
"67",67,"session 9",2001,"r",97,"horror, mystery",6.5,"58","tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.","brad anderson","david caruso, stephen gevedon, paul guilfoyle, josh lucas",46955,NA
"68",68,"waking life",2001,"r",99,"animation, drama, fantasy",7.8,"82","a man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.","richard linklater","ethan hawke, trevor jack brooks, lorelei linklater, wiley wiggins",53269,NA
"69",69,"gosford park",2001,"r",131,"comedy, drama, mystery",7.3,"90","the lives of upstairs guests and downstairs servants at a party in 1932 in a country house in england as they investigate a murder involving one of them.","robert altman","maggie smith, ryan phillippe, michael gambon, kristin scott thomas",68898,NA
"70",70,"rat race",2001,"pg-13",112,"adventure, comedy",6.4,"52","a las vegas casino magnate, determined to find a new avenue for wagering, sets up a race for money.","jerry zucker","breckin meyer, amy smart, whoopi goldberg, vince vieluf",97961,NA
"71",71,"ghosts of mars",2001,"r",98,"action, horror, sci-fi",4.9,"35","in 2176, a martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. upon arrival, the cops find that the post has become a charnel house.","john carpenter","natasha henstridge, ice cube, pam grier, jason statham",45493,NA
"72",72,"frailty",2001,"r",100,"crime, drama, thriller",7.3,"64","a man confesses to an fbi agent his family's story of how his religious fanatic father's visions led to a series of murders to destroy supposed ""demons.""","bill paxton","bill paxton, matthew mcconaughey, powers boothe, matt o'leary",66073,NA
"73",73,"the mexican",2001,"r",123,"adventure, comedy, crime",6.1,"43","a man tries to transport an ancient gun called the mexican, believed to carry a curse, back across the border, while his girlfriend pressures him to give up his criminal ways.","gore verbinski","brad pitt, julia roberts, james gandolfini, j.k. simmons",92137,NA
"74",74,"bully",2001,"r",108,"biography, crime, drama",7,"45","a pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.","larry clark","brad renfro, nick stahl, bijou phillips, rachel miner",30876,NA
"75",75,"koroshiya 1",2001,"r",129,"action, comedy, crime",7.1,"54","as sadomasochistic yakuza enforcer kakihara searches for his missing boss he comes across ichi, a repressed and psychotic killer who may be able to inflict levels of pain that kakihara has only dreamed of.","takashi miike","tadanobu asano, nao ohmori, shin'ya tsukamoto, paulyn sun",45355,NA
"76",76,"the believer",2001,"r",98,"drama",7.2,"75","a young jewish man develops a fiercely anti-semitic philosophy. based on the factual story of a k.k.k. member in the 1960s who was revealed to be jewish by a new york times reporter.","henry bean","ryan gosling, summer phoenix, peter meadows, garret dillahunt",32577,NA
"77",77,"evolution",2001,"pg-13",101,"comedy, sci-fi",6.1,"40","a fire-fighting cadet, two college professors, and a geeky but sexy government scientist work against an alien organism that has been rapidly evolving since its arrival on earth inside a meteor.","ivan reitman","david duchovny, orlando jones, julianne moore, seann william scott",107068,NA
"78",78,"swordfish",2001,"r",99,"action, crime, thriller",6.5,"32","a covert counter-terrorist unit called black cell led by gabriel shear wants the money to help finance their war against international terrorism, but it's all locked away. gabriel brings in convicted hacker stanley jobson to help him.","dominic sena","john travolta, hugh jackman, halle berry, don cheadle",162285,NA
"79",79,"heartbreakers",2001,"pg-13",123,"comedy, crime, romance",6.2,"47","a mother and daughter con team seduce and scam wealthy men.","david mirkin","sigourney weaver, jennifer love hewitt, gene hackman, ray liotta",46404,NA
"80",80,"harvard man",2001,"r",99,"comedy, crime, drama",4.9,"49","a basketball player strikes a deal with the mob to fix a basketball game.","james toback","sarah michelle gellar, adrian grenier, joey lauren adams, eric stoltz",3897,NA
"81",81,"along came a spider",2001,"r",104,"drama, thriller",6.3,"42","when a congressman's daughter under secret service protection is kidnapped from a private school, detective alex cross investigates the case even though he's recovering from the loss of his partner.","lee tamahori","morgan freeman, michael wincott, monica potter, dylan baker",63155,NA
"82",82,"spy game",2001,"r",126,"action, crime, thriller",7.1,"63","retiring cia agent nathan muir recalls his training of tom bishop while working against agency politics to free him from his chinese captors.","tony scott","robert redford, brad pitt, catherine mccormack, stephen dillane",127890,NA
"83",83,"brotherhood of the wolf",2001,"r",142,"action, adventure, drama",7.1,"57","in 18th century france, the chevalier de fronsac and his native american friend mani are sent by the king to the gevaudan province to investigate the killings of hundreds by a mysterious beast.","christophe gans","samuel le bihan, mark dacascos, jérémie renier, vincent cassel",55310,NA
"84",84,"the man who wasn't there",2001,"r",116,"crime, drama",7.6,"73","a laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.","joel coen, ethan coen","billy bob thornton, frances mcdormand, michael badalucco, james gandolfini",91050,NA
"85",85,"baby boy",2001,"r",130,"crime, drama, romance",6.4,"55","this is the story of jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. romantically, he's having ...                see full summary »","john singleton","alexsandra wright, tyrese gibson, taraji p. henson, omar gooding",10588,NA
"86",86,"hardball",2001,"pg-13",106,"drama, sport",6.4,"48","an aimless young man who is scalping tickets, gambling, and drinking, agrees to coach a little league team from the cabrini green housing project in chicago as a condition of getting a loan from a friend.","brian robbins","keanu reeves, diane lane, john hawkes, bryan hearne",24012,NA
"87",87,"osmosis jones",2001,"pg",95,"animation, action, adventure",6.3,"57","a policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, frank.","bobby farrelly, peter farrelly","laurence fishburne, chris rock, david hyde pierce, brandy norwood",27399,NA
"88",88,"bandits",2001,"pg-13",123,"comedy, crime, drama",6.5,"60","two bank robbers fall in love with the girl they've kidnapped.","barry levinson","bruce willis, billy bob thornton, cate blanchett, troy garity",59663,NA
"89",89,"josie and the pussycats",2001,"pg-13",98,"comedy, music",5.3,"47","a girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music in this send up of the music industry and pop culture.","harry elfont, deborah kaplan","rachael leigh cook, tara reid, rosario dawson, gabriel mann",19689,NA
"90",90,"lost and delirious",2001,"r",103,"drama, romance",7,"53","a newcomer to a posh girls boarding school discovers that her two senior roommates are lovers.","léa pool","piper perabo, jessica paré, mischa barton, jackie burroughs",17989,NA
"91",91,"behind enemy lines",2001,"pg-13",106,"action, drama, thriller",6.4,"49","a navy navigator is shot down over enemy territory and is ruthlessly pursued by a secret police enforcer and the opposing troops. meanwhile his commanding officer goes against orders in an attempt to rescue him.","john moore","gene hackman, owen wilson, gabriel macht, charles malik whitfield",90984,NA
"92",92,"the wedding planner",2001,"pg-13",103,"comedy, romance",5.2,"33","mary fiore is san francisco's most successful supplier of romance and glamor. she knows all the tricks. she knows all the rules. but then she breaks the most important rule of all: she falls in love with the groom.","adam shankman","jennifer lopez, matthew mcconaughey, bridgette wilson-sampras, justin chambers",66153,NA
"93",93,"lagaan: once upon a time in india",2001,"pg",224,"adventure, drama, musical",8.2,"84","the people of a small village in victorian india stake their future on a game of cricket against their ruthless british rulers.","ashutosh gowariker","aamir khan, gracy singh, rachel shelley, paul blackthorne",83131,NA
"94",94,"out cold",2001,"pg-13",89,"comedy, sport",6.3,"22","a snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.","brendan malloy, emmett malloy","flex alexander, david denman, a.j. cook, caroline dhavernas",15179,NA
"95",95,"hearts in atlantis",2001,"pg-13",101,"drama, mystery",6.9,"55","a widowed mother and her son change when a mysterious stranger enters their lives.","scott hicks","anthony hopkins, anton yelchin, hope davis, mika boorem",32270,NA
"96",96,"bubble boy",2001,"pg-13",84,"adventure, comedy, romance",5.6,"41","a young man who was born without an immune system and has lived his life within a plastic bubble in his bedroom finds out that the woman he has loved since childhood is about to be married ...                see full summary »","blair hayes","jake gyllenhaal, swoosie kurtz, marley shelton, danny trejo",27093,NA
"97",97,"the experiment",2001,"r",120,"drama, thriller",7.8,"60","for two weeks, 20 male participants are hired to play prisoners and guards in a prison. the ""prisoners"" have to follow seemingly mild rules, and the ""guards"" are told to retain order without using physical violence.","oliver hirschbiegel","moritz bleibtreu, christian berkel, oliver stokowski, wotan wilke möhring",83213,NA
"98",98,"intimacy",2001,"r",119,"drama, romance",6.2,"69","a failed london musician meets once a week with a woman for a series of intense sexual encounters to get away from the realities of life. but when he begins inquiring about her, it puts their relationship at risk.","patrice chéreau","mark rylance, kerry fox, susannah harker, alastair galbraith",9866,NA
"99",99,"kate & leopold",2001,"pg-13",118,"comedy, fantasy, romance",6.4,"44","an english duke from 1876 is inadvertedly dragged to modern day new york where he falls for a plucky advertising executive.","james mangold","meg ryan, hugh jackman, liev schreiber, breckin meyer",69345,NA
"100",100,"enigma",2001,"r",119,"drama, mystery, romance",6.4,"64","a young genius frantically races against time to crack an enemy code and solve the mystery surrounding the woman he loves.","michael apted","dougray scott, kate winslet, saffron burrows, jeremy northam",18446,NA
