"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"16",16,"doctor strange",2016,"pg-13",115,"action, adventure, fantasy",7.5,"72","while on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.","scott derrickson","benedict cumberbatch, chiwetel ejiofor, rachel mcadams, benedict wong",357799,NA
"17",17,"batman v superman: dawn of justice",2016,"pg-13",151,"action, adventure, sci-fi",6.6,"44","fearing that the actions of superman are left unchecked, batman takes on the man of steel, while the world wrestles with what kind of a hero it really needs.","zack snyder","ben affleck, henry cavill, amy adams, jesse eisenberg",501729,NA
"18",18,"nocturnal animals",2016,"r",116,"crime, drama, romance",7.5,"67","a wealthy art gallery owner receives a draft of her ex-husband's new novel, and once she starts reading it she just cannot put it down.","tom ford","amy adams, jake gyllenhaal, michael shannon, aaron taylor-johnson",157735,NA
"19",19,"hacksaw ridge",2016,"r",139,"biography, drama, history",8.2,"71","wwii american army medic desmond t. doss, who served during the battle of okinawa, refuses to kill people, and becomes the first man in american history to receive the medal of honor without firing a shot.","mel gibson","andrew garfield, sam worthington, luke bracey, teresa palmer",272516,NA
"20",20,"why him?",2016,"r",111,"comedy",6.2,"39","a holiday gathering threatens to go off the rails when ned fleming realizes that his daughter's silicon valley millionaire boyfriend is about to pop the question.","john hamburg","zoey deutch, james franco, tangie ambrose, cedric the entertainer",68097,NA
"21",21,"the lost city of z",2016,"pg-13",141,"adventure, biography, drama",6.6,"78","a true-life drama, centering on british explorer col. percival fawcett, who disappeared while searching for a mysterious city in the amazon in the 1920s.","james gray","charlie hunnam, robert pattinson, sienna miller, tom holland",42739,NA
"22",22,"boo! a madea halloween",2016,"pg-13",103,"comedy, horror",4.6,"30","madea winds up in the middle of mayhem when she spends a haunted halloween fending off killers, paranormal poltergeists, ghosts, ghouls and zombies while keeping a watchful eye on a group of misbehaving teens.","tyler perry","tyler perry, cassi davis, patrice lovely, yousef erakat",5225,NA
"23",23,"passengers",2016,"pg-13",116,"drama, sci-fi, thriller",7,"41","a spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. as a result, two passengers are awakened 90 years early.","morten tyldum","jennifer lawrence, chris pratt, michael sheen, laurence fishburne",245151,NA
"24",24,"grave",2016,"r",99,"drama, horror",7,"81","when a young vegetarian undergoes a carnivorous hazing ritual at vet school, an unbidden taste for meat begins to grow in her.","julia ducournau","garance marillier, ella rumpf, rabah nait oufella, laurent lucas",26611,NA
"25",25,"ghostbusters",2016,"pg-13",116,"action, comedy, fantasy",5.3,"60","following a ghost invasion of manhattan, paranormal enthusiasts erin gilbert and abby yates, nuclear engineer jillian holtzmann, and subway worker patty tolan band together to stop the otherworldly threat.","paul feig","melissa mccarthy, kristen wiig, kate mckinnon, leslie jones",159113,NA
"26",26,"assassin's creed",2016,"pg-13",115,"action, adventure, fantasy",5.8,"36","callum lynch explores the memories of his ancestor aguilar de nerha and gains the skills of a master assassin, before taking on the secret templar society.","justin kurzel","michael fassbender, marion cotillard, jeremy irons, brendan gleeson",137633,NA
"27",27,"the magnificent seven",2016,"pg-13",132,"action, adventure, western",6.9,"54","seven gunmen in the old west gradually come together to help a poor village against savage thieves.","antoine fuqua","denzel washington, chris pratt, ethan hawke, vincent d'onofrio",141399,NA
"28",28,"x-men: apocalypse",2016,"pg-13",144,"action, adventure, sci-fi",7,"52","after the re-emergence of the world's first mutant, world-destroyer apocalypse, the x-men must unite to defeat his extinction level plan.","bryan singer","james mcavoy, michael fassbender, jennifer lawrence, nicholas hoult",300247,NA
"29",29,"the conjuring 2",2016,"r",134,"horror, mystery, thriller",7.4,"65","ed and lorraine warren travel to north london to help a single mother raising 4 children alone in a house plagued by a supernatural spirit.","james wan","vera farmiga, patrick wilson, madison wolfe, frances o'connor",154796,NA
"30",30,"hidden figures",2016,"pg",127,"biography, drama, history",7.8,"74","the story of a team of female african-american mathematicians who served a vital role in nasa during the early years of the u.s. space program.","theodore melfi","taraji p. henson, octavia spencer, janelle monáe, kevin costner",126262,NA
"31",31,"don't breathe",2016,"r",88,"crime, horror, thriller",7.1,"71","hoping to walk away with a massive fortune, a trio of thieves break into the house of a blind man who isn't as helpless as he seems.","fede alvarez","stephen lang, jane levy, dylan minnette, daniel zovatto",143836,NA
"32",32,"lights out",2016,"pg-13",81,"horror",6.3,"58","rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with an entity attached to their mother.","david f. sandberg","teresa palmer, gabriel bateman, maria bello, billy burke",82509,NA
"33",33,"me before you",2016,"pg-13",106,"drama, romance",7.4,"51","a girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.","thea sharrock","emilia clarke, sam claflin, janet mcteer, charles dance",130974,NA
"34",34,"hunt for the wilderpeople",2016,"pg-13",101,"adventure, comedy, drama",7.9,"81","a national manhunt is ordered for a rebellious kid and his foster uncle who go missing in the wild new zealand bush.","taika waititi","sam neill, julian dennison, rima te wiata, rachel house",62990,NA
"35",35,"star trek: beyond",2016,"pg-13",122,"action, adventure, sci-fi",7.1,"68","the u.s.s. enterprise crew explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the federation stands for, to the test.","justin lin","chris pine, zachary quinto, karl urban, zoe saldana",182386,NA
"36",36,"live by night",2016,"r",129,"action, crime, drama",6.4,"49","a group of boston-bred gangsters set up shop in balmy florida during the prohibition era, facing off against the competition and the ku klux klan.","ben affleck","ben affleck, elle fanning, brendan gleeson, chris messina",36456,NA
"37",37,"lion",2016,"pg-13",118,"biography, drama",8.1,"69","a five-year-old indian boy gets lost on the streets of calcutta, thousands of kilometers from home. he survives many challenges before being adopted by a couple in australia. 25 years later, he sets out to find his lost family.","garth davis","dev patel, nicole kidman, rooney mara, sunny pawar",138692,NA
"38",38,"a cure for wellness",2016,"r",146,"drama, fantasy, horror",6.4,"47","an ambitious young executive is sent to retrieve his company's ceo from an idyllic but mysterious ""wellness center"" at a remote location in the swiss alps, but soon suspects that the spa's treatments are not what they seem.","gore verbinski","dane dehaan, jason isaacs, mia goth, ivo nandi",47876,NA
"39",39,"zootopia",2016,"pg",108,"animation, adventure, comedy",8,"78","in a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.","byron howard, rich moore, jared bush","ginnifer goodwin, jason bateman, idris elba, jenny slate",321561,NA
"40",40,"the girl on the train",2016,"r",112,"crime, drama, mystery",6.5,"48","a divorcee becomes entangled in a missing persons investigation that promises to send shockwaves throughout her life.","tate taylor","emily blunt, haley bennett, rebecca ferguson, justin theroux",119917,NA
"41",41,"miss peregrine's home for peculiar children",2016,"pg-13",127,"adventure, drama, family",6.7,"57","when jacob discovers clues to a mystery that stretches across time, he finds miss peregrine's home for peculiar children. but the danger deepens after he gets to know the residents and learns about their special powers.","tim burton","eva green, asa butterfield, samuel l. jackson, judi dench",119074,NA
"42",42,"kimi no na wa.",2016,"pg",106,"animation, drama, fantasy",8.5,"79","two strangers find themselves linked in a bizarre way. when a connection forms, will distance be the only thing to keep them apart?","makoto shinkai","ryûnosuke kamiki, mone kamishiraishi, ryô narita, aoi yûki",59674,NA
"43",43,"contratiempo",2016,NA,106,"crime, mystery, thriller",8,NA,"while the clock is ticking, with the aid of a witness preparation expert, a successful entrepreneur accused of murder has less than three hours to come up with an impregnable defence.","oriol paulo","mario casas, ana wagener, jose coronado, bárbara lennie",36683,NA
"44",44,"the bad batch",2016,"r",118,"drama, horror, romance",5.3,"61","a love story set in a community of cannibals in a future dystopia. in a desert wasteland in texas, a muscled cannibal breaks one important rule: don't play with your food.","ana lily amirpour","suki waterhouse, jason momoa, jayda fink, keanu reeves",11036,NA
"45",45,"jack reacher: never go back",2016,"pg-13",118,"action, adventure, crime",6.1,"47","jack reacher must uncover the truth behind a major government conspiracy in order to clear his name. on the run as a fugitive from the law, reacher uncovers a potential secret from his past that could change his life forever.","edward zwick","tom cruise, cobie smulders, aldis hodge, robert knepper",93874,NA
"46",46,"the accountant",2016,"r",128,"action, crime, drama",7.4,"51","as a math savant uncooks the books for a new client, the treasury department closes in on his activities, and the body count starts to rise.","gavin o'connor","ben affleck, anna kendrick, j.k. simmons, jon bernthal",193732,NA
"47",47,"moonlight",2016,"r",111,"drama",7.5,"99","a chronicle of the childhood, adolescence and burgeoning adulthood of a young, african-american, gay man growing up in a rough neighborhood of miami.","barry jenkins","mahershala ali, shariff earp, duan sanderson, alex r. hibbert",166821,NA
"48",48,"the jungle book",2016,"pg",106,"adventure, drama, family",7.5,"77","after a threat from the tiger shere khan forces him to flee the jungle, a man-cub named mowgli embarks on a journey of self discovery with the help of panther, bagheera, and free spirited bear, baloo.","jon favreau","neel sethi, bill murray, ben kingsley, idris elba",211788,NA
"49",49,"10 cloverfield lane",2016,"pg-13",104,"drama, horror, mystery",7.2,"76","after getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.","dan trachtenberg","john goodman, mary elizabeth winstead, john gallagher jr., douglas m. griffin",212947,NA
"50",50,"fallen",2016,"pg-13",91,"adventure, drama, fantasy",5.5,"47","a young girl finds herself in a reform school after therapy since she was blamed for the death of a young boy. at the school she finds herself drawn to a fellow student, unaware that he is an angel, and has loved her for thousands of years.","scott hicks","addison timlin, lola kirke, hermione corfield, joely richardson",7928,NA
"51",51,"war dogs",2016,"r",114,"comedy, crime, drama",7.1,"57","based on the true story of two young men, david packouz and efraim diveroli, who won a $300 million contract from the pentagon to arm america's allies in afghanistan.","todd phillips","jonah hill, miles teller, steve lantz, gregg weiner",126006,NA
"52",52,"maudie",2016,"pg-13",115,"biography, drama, romance",7.7,"65","an arthritic nova scotia woman works as a housekeeper while she hones her skills as an artist and eventually becomes a beloved figure in the community.","aisling walsh","sally hawkins, ethan hawke, kari matchett, zachary bennett",3754,NA
"53",53,"manchester by the sea",2016,"r",137,"drama",7.9,"96","a depressed uncle is asked to take care of his teenage nephew after the boy's father dies.","kenneth lonergan","casey affleck, michelle williams, kyle chandler, lucas hedges",164686,NA
"54",54,"hell or high water",2016,"r",102,"crime, drama, thriller",7.6,"88","a divorced father and his ex-con older brother resort to a desperate scheme in order to save their family's ranch in west texas.","david mackenzie","chris pine, ben foster, jeff bridges, gil birmingham",136072,NA
"55",55,"hush",2016,"r",81,"horror, thriller",6.6,"67","a deaf writer who retreated into the woods to live a solitary life must fight for her life in silence when a masked killer appears at her window.","mike flanagan","john gallagher jr., kate siegel, michael trucco, samantha sloyan",55333,NA
"56",56,"gold",2016,"r",120,"adventure, drama, thriller",6.7,"49","kenny wells, a prospector desperate for a lucky break, teams up with a similarly eager geologist and sets off on a journey to find gold in the uncharted jungle of indonesia.","stephen gaghan","matthew mcconaughey, edgar ramírez, bryce dallas howard, corey stoll",34871,NA
"57",57,"allied",2016,"r",124,"action, drama, romance",7.1,"60","in 1942, a canadian intelligence officer in north africa encounters a female french resistance fighter on a deadly mission behind enemy lines. when they reunite in london, their relationship is tested by the pressures of war.","robert zemeckis","brad pitt, marion cotillard, jared harris, vincent ebrahim",97850,NA
"58",58,"ah-ga-ssi",2016,"not rated",144,"crime, drama, mystery",8.1,"84","a woman is hired as a handmaiden to a japanese heiress, but secretly she is involved in a plot to defraud her.","chan-wook park","min-hee kim, jung-woo ha, jin-woong jo, so-ri moon",46379,NA
"59",59,"the purge: election year",2016,"r",108,"action, horror, sci-fi",6,"55","former police sergeant barnes becomes head of security for senator charlie roan, a presidential candidate targeted for death on purge night due to her vow to eliminate the purge.","james demonaco","frank grillo, elizabeth mitchell, mykelti williamson, joseph julian soria",61560,NA
"60",60,"captain fantastic",2016,"r",118,"comedy, drama",7.9,"72","in the forests of the pacific northwest, a father devoted to raising his six kids with a rigorous physical and intellectual education is forced to leave his paradise and enter the world, challenging his idea of what it means to be a parent.","matt ross","viggo mortensen, george mackay, samantha isler, annalise basso",124696,NA
"61",61,"the autopsy of jane doe",2016,"r",86,"horror, mystery, thriller",6.8,"65","a father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.","andré øvredal","brian cox, emile hirsch, ophelia lovibond, michael mcelhatton",50903,NA
"62",62,"resident evil: the final chapter",2016,"r",107,"action, horror, sci-fi",5.6,"49","alice returns to where the nightmare began: the hive in raccoon city, where the umbrella corporation is gathering its forces for a final strike against the only remaining survivors of the apocalypse.","paul w.s. anderson","milla jovovich, iain glen, ali larter, shawn roberts",60225,NA
"63",63,"collateral beauty",2016,"pg-13",97,"drama, romance",6.8,"23","retreating from life after a tragedy, a man questions the universe by writing to love, time and death. receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.","david frankel","will smith, edward norton, kate winslet, michael peña",58354,NA
"64",64,"the nice guys",2016,"r",116,"comedy, crime, drama",7.4,"70","in 1970s los angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.","shane black","russell crowe, ryan gosling, angourie rice, matt bomer",197174,NA
"65",65,"found footage 3d",2016,"unrated",100,"horror",5.2,NA,"a group of filmmakers sets out to make the first 3d found footage horror movie, but find themselves in a found footage horror movie when the evil entity from their film escapes into their behind-the-scenes footage.","steven degennaro","carter roy, alena von stroheim, chris o'brien, tom saporito",571,NA
"66",66,"colossal",2016,"r",109,"action, comedy, drama",6.2,"70","gloria is an out-of-work party girl forced to leave her life in new york city, and move back home. when reports surface that a giant creature is destroying seoul, she gradually comes to the realization that she is somehow connected to this phenomenon.","nacho vigalondo","anne hathaway, jason sudeikis, austin stowell, tim blake nelson",32138,NA
"67",67,"the secret life of pets",2016,"pg",87,"animation, adventure, comedy",6.6,"61","the quiet life of a terrier named max is upended when his owner takes in duke, a stray whom max instantly dislikes.","chris renaud, yarrow cheney","louis c.k., eric stonestreet, kevin hart, lake bell",135896,NA
"68",68,"silence",2016,"r",161,"adventure, drama, history",7.2,"79","in the 17th century, two portuguese jesuit priests travel to japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate catholicism.","martin scorsese","andrew garfield, adam driver, liam neeson, tadanobu asano",64146,NA
"69",69,"jason bourne",2016,"pg-13",123,"action, thriller",6.6,"58","the cia's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.","paul greengrass","matt damon, tommy lee jones, alicia vikander, vincent cassel",165905,NA
"70",70,"the edge of seventeen",2016,"r",104,"comedy, drama",7.4,"77","high-school life gets even more unbearable for nadine when her best friend, krista, starts dating her older brother.","kelly fremon craig","hailee steinfeld, haley lu richardson, blake jenner, kyra sedgwick",62015,NA
"71",71,"the founder",2016,"pg-13",115,"biography, drama, history",7.2,"66","the story of ray kroc, a salesman who turned two brothers' innovative fast food eatery, mcdonald's, into the biggest restaurant business in the world, with a combination of ambition, persistence, and ruthlessness.","john lee hancock","michael keaton, nick offerman, john carroll lynch, linda cardellini",66130,NA
"72",72,"patriots day",2016,"r",133,"crime, drama, history",7.4,"69","the story of the 2013 boston marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.","peter berg","mark wahlberg, michelle monaghan, j.k. simmons, john goodman",53955,NA
"73",73,"underworld: blood wars",2016,"r",91,"action, adventure, fantasy",5.8,"23","vampire death dealer, selene (kate beckinsale) fights to end the eternal war between the lycan clan and the vampire faction that betrayed her.","anna foerster","kate beckinsale, theo james, tobias menzies, lara pulver",51341,NA
"74",74,"shut in",2016,"pg-13",91,"drama, horror, thriller",4.7,"25","a heart-pounding thriller about a widowed child psychologist who lives an isolated existence in rural new england. caught in a deadly winter storm, she must find a way to rescue a young boy before he disappears forever.","farren blackburn","naomi watts, charlie heaton, jacob tremblay, oliver platt",7777,NA
"75",75,"gods of egypt",2016,"pg-13",127,"action, adventure, fantasy",5.4,"25","mortal hero bek teams with the god horus in an alliance against set, the merciless god of darkness, who has usurped egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.","alex proyas","brenton thwaites, nikolaj coster-waldau, gerard butler, chadwick boseman",79461,NA
"76",76,"strange weather",2016,"r",92,"adventure, drama",5.6,"57","a poignant, lyrical drama about a mother (hunter), who, in an effort to deal with the grief over the death of her son, travels the back roads of the deep south to settle a score. a story of...                see full summary »","katherine dieckmann","holly hunter, carrie coon, ransom ashley, walker babington",347,NA
"77",77,"a monster calls",2016,"pg-13",108,"drama, fantasy",7.5,"76","a boy seeks the help of a tree monster to cope with his single mother's terminal illness.","j.a. bayona","lewis macdougall, sigourney weaver, felicity jones, toby kebbell",52464,NA
"78",78,"the legend of tarzan",2016,"pg-13",110,"action, adventure, drama",6.3,"44","tarzan, having acclimated to life in london, is called back to his former home in the jungle to investigate the activities at a mining encampment.","david yates","alexander skarsgård, rory j. saper, christian stevens, christoph waltz",130408,NA
"79",79,"the great wall",2016,"pg-13",103,"action, adventure, fantasy",6,"42","european mercenaries searching for black powder become embroiled in the defense of the great wall of china against a horde of monstrous creatures.","yimou zhang","matt damon, tian jing, willem dafoe, andy lau",84645,NA
"80",80,"warcraft",2016,"pg-13",123,"action, adventure, fantasy",6.9,"32","as an orc horde invades the planet azeroth using a magic portal, a few human heroes and dissenting orcs must attempt to stop the true evil behind this war.","duncan jones","travis fimmel, paula patton, ben foster, dominic cooper",199302,NA
"81",81,"sausage party",2016,"r",89,"animation, adventure, comedy",6.2,"66","a sausage strives to discover the truth about his existence.","greg tiernan, conrad vernon","seth rogen, kristen wiig, jonah hill, alistair abell",135402,NA
"82",82,"busanhaeng",2016,"not rated",118,"action, drama, horror",7.5,"72","while a zombie virus breaks out in south korea, passengers struggle to survive on the train from seoul to busan.","sang-ho yeon","yoo gong, yu-mi jung, dong-seok ma, su-an kim",76108,NA
"83",83,"sully",2016,"pg-13",96,"biography, drama",7.5,"74","the story of chesley sullenberger, an american pilot who became a hero after landing his damaged plane on the hudson river in order to save the flight's passengers and crew.","clint eastwood","tom hanks, aaron eckhart, laura linney, valerie mahaffey",161231,NA
"84",84,"13 hours",2016,"r",144,"action, drama, history",7.3,"48","during an attack on a u.s. compound in libya, a security team struggles to make sense out of the chaos.","michael bay","john krasinski, pablo schreiber, james badge dale, david denman",84146,NA
"85",85,"snowden",2016,"r",134,"biography, drama, thriller",7.3,"58","the nsa's illegal surveillance techniques are leaked to the public by one of the agency's employees, edward snowden, in the form of thousands of classified documents distributed to the press.","oliver stone","joseph gordon-levitt, shailene woodley, melissa leo, zachary quinto",94634,NA
"86",86,"inferno",2016,"pg-13",121,"action, adventure, crime",6.2,"42","when robert langdon wakes up in an italian hospital with amnesia, he teams up with dr. sienna brooks, and together they must race across europe against the clock to foil a deadly global plot.","ron howard","tom hanks, felicity jones, irrfan khan, ben foster",113862,NA
"87",87,"deepwater horizon",2016,"pg-13",107,"action, drama, thriller",7.2,"68","a dramatization of the disaster back in april 2010, when the offshore drilling rig called the deepwater horizon created a giant explosion, which created the worst oil spill in american history.","peter berg","mark wahlberg, kurt russell, douglas m. griffin, james dumont",107665,NA
"88",88,"the neon demon",2016,"r",118,"horror, thriller",6.2,"51","when aspiring model jesse moves to los angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.","nicolas winding refn","elle fanning, christina hendricks, keanu reeves, karl glusman",58006,NA
"89",89,"allegiant",2016,"pg-13",120,"action, adventure, mystery",5.7,"33","after the earth-shattering revelations of insurgent, tris must escape with four beyond the wall that encircles chicago, to finally discover the shocking truth of the world around them.","robert schwentke","shailene woodley, theo james, jeff daniels, naomi watts",77929,NA
"90",90,"now you see me 2",2016,"pg-13",129,"action, adventure, comedy",6.5,"46","the four horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.","jon m. chu","jesse eisenberg, mark ruffalo, woody harrelson, dave franco",175164,NA
"91",91,"fences",2016,"pg-13",139,"drama",7.2,"79","a working-class african-american father tries to raise his family in the 1950s, while coming to terms with the events of his life.","denzel washington","denzel washington, viola davis, stephen henderson, jovan adepo",64762,NA
"92",92,"brimstone",2016,"r",148,"thriller, western",7.1,"45","from the moment the new reverend climbs the pulpit, liz knows she and her family are in great danger.","martin koolhoven","carla juri, kit harington, dakota fanning, carice van houten",19280,NA
"93",93,"miss sloane",2016,"r",132,"drama, thriller",7.4,"64","in the high-stakes world of political power-brokers, elizabeth sloane is the most sought after and formidable lobbyist in d.c. but when taking on the most powerful opponent of her career, she finds winning may come at too high a price.","john madden","jessica chastain, mark strong, gugu mbatha-raw, michael stuhlbarg",30203,NA
"94",94,"the shallows",2016,"pg-13",86,"drama, horror, thriller",6.3,"59","a mere 200 yards from shore, surfer nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills.","jaume collet-serra","blake lively, óscar jaenada, angelo josue lozano corzo, joseph salas",88484,NA
"95",95,"keeping up with the joneses",2016,"pg-13",105,"action, comedy",5.9,"34","a suburban couple becomes embroiled in an international espionage plot when they discover that their seemingly perfect new neighbors are government spies.","greg mottola","zach galifianakis, isla fisher, jon hamm, gal gadot",40934,NA
"96",96,"below her mouth",2016,NA,94,"drama, romance",5.6,"42","an unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.","april mullen","erika linder, natalie krill, sebastian pigott, mayko nguyen",3531,NA
"97",97,"finding dory",2016,"pg",97,"animation, adventure, comedy",7.4,"77","the friendly but forgetful blue tang fish, dory, begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.","andrew stanton, angus maclane","ellen degeneres, albert brooks, ed o'neill, kaitlin olson",176074,NA
"98",98,"pride and prejudice and zombies",2016,"pg-13",108,"action, horror, romance",5.8,"45","five sisters in 19th century england must cope with the pressures to marry while protecting themselves from a growing population of zombies.","burr steers","lily james, sam riley, jack huston, bella heathcote",38159,NA
"99",99,"jackie",2016,"r",100,"biography, drama, history",6.8,"81","following the assassination of president john f. kennedy, first lady jacqueline kennedy fights through grief and trauma to regain her faith, console her children, and define her husband's historic legacy.","pablo larraín","natalie portman, peter sarsgaard, greta gerwig, billy crudup",52545,NA
"100",100,"free fire",2016,"r",91,"action, comedy, crime",6.5,"63","set in boston in 1978, a meeting in a deserted warehouse between two gangs turns into a shootout and a game of survival.","ben wheatley","sharlto copley, brie larson, armie hammer, cillian murphy",23741,NA
