"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"11",11,"child's play 2",1990,"r",84,"horror, thriller",5.8,NA,"while andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and chucky, determined to claim andy's soul, is not far behind.","john lafia","alex vincent, jenny agutter, gerrit graham, christine elise",35394,NA
"12",12,"jacob's ladder",1990,"r",113,"drama, horror, mystery",7.5,"62","mourning his dead child, a haunted vietnam war veteran attempts to uncover his past while suffering from a severe case of dissociation. to do so, he must decipher reality and life from his own dreams, delusions, and perceptions of death.","adrian lyne","tim robbins, elizabeth peña, danny aiello, matt craven",82539,NA
"13",13,"total recall",1990,"r",113,"action, sci-fi, thriller",7.5,"57","when a man goes for virtual vacation memories of the planet mars, an unexpected and harrowing series of events forces him to go to the planet for real - or does he?","paul verhoeven","arnold schwarzenegger, sharon stone, michael ironside, rachel ticotin",258679,NA
"14",14,"ghost",1990,"pg-13",127,"drama, fantasy, romance",7,"52","after a young man is murdered, his spirit stays behind to warn his lover of impending danger, with the help of a reluctant psychic.","jerry zucker","patrick swayze, demi moore, whoopi goldberg, tony goldwyn",165676,NA
"15",15,"night of the living dead",1990,"r",92,"horror",6.9,NA,"the unburied dead return to life and seek human victims.","tom savini","tony todd, patricia tallman, tom towles, mckee anderson",33400,NA
"16",16,"dances with wolves",1990,"pg-13",181,"adventure, drama, western",8,"72","lt. john dunbar, exiled to a remote western civil war outpost, befriends wolves and indians, making him an intolerable aberration in the military.","kevin costner","kevin costner, mary mcdonnell, graham greene, rodney a. grant",202227,NA
"17",17,"tremors",1990,"pg-13",96,"comedy, horror",7.1,"65","natives of a small isolated town defend themselves against strange underground creatures which are killing them one by one.","ron underwood","kevin bacon, fred ward, finn carter, michael gross",98818,NA
"18",18,"dick tracy",1990,"pg",105,"action, comedy, crime",6.1,NA,"the comic strip detective finds his life vastly complicated when breathless mahoney makes advances towards him while he is trying to battle big boy caprice's united mob.","warren beatty","warren beatty, madonna, al pacino, charlie korsmo",50554,NA
"19",19,"die hard 2",1990,"r",124,"action, thriller",7.1,"67","john mcclane attempts to avert disaster as rogue military operatives seize control of dulles international airport in washington, d.c.","renny harlin","bruce willis, william atherton, bonnie bedelia, reginald veljohnson",290286,NA
"20",20,"arachnophobia",1990,"pg-13",103,"comedy, fantasy, horror",6.4,NA,"a species of south american killer spider hitches a lift to the u.s. in a coffin and starts to breed and kill.","frank marshall","jeff daniels, julian sands, john goodman, harley jane kozak",53916,NA
"21",21,"mermaids",1990,"pg-13",110,"comedy, drama, romance",6.6,NA,"an unconventional single mother relocates with her two daughters to a small massachusetts town in 1963, where a number of events and relationships both challenge and strengthen their familial bonds.","richard benjamin","cher, bob hoskins, winona ryder, michael schoeffling",23921,NA
"22",22,"the hunt for red october",1990,"pg",135,"action, adventure, thriller",7.6,"58","in november 1984, the soviet union's best submarine captain in their newest sub violates orders and heads for the usa. is he trying to defect or to start a war?","john mctiernan","sean connery, alec baldwin, scott glenn, sam neill",153281,NA
"23",23,"teenage mutant ninja turtles",1990,"pg",93,"action, adventure, comedy",6.7,NA,"four teenage mutant ninja turtles emerge from the shadows to protect new york city from a gang of criminal ninjas.","steve barron","judith hoag, elias koteas, josh pais, david forman",73762,NA
"24",24,"back to the future part iii",1990,"pg",118,"adventure, comedy, sci-fi",7.4,"55","enjoying a peaceable existence in 1885, doctor emmet brown is about to be killed by buford ""mad dog"" tannen. marty mcfly travels back in time to save his friend.","robert zemeckis","michael j. fox, christopher lloyd, mary steenburgen, thomas f. wilson",319187,NA
"25",25,"cry-baby",1990,"pg-13",85,"comedy, musical",6.5,NA,"in 1950s baltimore, a bad boy with a heart of gold wins the love of a good girl, whose boyfriend sets out for revenge.","john waters","johnny depp, ricki lake, amy locane, susan tyrrell",47213,NA
"26",26,"kindergarten cop",1990,"pg-13",111,"comedy",6.1,"61","a tough cop must pose as a kindergarten teacher in order to locate a dangerous criminal's ex-wife, who may hold the key to putting him behind bars.","ivan reitman","arnold schwarzenegger, penelope ann miller, pamela reed, linda hunt",115927,NA
"27",27,"gremlins 2: the new batch",1990,"pg-13",106,"comedy, fantasy, horror",6.3,NA,"the gremlins are back, and this time, they've taken control of a new york media mogul's high-tech skyscraper.","joe dante","zach galligan, phoebe cates, john glover, robert prosky",75890,NA
"28",28,"nightbreed",1990,"r",102,"action, fantasy, horror",6.5,NA,"a troubled young man is drawn to a mythical place called midian where a variety of monsters are hiding from humanity.","clive barker","craig sheffer, david cronenberg, anne bobby, charles haid",15835,NA
"29",29,"the exorcist iii",1990,"r",110,"drama, horror, mystery",6.3,NA,"a police lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased gemini serial killer, leads him to question the patients of a psychiatric ward.","william peter blatty","george c. scott, ed flanders, brad dourif, jason miller",19578,NA
"30",30,"lord of the flies",1990,"r",90,"adventure, drama, thriller",6.4,NA,"stranded on an island, a group of schoolboys degenerate into savagery.","harry hook","balthazar getty, chris furrh, danuel pipoly, james badge dale",24134,NA
"31",31,"awakenings",1990,"pg-13",121,"biography, drama",7.8,"74","the victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.","penny marshall","robert de niro, robin williams, julie kavner, ruth nelson",102026,NA
"32",32,"predator 2",1990,"r",108,"action, horror, sci-fi",6.2,NA,"amidst a territorial gang war in 1997, a sophisticated alien hunter stalks the citizens of los angeles and the only man between him and his prey is veteran l.a.p.d. officer, lieutenant mike harrigan.","stephen hopkins","danny glover, gary busey, kevin peter hall, rubén blades",117854,NA
"33",33,"wild at heart",1990,"r",125,"comedy, crime, drama",7.2,"52","young lovers sailor and lula run from the variety of weirdos that lula's mom has hired to kill sailor.","david lynch","nicolas cage, laura dern, willem dafoe, j.e. freeman",67856,NA
"34",34,"darkman",1990,"r",96,"action, crime, fantasy",6.4,"65","a brilliant scientist left for dead returns to exact revenge on the people who burned him alive.","sam raimi","liam neeson, frances mcdormand, colin friels, larry drake",50817,NA
"35",35,"leatherface: texas chainsaw massacre iii",1990,"r",85,"horror, thriller",5.2,NA,"a california couple and a survivalist encounter leatherface and his family.","jeff burr","kate hodge, ken foree, r.a. mihailoff, william butler",10930,NA
"36",36,"troll 2",1990,"pg-13",95,"comedy, fantasy, horror",2.7,NA,"a family vacationing in a small town discovers the entire town is inhabited by goblins in disguise as humans, who plan to eat them.","claudio fragasso","michael paul stephenson, george hardy, margo prey, connie young",26451,NA
"37",37,"days of thunder",1990,"pg-13",107,"action, drama, sport",5.9,"60","a young hot-shot stock car driver gets his chance to compete at the top level.","tony scott","tom cruise, nicole kidman, robert duvall, randy quaid",65630,NA
"38",38,"the neverending story ii: the next chapter",1990,"pg",89,"adventure, drama, family",5.1,NA,"a young boy with a distant father enters a world of make-believe and magic through a portal within an antique book.","george miller","jonathan brandis, kenny morrison, clarissa burt, john wesley shipp",19846,NA
"39",39,"robocop 2",1990,"r",117,"action, crime, sci-fi",5.8,NA,"cyborg law enforcer robocop returns to protect the citizens of old detroit but faces a deadly challenge when a rogue ocp member secretly creates a new, evil robocop 2.","irvin kershner","peter weller, john glover, mario machado, leeza gibbons",69192,NA
"40",40,"rocky v",1990,"pg-13",104,"drama, sport",5.2,"55","reluctantly retired from boxing, and back from riches to rags, rocky takes on a new protege who betrays him, as the champ's son must adjust to his family's new life after bankruptcy.","john g. avildsen","sylvester stallone, talia shire, burt young, sage stallone",103079,NA
"41",41,"miller's crossing",1990,"r",115,"crime, drama, thriller",7.8,"66","tom regan, an advisor to a prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.","joel coen, ethan coen","gabriel byrne, albert finney, john turturro, marcia gay harden",110826,NA
"42",42,"la femme nikita",1990,"r",117,"action, thriller",7.4,"56","convicted felon nikita, instead of going to jail, is given a new identity and trained, stylishly, as a top secret spy/assassin.","luc besson","anne parillaud, marc duret, patrick fontana, alain lathière",58862,NA
"43",43,"the hot spot",1990,"r",130,"crime, drama, romance",6.4,"56","when the drifter harry madox reaches a small town in texas, he gets a job as used car salesman with the dealer george harshaw and settles down in a hotel room. during a fire, harry observes...                see full summary »","dennis hopper","don johnson, virginia madsen, jennifer connelly, charles martin smith",8665,NA
"44",44,"young guns ii",1990,"pg-13",104,"action, western",6.5,NA,"in 1881, cattle baron john chisum pays a bounty to patrick floyd garrett to kill outlaw billy the kid.","geoff murphy","emilio estevez, kiefer sutherland, lou diamond phillips, christian slater",25853,NA
"45",45,"quigley down under",1990,"pg-13",119,"action, adventure, drama",6.8,NA,"sharpshooter matt quigley is hired from wyoming by an australian rancher paying a very high price. but when quigley arrives down under, all is not as it seems.","simon wincer","tom selleck, laura san giacomo, alan rickman, chris haywood",16264,NA
"46",46,"problem child",1990,"pg",81,"comedy, family",5.3,"27","a young boy is just short of a monster. he is adopted by a loving man and his wacky wife. the laughs keep coming as the boy pushes them to the limits.","dennis dugan","michael oliver, john ritter, jack warden, gilbert gottfried",24122,NA
"47",47,"henry & june",1990,"nc-17",136,"biography, drama",6.3,NA,"in 1931 paris, anais nin meets henry miller and his wife june. intrigued by them both, she begins expanding her sexual horizons with her husband hugo as well as with henry and others. june ...                see full summary »","philip kaufman","fred ward, uma thurman, maria de medeiros, richard e. grant",10826,NA
"48",48,"lionheart",1990,"r",108,"action, crime, drama",6.2,NA,"an ex-french solider begins participating in underground street fights in order to make money for his brother's family.","sheldon lettich","jean-claude van damme, harrison page, deborah rennard, lisa pelikan",27191,NA
"49",49,"hardware",1990,"r",94,"sci-fi, thriller",5.9,NA,"the head of a cyborg reactivates, rebuilds itself, and goes on a violent rampage in a space marine's girlfriend's apartment.","richard stanley","dylan mcdermott, stacey travis, john lynch, carl mccoy",10618,NA
"50",50,"welcome home, roxy carmichael",1990,"pg-13",95,"comedy, drama",5.9,NA,"a small town prepares for the homecoming of superstar roxy carmichael, as does a young outsider, who believes roxy is her mother.","jim abrahams","winona ryder, jeff daniels, laila robins, thomas wilson brown",4075,NA
"51",51,"internal affairs",1990,"r",115,"crime, drama, thriller",6.5,NA,"an internal affairs agent becomes obsessed with bringing down a cop who has managed to maintain a spotless reputation despite being involved in a web of corruption.","mike figgis","richard gere, andy garcia, nancy travis, laurie metcalf",14295,NA
"52",52,"revenge",1990,"r",124,"action, crime, drama",6.2,NA,"michael ""jay"" cochran has just left the navy after 12 years. he's not quite sure what he's going to do, except that he knows he wants a holiday. he decides to visit tiburon mendez, a ...                see full summary »","tony scott","kevin costner, anthony quinn, madeleine stowe, tomas milian",13607,NA
"53",53,"memphis belle",1990,"pg-13",107,"action, drama, war",6.9,NA,"in 1943, the crew of a b-17 based in uk prepares for its 25th and last bombing mission over germany before returning home to the usa.","michael caton-jones","matthew modine, eric stoltz, tate donovan, d.b. sweeney",24000,NA
"54",54,"house party",1990,"r",100,"comedy, music, romance",6.3,"76","kid decides to go his friend's house party, but even he can't predict what's in store for him.","reginald hudlin","christopher reid, robin harris, christopher martin, martin lawrence",9349,NA
"55",55,"hamlet",1990,"pg",135,"drama",6.8,"53","hamlet, prince of denmark, finds out that his uncle claudius killed his father to obtain the throne, and plans revenge.","franco zeffirelli","mel gibson, glenn close, alan bates, paul scofield",18851,NA
"56",56,"presumed innocent",1990,"r",127,"mystery, thriller",6.9,"72","as a lawyer investigates the murder of a colleague, he finds himself more connected to the crime than anyone else.","alan j. pakula","harrison ford, raul julia, greta scacchi, brian dennehy",31701,NA
"57",57,"cadillac man",1990,"r",97,"comedy, crime",5.6,NA,"joe's a car salesman with a problem. he has two days to sell 12 cars or he loses his job. this would be a difficult task at the best of times but joe has to contend with his girlfriends (...                see full summary »","roger donaldson","robin williams, tim robbins, pamela reed, fran drescher",11431,NA
"58",58,"tales from the darkside: the movie",1990,"r",93,"comedy, fantasy, horror",6.2,"54","a young boy tells three stories of horror to distract a witch who plans to eat him.","john harrison","debbie harry, matthew lawrence, christian slater, david forrester",12207,NA
"59",59,"the rescuers down under",1990,"g",77,"animation, adventure, crime",6.9,NA,"the r.a.s. agents, miss bianca and bernard, race to australia to save a boy and a rare golden eagle from a murderous poacher.","hendel butoy, mike gabriel","bob newhart, eva gabor, john candy, tristan rogers",30392,NA
"60",60,"captain america",1990,"pg-13",97,"action, adventure, sci-fi",3.3,NA,"frozen in the ice for decades, captain america is freed to battle against arch-criminal, the red skull.","albert pyun","matt salinger, ronny cox, ned beatty, darren mcgavin",9258,NA
"61",61,"king of new york",1990,"r",103,"crime, thriller",7,NA,"a drug kingpin is released from prison and seeks to take total control of the criminal underworld in order to give back to the community.","abel ferrara","christopher walken, david caruso, laurence fishburne, victor argo",25638,NA
"62",62,"3 men and a little lady",1990,"pg",104,"comedy, drama, family",5.3,NA,"sylvia's work increasingly takes her away from the three men who help bring up mary, her daughter. when she decides to move to england and take mary with her, the three men are heartbroken ...                see full summary »","emile ardolino","tom selleck, steve guttenberg, ted danson, nancy travis",18915,NA
"63",63,"graveyard shift",1990,"r",89,"horror",4.8,"28","in a very old textile mill with a serious rat infestation, the workers discover a horrifying secret deep in the basement.","ralph s. singleton","david andrews, kelly wolf, stephen macht, andrew divoff",7717,NA
"64",64,"postcards from the edge",1990,"r",101,"comedy, drama",6.7,"71","a substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.","mike nichols","meryl streep, shirley maclaine, dennis quaid, gene hackman",12892,NA
"65",65,"pump up the volume",1990,"r",102,"comedy, drama, music",7.2,"77","mark runs a pirate radio station and causes an uproar when he speaks his mind and enthralls fellow teens.","allan moyle","christian slater, samantha mathis, anthony lucero, andy romano",22774,NA
"66",66,"bird on a wire",1990,"pg-13",110,"action, comedy",5.9,NA,"an old flame discovers her ex-boyfriend from the past is a relocated fbi informant out to stop the bad guys.","john badham","mel gibson, goldie hawn, david carradine, bill duke",33672,NA
"67",67,"state of grace",1990,"r",134,"action, crime, drama",7.3,NA,"a new york cop is recruited to return to his hometown and infiltrate the mob ran by his best friend's brother.","phil joanou, michael lee baron","sean penn, ed harris, gary oldman, robin wright",17879,NA
"68",68,"the adventures of ford fairlane",1990,"r",104,"action, adventure, comedy",6.3,"24","a vulgar private detective is hired to find a missing groupie and is drawn into a mystery involving a series of murders tied to the music industry.","renny harlin","andrew dice clay, lauren holly, wayne newton, priscilla presley",15241,NA
"69",69,"death warrant",1990,"r",89,"action, crime, mystery",5.6,NA,"in a violent and corrupt prison, decorated cop louis burke must infiltrate the jail to find answers to a number of inside murders. what he finds is a struggle of life and death tied in to his own past.","deran sarafian","jean-claude van damme, robert guillaume, cynthia gibb, george dickerson",13879,NA
"70",70,"navy seals",1990,"r",113,"action, adventure, thriller",5.5,NA,"an elite navy seals unit set out to locate and destroy a stockpile of us-built stinger missiles that have fallen into terrorist hands.","lewis teague","charlie sheen, michael biehn, joanne whalley, rick rossovich",13812,NA
"71",71,"alienator",1990,"r",93,"action, sci-fi",2.7,NA,"kol is an evil guy about to be executed on a distant spaceship. he manages to escape on a shuttle and make his way to some woods in america. the commander of the spaceship decides to send ...                see full summary »","fred olen ray","jan-michael vincent, john phillip law, ross hagen, dyana ortelli",959,NA
"72",72,"the bonfire of the vanities",1990,"r",125,"comedy, drama, romance",5.5,NA,"after his mistress runs over a young teen, a wall street hotshot sees his life unravel in the spotlight and attracting the interest of a down and out reporter.","brian de palma","tom hanks, bruce willis, melanie griffith, kim cattrall",18943,NA
"73",73,"joe versus the volcano",1990,"pg",102,"comedy, romance",5.7,"45","when a hypochondriac learns that he is dying, he accepts an offer to throw himself in a volcano at a tropical island, and along the way there, learns to truly live.","john patrick shanley","tom hanks, meg ryan, lloyd bridges, robert stack",29897,NA
"74",74,"class of 1999",1990,"r",99,"action, horror, sci-fi",5.8,NA,"robot teachers have been secretly placed in the schools where the students have run riot. the teachers do a good job of controlling the unruly youngsters, until they go too far and some ...                see full summary »","mark l. lester","bradley gregg, traci lind, malcolm mcdowell, stacy keach",5163,NA
"75",75,"ski school",1990,"r",95,"comedy",5.1,NA,"rival groups in a skiing school do battle on and off the piste. one gang are rich and serious, the other group are party animals.","damian lee","dean cameron, tom bresnahan, patrick labyorteaux, mark thomas miller",2516,NA
"76",76,"quick change",1990,"r",89,"comedy, crime",6.8,"56","three thieves successfully rob a new york city bank, but making the escape from the city proves to be almost impossible.","howard franklin, bill murray","bill murray, geena davis, randy quaid, dale grand",16954,NA
"77",77,"hard to kill",1990,"r",96,"action, crime, drama",5.8,NA,"left for dead with his wife killed in their house, l.a. detective mason storm will have to make a quick recovery, expose those behind the murder and take revenge.","bruce malmuth","steven seagal, kelly lebrock, william sadler, frederick coffin",23530,NA
"78",78,"pacific heights",1990,"r",102,"thriller",6.4,NA,"a couple work hard to renovate their dream house and become landlords to pay for it. unfortunately, one of their tenants has plans of his own.","john schlesinger","melanie griffith, matthew modine, michael keaton, mako",15197,NA
"79",79,"rosencrantz & guildenstern are dead",1990,"pg",117,"comedy, drama",7.6,NA,"two minor characters from the play 'hamlet' stumble around unaware of their scripted lives and unable to deviate from them.","tom stoppard","gary oldman, tim roth, richard dreyfuss, livio badurina",18181,NA
"80",80,"i come in peace",1990,"r",91,"action, crime, horror",6,NA,"jack caine (dolph lundgren) is a houston vice cop who's forgotten the rule book. his self-appointed mission is to stop the drugs trade and the number one supplier victor manning. whilst ...                see full summary »","craig r. baxley","dolph lundgren, brian benben, betsy brantley, matthias hues",8291,NA
"81",81,"frankenhooker",1990,"r",85,"comedy, horror",6.1,NA,"a medical student sets out to recreate his decapitated fiancée by building her a new body made of manhattan street prostitutes.","frank henenlotter","james lorinz, joanne ritchie, patty mullen, j.j. clark",6962,NA
"82",82,"marked for death",1990,"r",93,"action, adventure, crime",5.9,NA,"a retired dea agent is out to hunt down and take out a jamaican drug posse that has targeted he and his family for murder.","dwight h. little","steven seagal, joanna pacula, basil wallace, keith david",16440,NA
"83",83,"dreams",1990,"pg",119,"drama, fantasy",7.8,NA,"a collection of tales based upon the actual dreams of akira kurosawa.","akira kurosawa, ishirô honda","akira terao, mitsuko baishô, toshie negishi, mieko harada",19733,NA
"84",84,"the two jakes",1990,"r",137,"crime, drama, mystery",6.1,"56","the sequel to chinatown (1974) finds j.j. ""jake"" gittes investigating adultery and murder, and the money that comes from oil.","jack nicholson","jack nicholson, harvey keitel, meg tilly, madeleine stowe",9140,NA
"85",85,"the rookie",1990,"r",120,"action, comedy, crime",5.8,NA,"clint eastwood plays a veteran detective who gets stuck with a rookie cop (charlie sheen) to chase down a german crook (raul julia.)","clint eastwood","clint eastwood, charlie sheen, raul julia, sonia braga",21721,NA
"86",86,"white palace",1990,"r",103,"drama, romance",6.5,NA,"max baron (james spader) is a 27-year-old high-flying advertising executive still recovering from the death of his wife. one night he is in a bar when he meets nora baker (susan sarandon), ...                see full summary »","luis mandoki","susan sarandon, james spader, jason alexander, kathy bates",6281,NA
"87",87,"look who's talking too",1990,"pg-13",81,"comedy, family, romance",4.5,NA,"this time, a new baby is on the way, and it's a girl. wrapped together with the standard conflict between mother and father, mikey engages in a bit of sibling rivalry with his new sister.","amy heckerling","john travolta, kirstie alley, olympia dukakis, elias koteas",39160,NA
"88",88,"the krays",1990,"r",115,"biography, crime, drama",6.7,NA,"this fact-based movie follows the life of the twin crime-lords in london's '60s underworld.","peter medak","gary kemp, martin kemp, billie whitelaw, tom bell",6454,NA
"89",89,"the grifters",1990,"r",110,"crime, drama, thriller",7,"86","a small-time conman has torn loyalties between his estranged mother and new girlfriend--both of whom are high-stakes grifters with their own angles to play.","stephen frears","anjelica huston, john cusack, annette bening, jan munroe",22084,NA
"90",90,"avalon",1990,"pg",128,"drama",7.3,NA,"a polish-jewish family comes to the usa at the beginning of the twentieth century. there, the family and their children try to make themselves a better future in the so-called promised land.","barry levinson","aidan quinn, elizabeth perkins, leo fuchs, eve gordon",5065,NA
"91",91,"desperate hours",1990,"r",105,"action, crime, drama",5.4,NA,"an escaped con, on the run from the law, moves into a married couple's house and takes over their lives.","michael cimino","mickey rourke, anthony hopkins, mimi rogers, lindsay crouse",5735,NA
"92",92,"a shock to the system",1990,"r",88,"comedy, crime, thriller",6.8,NA,"when you think you're at the top of the corporate ladder and then discover they have managed to pull that ladder away, sometimes you have to take it upon yourself to 'level' the playing ...                see full summary »","jan egleson","michael caine, elizabeth mcgovern, peter riegert, swoosie kurtz",3358,NA
"93",93,"delta force 2: the colombian connection",1990,"r",111,"action, adventure, crime",4.7,NA,"when dea agents are taken captive by a ruthless south american kingpin, the delta force is reunited to rescue them in this sequel to the 1986 film.","aaron norris","chuck norris, john p. ryan, billy drago, richard jaeckel",5584,NA
"94",94,"begotten",1990,"unrated",72,"fantasy, horror",5.9,NA,"this gory and entirely visual film tells the surreal tale of the death and rebirth of gods.","e. elias merhige","brian salzberg, donna dempsey, stephen charles barry, james gandia",8143,NA
"95",95,"reversal of fortune",1990,"r",111,"biography, drama, mystery",7.3,"93","wealthy sunny von bülow lies brain-dead, husband claus guilty of attempted murder; but he says he's innocent and hires alan dershowitz for his appeal.","barbet schroeder","jeremy irons, glenn close, ron silver, annabella sciorra",12191,NA
"96",96,"spaced invaders",1990,"pg",100,"adventure, comedy, sci-fi",5.3,NA,"dimwitted martians drop into a little illinois town on the day that the local radio station happens to rebroadcast orson welles 1938 ""war of the worlds"".","patrick read johnson","douglas barr, royal dano, ariana richards, j.j. anderson",2785,NA
"97",97,"i love you to death",1990,"r",97,"comedy, crime",6.4,"45","joey owns a pizza parlor, and is married to rosalie. he's also a serial womanizer. rosalie goes to extremes when she finds he has been cheating.","lawrence kasdan","kevin kline, tracey ullman, william hurt, joan plowright",11677,NA
"98",98,"air america",1990,"r",113,"action, comedy",5.7,"33","a young pilot finds himself recruited unwittingly into a covert and corrupt c.i.a. airlift organization operating in vietnam war-era laos.","roger spottiswoode","mel gibson, robert downey jr., nancy travis, ken jenkins",23411,NA
"99",99,"men at work",1990,"pg-13",98,"action, comedy, crime",5.9,NA,"two garbage men uncover a conspiracy involving illegal toxic waste dumping and decide to bring the whole operation down.","emilio estevez","charlie sheen, emilio estevez, leslie hope, keith david",19482,NA
"100",100,"the comfort of strangers",1990,"r",107,"drama, thriller",6.4,NA,"an english couple holiday in venice to sort out their relationship. there is some friction and distance between them, and we also sense they are being watched. one evening, they lose their ...                see full summary »","paul schrader","christopher walken, rupert everett, natasha richardson, helen mirren",3437,NA
