"","rank","title","release_year","rating","runtime","genres","movie_rating","metascore","description","directors","actors","votes","gross_in_millions"
"30",30,"rosita",1923,NA,90,"romance, comedy",6.6,NA,"add a plot","ernst lubitsch, raoul walsh","mary pickford, holbrook blinn, irene rich, george walsh",122,NA
"31",31,"the snow bride",1923,NA,50,NA,NA,NA,"add a plot","henry kolker",NA,NA,NA
"32",32,"der schatz",1923,NA,80,"drama, romance",6.8,NA,"in and around a bell maker near marburg (today slovenia) people tell the story of a treasure that was hidden during the turki invasion of 1683, the year the turkish army was besieging ...                see full summary »","georg wilhelm pabst","albert steinrück, lucie mannheim, ilka grüning, werner krauss",178,NA
"33",33,"the spanish dancer",1923,NA,56,"history, romance",7,NA,"add a plot","herbert brenon","pola negri, antonio moreno, wallace beery, kathlyn williams",42,NA
"34",34,"cyrano de bergerac",1923,"tv-g",113,"drama, romance, war",6.9,NA,"cyrano de begerac is joyous, witty, a poet, a leader and filled with plenty of charisma and bravado in 17th century france. he has only one flaw: an unusually long nose which makes him ...                see full summary »","augusto genina","pierre magnier, linda moglia, angelo ferrari, maurice schutz",243,NA
"35",35,"nedbrudte nerver",1923,NA,75,NA,NA,NA,"add a plot","a.w. sandberg","olga belajeff, aage bendixen, frederik jacobsen, august lorentzen",33,NA
"36",36,"little old new york",1923,NA,110,"comedy, romance",8.1,NA,"an irish girl comes to america disguised as a boy to claim a fortune left to her brother who has died.","sidney olcott","marion davies, stephen carr, j.m. kerrigan, harrison ford",749,NA
"37",37,"merry-go-round",1923,NA,110,"drama",6.9,NA,"a nobleman, posing as a necktie salesman, falls in love with the daughter of a circus puppeteer, even though he is already married to the daughter of his country's war minister.","rupert julian, erich von stroheim","norman kerry, mary philbin, cesare gravina, edith yorke",230,NA
"38",38,"the isle of lost ships",1923,NA,80,"drama",7.7,NA,"add a plot","maurice tourneur","anna q. nilsson, milton sills, frank campeau, walter long",10,NA
"39",39,"le brasier ardent",1923,NA,120,"comedy, drama",7.2,NA,"a woman, named simply ""elle"" and her husband, a wealthy industrialist, are not on the best of terms. while she enjoys the way he caters to her every whim, she wonders whether he really ...                see full summary »","ivan mozzhukhin","ivan mozzhukhin, nathalie lissenko, nicolas koline, camille bardou",173,NA
"40",40,"the blue lagoon",1923,NA,NA,NA,NA,NA,"add a plot","dick cruikshanks","molly adair, arthur pusey, doreen wonfor, val chard",17,NA
"41",41,"the shock",1923,"not rated",96,"drama",6.7,NA,"a gang of blackmailers sends a cripple to san francisco to expose a banker they have been blackmailing. however, the cripple meets and falls in love with the banker's daughter.","lambert hillyer","lon chaney, virginia valli, jack mower, william welsh",313,NA
"42",42,"where the north begins",1923,NA,60,"action, adventure, drama",7.1,NA,"a german shepherd puppy is ""adopted"" by a wolf pack in the snowy and frozen great north and raised by them as one of their own. a few years later he comes upon a fur trapper and saves the ...                see full summary »","chester m. franklin","rin tin tin, claire adams, fred huntley, walter mcgrail",29,NA
"43",43,"bella donna",1923,NA,60,"drama, romance",7.1,NA,"bella donna, a seductive woman snares nigel armine into marriage and he takes her to egypt to live. tired of her simple husband, bella becomes involved with brutish baroudi.","george fitzmaurice","pola negri, conway tearle, conrad nagel, adolphe menjou",11,NA
"44",44,"the courtship of myles standish",1923,NA,90,"drama, history",5.8,NA,"a dramatization of henry wadsworth longfellow's poem 'the courtship of miles standish,' this is the story of the pilgrims who fled religious persecution in england and came to america ...                see full summary »","frederick sullivan","charles ray, enid bennett, e. alyn warren, joseph j. dowling",11,NA
"45",45,"black oxen",1923,NA,80,"drama, romance, sci-fi",6.3,NA,"a manhattan playboy falls in love with a mysterious european woman, whom he notices as an exact double for a famous socialite who disappeared at the turn of the century. at first, he thinks...                see full summary »","frank lloyd","corinne griffith, conway tearle, tom ricketts, tom guise",86,NA
"46",46,"racing hearts",1923,NA,NA,NA,NA,NA,"add a plot","paul powell",NA,NA,NA
"47",47,"nummisuutarit",1923,NA,83,"comedy, drama",5.9,NA,"add a plot","erkki karu","axel slangus, heidi blåfield, kirsti suonio, aku käyhkö",50,NA
"48",48,"atesten gömlek",1923,NA,70,"drama, war",6.6,NA,"ayse who lost her husband and child during the occupation of izmir by greek army in 1919 goes to istanbul to attend demonstrations which are arranged against the occupation of anatolia. and...                see full summary »","muhsin ertugrul","refik kemal arduman, emin belig belli, behzat butak, muhsin ertugrul",33,NA
"49",49,"the white flower",1923,NA,NA,NA,NA,NA,"add a plot","julia crawford ivers",NA,NA,NA
"50",50,"chu-chin-chow",1923,"passed",120,"adventure, fantasy, romance",6.7,NA,"in baghdad a girl escapes from a robber sheikh and thwarts a plot to rob a merchant.","herbert wilcox","betty blythe, herbert langley, randle ayrton, eva moore",9,NA
"51",51,"woman to woman",1923,NA,82,"drama, romance",7.2,NA,"david compton leaves his expecting french girl-friend louise boucher, a dancer at the moulin rouge, for the war where he looses his memory. building a new life from scratch after the war, ...                see full summary »","graham cutts","betty compson, clive brook, josephine earle, marie ault",45,NA
"52",52,"alice adams",1923,NA,73,NA,NA,NA,"alice (florence vidor) is not satisfied with her family's financial situation and tries to convince others that she comes from a wealthy family. in the end she discovers that she is only ...                see full summary »","rowland v. lee",NA,NA,NA
"53",53,"the silent command",1923,NA,80,"drama",6.1,NA,"the silent command is a story of the united states navy, revolving around experiences of a naval captain, warships, merchantmen, sea storms, a spectacular wreck, and an enemy effort to blow...                see full summary »","j. gordon edwards","edmund lowe, alma tell, martha mansfield, betty jewel",48,NA
"54",54,"lucretia lombard",1923,NA,70,"drama",5.6,NA,"add a plot","jack conway","irene rich, monte blue, marc mcdermott, norma shearer",22,NA
"55",55,"die straße",1923,NA,74,"drama",7.2,NA,"add a plot","karl grune","anton edthofer, aud egede-nissen, leonhard haskel, lucie höflich",263,NA
"56",56,"the hell ship",1923,NA,86,NA,NA,NA,"jan steen is the owner of a ship that returns home and found her hife's ex-lover in the house. he forces ann-britt steen, the wife, to go on board with him. dick, the ex-lover, get a new job in a ship, jan steen's ship.","victor sjöström","jenny hasselqvist, matheson lang, victor sjöström, maria di zazzo",63,NA
"57",57,"the white rose",1923,NA,100,"drama, romance",7.3,NA,"a wealthy young southern aristocrat, joseph, graduates from a seminary and, before he takes charge of his assigned parish, decides to go out and see what ""the real world"" is all about. he ...                see full summary »","d.w. griffith","mae marsh, carol dempster, ivor novello, neil hamilton",111,NA
"58",58,"the woman with four faces",1923,NA,60,NA,NA,NA,"the woman with four faces is a movie about a woman who happens to be both a thief and a con artist and who cannot be arrested because she is faceless.","herbert brenon",NA,NA,NA
"59",59,"the chechahcos",1923,"unrated",87,"adventure, drama",6.7,NA,"a fire engulfs a shipload of prospectors and adventurers making their way to alaska. in the confusion, mrs. stanlaw is separated from her young daughter, who ends up in the care of '...                see full summary »","lewis h. moomaw","william dills, albert van antwerp, eva gordon, baby margie",170,NA
"60",60,"crown of thorns",1923,NA,102,"drama",6,NA,"by the of cabinet of dr.caligari, this is the passion embedded in a contemporary story. an anarchist jailed for an attempted assassination is told the passion story by the prison ...                see full synopsis »","robert wiene","gregori chmara, henny porten, asta nielsen, werner krauss",24,NA
"61",61,"love tragedy",1923,NA,NA,NA,NA,NA,"add a plot","joe may","lena amsel, charlotte ander, irmgard bern, paul biensfeldt",14,NA
"62",62,"the tiger's claw",1923,NA,60,NA,NA,NA,"add a plot","joseph henabery",NA,NA,NA
"63",63,"boston blackie",1923,NA,NA,NA,NA,NA,"add a plot","scott r. dunlap","william russell, eva novak, frank brownlee, otto matieson",8,NA
"64",64,"north of hudson bay",1923,NA,50,"action, adventure, drama",5,NA,"michael dane è in viaggio su di un battello diretto al nord, per raggiungere il fratello che ha scoperto l'oro. qui conosce estelle mac donald e se ne innamora. arrivando all'agenzia ...                see full summary »","john ford","tom mix, kathleen key, jennie lee, frank campeau",36,NA
"65",65,"to the last man",1923,NA,70,"drama, western",5.7,NA,"between ranchers and sheepherders there is a feud. jean isbel and ellen jorth are in love. unfortunately, each of them belongs to one of the parties. that complicates the live of both ellen and jean very much.","victor fleming","richard dix, lois wilson, noah beery, robert edeson",16,NA
"66",66,"fighting blood",1923,NA,NA,NA,NA,NA,"add a plot","malcolm st. clair","george o'hara, clara horton, kit guard, al cooke",8,NA
"67",67,"hollywood",1923,NA,NA,NA,NA,NA,"angela comes to hollywood with only two things: her dream to become a movie star, and grandpa. she leaves an aunt, a brother, grandma, and her longtime boyfriend back in centerville. ...                see full summary »","james cruze","hope drown, luke cosgrave, george k. arthur, ruby lafayette",21,NA
"68",68,"the call of the canyon",1923,NA,70,"western",5.9,NA,"returning from world war i, glenn kilbourne travels to arizona to regain his health. he meets a local girl, flo hutler, who helps him recover. his fiancee, carley burch, follows him to ...                see full summary »","victor fleming","richard dix, lois wilson, marjorie daw, noah beery",12,NA
"69",69,"flaming youth",1923,NA,90,"drama",7.4,NA,"add a plot","john francis dillon","colleen moore, milton sills, elliott dexter, sylvia breamer",33,NA
"70",70,"martin luther, his life and time",1923,NA,NA,NA,NA,NA,"add a plot","karl wüstenhagen",NA,NA,NA
"71",71,"the exciters",1923,NA,NA,NA,NA,NA,"add a plot","maurice campbell",NA,NA,NA
"72",72,"prodigal daughters",1923,NA,60,"drama",7.8,NA,"elinor ""swifty"" forbes and her younger sister marjory are the carefree daughters of wealthy j. d. forbes. their mother shows no restraint over her daughters, so they live among the flapper ...                see full summary »","sam wood","gloria swanson, ralph graves, vera reynolds, theodore roberts",6,NA
"73",73,"broken hearts of broadway",1923,NA,NA,NA,NA,NA,"the story of a young actress trying to attain stardom on broadway.","irving cummings","colleen moore, johnnie walker, alice lake, tully marshall",28,NA
"74",74,"richard the lion-hearted",1923,NA,80,"drama",7.3,NA,"add a plot","chester withey","wallace beery, charles k. gerrard, kathleen clifford, marguerite de la motte",6,NA
"75",75,"the eternal city",1923,"passed",80,NA,NA,NA,"add a plot","george fitzmaurice",NA,NA,NA
"76",76,"enemies of women",1923,NA,105,"drama, romance",3.1,NA,"a russian prince has to flee his country after fighting a duel. he falls in love with a duchess, but becomes jealous when he finds out she has a lover.","alan crosland","lionel barrymore, alma rubens, pedro de cordoba, gareth hughes",9,NA
"77",77,"das alte gesetz",1923,NA,128,"drama",6.8,NA,"baruch mayr, son of an orthodox rabbi from a poor shtetl in galizia, decides to break with the family tradition and leave the shtetl to become an actor. due to this behaviour his father ...                see full summary »","ewald andré dupont","henny porten, ruth weyher, hermann vallentin, avrom morewski",17,NA
"78",78,"within the law",1923,NA,105,"drama",7.3,NA,"when mary turner is sent to prison for a crime she did not commit, she vows upon her release to take vengeance on those who wronged her, always staying however within the letter of the law.","frank lloyd","norma talmadge, lew cody, jack mulhall, eileen percy",74,NA
"79",79,"der allmächtige dollar",1923,NA,NA,NA,NA,NA,"add a plot","jaap speyer",NA,NA,NA
"80",80,"la bataille",1923,NA,NA,NA,NA,NA,"add a plot","sessue hayakawa, édouard-émile violet","sessue hayakawa, tsuru aoki, félix ford, gina palerme",5,NA
"81",81,"white tiger",1923,NA,86,"crime, drama, mystery",6.8,NA,"three crooks pull off a magnificent crime. as they're forced to hide out together they slowly begin to distrust each other.","tod browning","priscilla dean, matt moore, raymond griffith, wallace beery",82,NA
"82",82,"law of the lawless",1923,NA,70,NA,NA,NA,"add a plot","victor fleming",NA,NA,NA
"83",83,"slave of desire",1923,NA,70,"drama",2.2,NA,"add a plot","george d. baker","george walsh, bessie love, carmel myers, wally van",6,NA
"84",84,"der kaufmann von venedig",1923,NA,NA,NA,NA,NA,"add a plot","peter paul felner","werner krauss, henny porten, harry liedtke, carl ebert",10,NA
"85",85,"salome",1923,NA,NA,NA,NA,NA,"add a plot","malcolm strauss","diana allen, vincent coleman, christine winthrop",8,NA
"86",86,"daddy",1923,NA,60,"drama",6.4,NA,"add a plot","e. mason hopper","jackie coogan, arthur edmund carewe, josie sedgwick, cesare gravina",5,NA
"87",87,"savitri satyavan",1923,NA,NA,NA,NA,NA,"india's first international co-production. the love-is-stronger-than-death story sees savitri, the daughter of king ashwapati and a goddess, fall for satyavan who is destined to die within ...                see full summary »","giorgio mannini",NA,NA,NA
"88",88,"paganini",1923,NA,90,"biography, music",9.1,NA,"add a plot","heinz goldberg","conrad veidt, eva may, greta schröder, harry hardt",14,NA
"89",89,"miss suwanna of siam",1923,NA,NA,NA,NA,NA,"a young woman named suwanna is the object of affection for many men. in her search for true love, she has many adventures and mishaps, including overcoming her father's disapproval, before ...                see full summary »",NA,NA,10,NA
"90",90,"the cheat",1923,NA,80,"drama",5.8,NA,"after losing money she embezzled, a socialite borrows cash from a foreign ""prince"" who expects sexual favors in return.","george fitzmaurice","pola negri, jack holt, charles de rochefort, dorothy cumming",6,NA
"91",91,"three jumps ahead",1923,NA,50,"western",4.3,NA,"add a plot","john ford","tom mix, alma bennett, edward peil sr., joseph w. girard",23,NA
"92",92,"the last hour",1923,NA,NA,NA,NA,NA,"reever mccall, an infamous forger, is on the run from the police with his daughter saidee. he asks his friend, a former criminal named steve cline, for help. cline, whose brother was killed...                see full summary »","edward sloman","milton sills, carmel myers, pat o'malley, jack mower",8,NA
"93",93,"bluebeard's 8th wife",1923,NA,60,"comedy, romance",7.9,NA,"add a plot","sam wood","gloria swanson, huntley gordon, charles greene, lianne salvor",7,NA
"94",94,"the man who won",1923,NA,50,"western",5.8,NA,"add a plot","william a. wellman","dustin farnum, jacqueline gadsdon, lloyd whitlock, ralph cloninger",5,NA
"95",95,"regeneration",1923,NA,NA,"action, adventure, drama",4.8,NA,"a nere-do-well man, a beautiful girl, and her one-legged body-guard/family servant are the sole survivors---they think---of a ship wreck and make it to a uninhabited south-seas island. the ...                see full summary »","richard e. norman","stella mayo, m.c. maxwell, alfred norcom, charlie gaines",33,NA
"96",96,"so sind die männer",1923,NA,NA,NA,NA,NA,"add a plot","georg jacoby","egon von hagen, paul heidemann, harry liedtke, jakob tiedtke",12,NA
"97",97,"under the red robe",1923,NA,100,NA,NA,NA,"add a plot","alan crosland",NA,NA,NA
"98",98,"long live the king",1923,NA,104,"drama",7,NA,"crown prince otto of livonia, wishing to be like an ordinary little boy, runs away with bobby, an american playmate. the king dies, and when the prince does not appear, the people begin to ...                see full summary »","victor schertzinger","jackie coogan, rosemary theby, ruth renick, vera lewis",9,NA
"99",99,"jimmy, ein schicksal von mensch und tier",1923,NA,NA,NA,NA,NA,"add a plot","jaap speyer",NA,NA,NA
"100",100,"der frauenkönig",1923,NA,NA,NA,NA,NA,"add a plot","jaap speyer",NA,NA,NA
